Gas;PositionX;PositionY;Ax Raw
16;7,06;-43,04;2196
16;7,06;-36,64;-1948
16;7,02;-40,47;1644
16;6,86;-32,47;-504
16;6,86;-26,14;-1812
16;7,13;-29,52;3860
16;6,93;-35,96;16
16;6,76;-27,18;-112
16;6,96;-30,63;3400
16;6,72;-35,75;232
16;6,79;-30,05;-2500
16;6,72;-34,76;1112
16;6,76;-37,75;2220
16;7,25;-32,16;-5440
16;7,69;-35,16;5292
16;8,08;-37,99;4920
16;8,45;-32,27;-4844
16;8,59;-35,63;3240
16;8,52;-38,49;1876
16;8,71;-32,67;-3668
16;8,57;-37,82;756
16;8,69;-40,59;3172
16;8,56;-34,14;-1324
16;8,38;-25,43;-72
16;8,59;-28,67;3724
16;8,65;-22,95;-2748
16;8,52;-16,53;-1260
16;8,72;-20,12;3784
16;8,58;-14,12;-1260
16;8,36;-20,71;116
16;8,34;-24,9;1916
16;8,11;-16,78;-196
16;8,02;-10,37;-1248
16;8,0;-14,57;1956
16;7,98;-18,5;2000
16;7,87;-12,65;-1372
16;8,01;-16,43;3240
16;8,09;-19,77;2812
16;8,2;-14,74;-3152
16;8,12;-19,4;1408
16;7,96;-23,71;932
16;7,92;-17,85;-1840
16;7,82;-22,96;1000
16;7,88;-26,54;2512
16;7,71;-20,5;-956
16;7,51;-26,63;200
16;7,5;-30,35;1944
16;7,42;-24,27;-1536
16;7,28;-17,65;-880
16;7,22;-22,28;1320
16;7,15;-16,19;-1376
16;7,1;-20,86;1412
16;7,1;-24,8;1888
16;6,87;-31,06;40
16;6,69;-23,05;-236
16;6,8;-26,58;2800
16;6,68;-31,19;836
16;6,74;-25,56;-2388
16;6,78;-29,37;2096
16;6,72;-33,14;1396
16;6,86;-27,47;-2892
16;7,06;-30,76;3448
16;6,93;-34,76;928
16;6,88;-28,53;-1576
16;6,89;-32,53;1920
16;6,87;-36,06;1760
16;6,69;-30,1;-756
16;6,61;-22,47;-628
16;6,63;-26,03;2072
16;6,68;-20,51;-2184
16;6,57;-14,52;-1124
16;6,63;-18,59;2176
16;6,42;-10,34;-48
16;6,27;-4,09;-688
16;6,3;-8,65;1992
16;6,19;-12,83;1004
16;6,21;-7,54;-2016
16;6,22;-12,53;1524
16;6,32;-16,41;2476
16;6,48;-11,35;-2952
16;6,43;-16,14;1308
16;6,7;-19,66;3884
16;6,63;-14,11;-1388
16;6,48;-6,71;-304
16;6,59;-10,47;2660
16;6,4;-16,65;176
16;6,4;-10,81;-1704
16;6,51;-14,87;2516
16;6,56;-9,55;-2160
16;6,65;-4,27;-2424
16;6,99;-8,15;4344
16;6,87;-2,34;-980
16;6,84;2,67;-1704
16;6,98;-1,9;2912
16;6,83;-6,95;700
16;6,92;-2,01;-2588
16;6,9;-7,51;1304
16;6,84;-12,13;1316
16;6,75;-6,51;-1212
16;6,79;-11,17;1992
16;6,83;-15,33;2120
16;6,66;-21,36;280
16;6,55;-26,75;596
16;6,47;-31,01;1188
16;6,35;-25,27;-1008
16;6,21;-17,83;-424
16;6,08;-22,86;588
16;5,95;-15,36;-376
16;5,87;-9,35;-1016
16;5,87;-13,79;1556
16;5,69;-19,24;316
16;5,56;-25,28;244
16;5,69;-28,8;2616
16;5,63;-22,95;-1208
16;5,53;-29,56;8
16;5,47;-33,6;1100
16;5,44;-27,41;-1336
16;5,36;-33,39;248
16;5,37;-37,24;1584
16;5,28;-41,01;856
16;5,21;-45,66;736
16;5,31;-49,03;2168
16;5,22;-52,82;792
16;5,2;-46,09;-1336
16;5,23;-49,52;1640
16;5,17;-42,37;-956
18;15,47;101,9;-4500
18;15,01;-106,1;3964
18;12,2;-129,46;212
18;11,19;-133,23;1248
18;10,03;-131,87;880
18;9,2;-132,99;820
18;8,94;-127,99;2024
18;8,78;121,81;-1896
18;8,35;-118,96;1084
18;8,11;137,38;-1152
18;8,24;-100,1;2696
18;7,93;148,57;-704
18;7,69;-112,14;1288
18;7,75;118,14;-2244
18;7,69;-112,66;1820
18;7,62;127,27;-1556
18;7,94;-96,09;3676
18;7,75;119,84;-1276
18;8,17;-104,39;4240
18;8,35;108,52;-3092
18;8,47;-102,42;2888
18;8,44;107,86;-2148
18;8,66;-112,39;3272
18;8,65;111,48;-2328
18;8,54;-130,86;1480
18;8,35;106,71;-1372
18;8,1;-138,74;744
18;7,87;125,73;-912
18;7,75;128,81;-864
18;7,85;-106,72;2676
18;7,6;172,32;-136
18;7,3;-130,16;512
18;7,53;111,31;-3240
18;7,47;-107,63;1812
18;7,46;124,75;-1776
18;7,74;-102,35;3708
18;7,85;106,88;-2768
18;7,91;-98,47;2604
18;8,04;106,44;-2860
18;8,06;-109,75;2328
18;8,02;116,91;-1860
18;8,2;-101,49;3208
18;8,06;107,73;-1576
18;8,07;-108,61;2304
18;7,97;107,38;-1764
18;7,97;-110,1;2164
18;7,88;118,07;-1620
18;7,98;-112,69;2688
18;7,79;107,38;-1240
18;7,92;-102,71;3016
18;7,86;102,79;-1920
18;7,98;-110,73;2864
18;8,0;105,58;-2324
18;8,37;-100,37;4392
18;8,14;102,53;-1116
18;8,13;-114,96;2088
18;8,16;110,96;-2444
18;8,11;-110,47;1972
18;7,84;137,31;-572
18;7,65;-151,86;584
18;7,39;-150,45;564
18;7,3;-148,69;1272
18;7,23;-144,14;1736
18;7,13;135,68;-1164
18;6,97;-146,51;696
18;6,88;140,0;-1044
18;7,26;-98,65;4312
18;7,12;153,64;-660
18;7,0;-112,07;1332
18;7,2;106,53;-3208
18;7,23;-103,58;2252
18;7,22;126,74;-1720
18;7,31;-90,96;2632
18;7,3;107,05;-2152
18;7,51;-102,39;3404
18;7,75;106,93;-3640
18;7,96;-109,27;3444
18;7,94;109,65;-2084
18;8,1;-108,7;3120
18;7,92;131,33;-996
18;7,83;-118,34;1580
18;7,81;108,56;-2132
18;7,68;-126,11;1212
18;7,5;131,95;-908
18;7,39;-144,56;908
18;7,25;-142,82;1128
18;7,13;-141,66;1180
18;7,09;-138,37;1836
18;6,93;-140,76;296
18;6,72;-142,21;296
18;6,75;-141,14;1948
18;6,75;-138,46;2016
18;6,6;-139,92;444
18;6,44;-138,54;928
18;6,35;152,08;-672
18;6,36;-108,47;1952
18;6,31;132,62;-1204
18;6,6;-98,61;3908
18;6,59;116,82;-1828
18;6,67;-110,86;2404
18;6,75;109,6;-2404
18;6,81;-106,97;2360
18;6,56;138,09;-280
18;6,6;-124,94;1912
18;6,43;122,97;-820
18;6,42;-117,72;1728
18;6,23;-116,9;744
18;6,11;157,32;-468
18;5,96;-120,42;804
18;5,91;-121,64;1096
18;6,23;-120,2;3952
18;6,22;132,82;-1420
18;6,23;-102,02;1916
18;6,19;131,66;-1268
18;6,32;-101,83;2768
18;6,3;133,74;-1300
18;6,63;-96,56;4172
18;6,43;139,4;-456
18;6,5;-101,85;2440
18;6,47;122,72;-1488
18;6,5;-108,6;2020
18;6,38;-110,18;848
18;6,27;-113,15;496
18;6,2;-112,94;1420
18;6,1;-114,76;800
18;6,1;-114,98;1744
18;6,08;121,39;-1560
18;6,06;-113,61;1556
18;5,99;138,72;-948
18;6,17;-104,32;3040
18;6,12;134,49;-1132
18;6,15;-100,95;2108
18;6,15;121,03;-1596
18;6,14;-123,72;1528
18;6,06;160,67;-456
18;6,09;-116,37;1904
18;5,94;-118,46;424
18;5,8;179,75;-4
18;5,72;175,43;-1260
18;5,77;171,32;-2040
18;5,73;-133,49;1092
18;5,61;156,59;-400
18;5,61;-116,74;1596
18;5,54;133,37;-940
18;5,56;-104,32;1880
18;5,5;127,73;-1132
18;5,42;-144,85;676
18;5,43;126,95;-1436
18;5,63;-100,42;3132
18;5,63;130,0;-1368
18;5,72;-114,29;2260
18;5,71;113,41;-1552
18;5,72;-114,96;1684
18;5,74;119,98;-1692
18;5,67;-163,73;356
18;5,56;-162,14;780
18;5,49;-160,92;964
18;5,38;115,15;-852
18;5,37;115,93;-1204
18;5,27;-132,04;732
18;5,2;-133,7;488
18;5,15;-132,23;1360
18;5,14;137,62;-1124
18;5,33;-94,95;3000
18;5,44;117,37;-2264
18;5,57;-100,37;2600
18;5,66;120,96;-2060
18;5,92;-99,78;3572
18;5,87;141,6;-948
18;5,97;-111,75;2356
18;6,12;108,56;-2788
18;6,09;-110,29;1504
18;6,1;113,26;-1824
18;6,13;-118,73;1788
18;5,96;166,64;-152
18;5,93;-113,72;1484
18;5,88;-113,86;1304
18;5,91;115,56;-1848
18;5,79;-130,43;756
18;5,68;159,73;-328
18;5,9;-103,88;3204
18;5,82;134,74;-884
18;5,83;-106,2;1748
18;5,81;132,14;-1220
18;5,77;-121,12;1292
18;5,81;123,96;-1728
18;6,0;-109,24;2900
18;5,97;129,92;-1200
18;5,9;-143,88;756
18;5,91;117,33;-1672
18;5,76;-176,54;44
18;5,6;-174,76;432
18;5,49;171,48;-136
18;5,45;-113,77;1344
18;5,34;-117,3;132
18;5,34;-117,11;1604
18;5,29;138,95;-836
18;5,2;-148,16;544
18;5,14;177,29;-60
18;5,34;-104,0;2888
18;5,29;138,08;-880
18;5,42;-99,86;2600
18;5,45;110,8;-1748
18;5,41;-133,24;1004
18;5,39;125,76;-1272
18;5,64;-103,49;3368
18;5,69;-104,33;1932
18;5,61;-107,28;556
18;5,56;-108,18;1204
18;5,46;157,2;-380
18;5,54;-104,51;2164
18;5,48;136,98;-836
18;5,69;-99,78;3180
18;5,64;123,55;-1128
18;5,8;-103,8;2752
18;5,91;104,73;-2480
18;6,03;-102,73;2532
18;5,9;-107,31;12
18;5,97;-108,37;2008
18;5,83;-109,93;628
18;5,94;-110,34;2492
18;5,92;-111,44;1368
18;5,86;163,15;-384
18;5,74;-138,03;644
18;5,71;155,21;-628
18;5,92;-104,64;3108
18;5,83;139,25;-772
18;5,87;-103,09;1944
18;6,09;104,19;-3196
18;6,27;-104,2;2956
18;6,3;125,93;-1656
18;6,45;-98,46;2824
18;6,47;117,4;-1844
18;6,67;-101,24;3300
18;6,82;108,89;-2888
18;6,85;-108,27;2036
18;6,87;118,52;-1840
18;7,02;-96,42;3020
18;6,93;145,93;-752
18;6,9;-124,27;1444
18;6,82;126,06;-1192
18;6,76;-111,05;1372
18;6,73;120,47;-1496
18;6,9;-110,86;3044
18;6,79;127,27;-920
18;7,04;-98,72;3756
18;6,84;-100,99;456
18;6,73;178,82;-24
18;6,52;176,34;-268
20;6,9;-1,61;4044
20;8,15;29,06;-3244
20;8,06;-6,23;2072
20;9,4;-26,3;4472
20;9,18;-5,75;-2308
20;9,32;-19,39;3024
20;8,56;-40,61;8
20;7,93;-19,09;-384
20;8,95;-28,47;5496
20;8,88;-15,53;-2236
20;9,2;-6,58;-3644
20;9,44;-15,74;3560
20;9,59;-6,54;-3140
20;9,26;-13,86;1516
20;9,72;-21,42;4776
20;9,84;-13,97;-3236
20;9,63;-21,54;1772
20;9,28;-30,11;860
20;8,99;-36,35;1236
20;8,89;-41,54;2220
20;8,67;-31,49;-1104
20;8,46;-23,1;-1404
20;8,4;-29,54;2068
20;8,26;-21,5;-1628
20;7,94;-26,46;936
20;7,91;-31,82;2232
20;7,88;-24,33;-2116
20;7,88;-29,86;2264
20;7,53;-38,48;144
20;7,24;-30,02;-728
20;7,12;-35,42;1592
20;6,98;-26,36;-1004
20;6,69;-33,95;364
20;6,56;-39,4;1440
20;6,9;-32,63;-3920
20;7,01;-37,68;2692
20;7,13;-42,65;2864
20;6,82;-31,3;-60
20;7,08;-35,9;3744
20;6,98;-27,66;-1456
20;6,81;-33,27;1116
20;6,89;-38,29;2464
20;6,92;-30,86;-2320
20;6,63;-37,22;440
20;6,41;-45,06;248
20;6,43;-37,27;-2064
20;6,58;-41,53;2848
20;6,9;-45,66;4016
20;7,17;-38,99;-3464
20;7,26;-43,48;2532
20;7,26;-48,63;1984
20;6,88;-55,57;56
20;7,25;-59,04;4204
20;7,2;-50,49;-1764
20;7,31;-42,96;-2676
20;7,73;-46,92;4572
20;8,01;-39,92;-3852
20;7,65;-32,94;-332
20;7,88;-37,55;3500
20;7,89;-30,38;-2232
20;8,41;-34,29;5352
20;8,1;-42,41;16
20;7,8;-31,3;-60
20;7,98;-35,9;3112
20;7,9;-28,9;-1868
20;7,58;-36,87;8
20;7,61;-41,69;2236
20;7,96;-34,95;-4232
20;7,95;-39,32;2076
20;8,23;-43,1;4124
20;8,06;-36,74;-1404
20;8,32;-40,3;3908
20;8,1;-30,92;-548
20;7,88;-23,24;-924
20;8,33;-27,35;5160
20;8,39;-20,88;-2752
20;8,65;-15,43;-3808
20;8,69;-20,55;2512
20;8,93;-14,69;-3848
20;8,76;-19,12;1448
20;9,13;-23,15;4924
20;9,45;-17,58;-4472
20;9,41;-22,24;2044
20;9,6;-26,55;3920
20;9,44;-21,05;-1588
20;9,79;-24,84;4856
20;9,61;-16,26;-640
20;9,9;-10,87;-4312
20;10,29;-15,19;5220
20;10,2;-9,09;-2192
20;10,01;-3,44;-1464
20;10,12;-7,8;3492
20;10,14;-2,25;-2788
20;10,26;-6,91;3408
20;9,96;-12,49;772
20;9,7;-5,07;-656
20;9,82;-9,55;3312
20;9,52;-2,23;-496
20;9,22;4,87;-428
20;9,16;-0,25;2176
20;9,18;4,94;-2616
20;8,94;-0,83;796
20;8,71;-7,31;648
20;8,63;-2,4;-2048
20;8,63;-7,2;2332
20;8,38;1,05;-104
20;8,13;-6,04;244
20;8,45;-10,21;4548
20;8,26;-4,52;-1152
20;8,14;1,31;-1400
20;8,05;-3,78;1576
20;8,01;1,3;-2084
20;7,79;8,95;-216
20;7,58;16,17;-256
20;7,56;20,57;-2140
20;7,55;15,15;2012
20;7,51;10,2;1996
20;7,25;16,28;-352
20;7,29;10,84;2268
20;7,06;16,36;-568
20;6,91;10,12;840
20;6,99;5,11;2512
20;6,77;10,01;-700
20;6,7;15,66;-1276
20;6,5;7,89;116
20;6,28;2,33;524
20;6,19;-3,94;800
20;6,02;-9,61;584
20;5,82;-15,27;396
20;5,67;-7,64;-276
20;5,68;-11,42;1928
20;5,56;-17,78;416
20;5,67;-12,64;-2552
20;5,55;-17,77;768
20;5,69;-21,97;2664
20;5,52;-15,28;-484
20;5,46;-19,29;1316
20;5,54;-23,85;2060
20;5,49;-17,11;-984
20;5,73;-20,83;3268
20;5,79;-24,82;2284
20;6,09;-19,57;-3840
20;6,27;-23,54;2964
20;6,22;-28,84;1048
20;6,2;-22,35;-1400
20;6,1;-25,62;1212
20;6,02;-18,44;-748
20;5,98;-12,74;-1312
20;6,08;-16,09;2604
20;6,18;-20,41;2416
20;6,14;-14,92;-1488
20;6,05;-19,13;1248
20;6,02;-24,78;868
20;5,84;-29,84;412
20;5,97;-33,07;2732
20;5,9;-26,19;-984
20;5,84;-20,34;-1332
20;5,95;-24,16;2524
20;5,89;-18,08;-1232
20;5,7;-11,15;-316
20;5,84;-15,24;2632
20;5,73;-8,77;-680
20;5,67;-12,97;1260
20;5,8;-17,02;2680
20;5,87;-11,84;-2276
20;5,66;-16,86;220
20;5,88;-21,02;3292
20;5,77;-14,68;-792
20;5,98;-18,27;3236
20;5,9;-23,4;916
20;6,04;-17,95;-2620
20;6,19;-21,53;2804
20;6,08;-14,98;-712
20;6,36;-10,48;-3676
20;6,69;-14,28;4204
20;6,86;-9,45;-3080
20;6,69;-13,19;676
20;7,1;-16,94;5156
20;7,41;-12,13;-4320
20;7,56;-15,81;3092
20;7,69;-20,4;2800
20;7,98;-15,75;-4120
20;8,49;-19,25;6396
20;8,45;-13,65;-1884
20;8,51;-9,03;-2588
20;8,99;-12,81;5904
20;9,09;-8,12;-3036
20;9,0;-11,45;1836
20;8,91;-16,61;1372
20;8,94;-11,56;-2496
20;9,23;-15,19;4700
20;9,03;-22,05;52
20;8,91;-16,93;-1520
20;8,82;-21,1;1764
20;8,87;-15,77;-2596
20;8,84;-19,22;2176
20;9,09;-22,83;4380
20;9,07;-17,77;-2200
20;9,21;-21,46;3524
20;9,01;-26,48;788
20;8,95;-21,39;-1932
20;9,13;-24,94;3880
20;9,31;-20,01;-3668
20;9,12;-13,53;-812
20;8,92;-20,26;136
20;8,78;-15,24;-1424
20;8,82;-18,72;2740
20;8,62;-12,07;-612
20;8,49;-16,73;1212
20;8,77;-20,54;4332
20;8,8;-15,72;-2712
20;8,68;-10,58;-1516
20;8,56;-16,7;668
20;8,78;-11,97;-3908
20;8,95;-15,4;3492
20;8,88;-20,07;1752
20;8,75;-15,0;-1492
20;8,77;-18,77;2520
20;8,71;-13,07;-1796
20;8,85;-16,82;3416
20;8,59;-10,01;-368
20;8,53;-4,76;-1852
20;8,7;-8,73;3688
20;8,58;-3,68;-1460
20;8,48;-7,88;1640
20;8,68;-11,82;3976
20;8,69;-6,67;-2420
20;8,63;-10,9;1932
20;8,81;-14,98;3768
20;8,79;-9,73;-2200
20;8,95;-13,51;3684
20;8,74;-19,82;320
20;8,87;-14,78;-3140
20;9,0;-18,04;3424
20;8,95;-12,76;-2116
20;9,02;-8,09;-2868
20;9,28;-11,95;4356
20;9,13;-5,89;-1084
20;9,19;-9,65;2844
20;9,19;-14,03;2488
20;9,35;-9,28;-3568
20;9,43;-13,23;3024
20;9,21;-19,52;352
20;9,13;-14,07;-1780
20;9,28;-17,81;3660
20;9,44;-12,99;-3600
20;9,11;-5,12;-40
20;9,55;-9,15;6036
20;9,49;-4,21;-2124
20;9,66;-7,9;3840
