Gas (‰);Time (ms);PositionX (°);PositionY (°);Ax Raw;Ay Raw;Az Raw;Gx Raw;Gy Raw;Gz Raw;Erreur P;Erreur I;Erreur D
50;12540;56,75;-164,66;3860;-9484;-14072;-466;-3;85;0,0;0,0;0,01
50;12560;56,74;-164,67;3844;-9624;-14068;-486;14;106;0,0;0,0;0,01
50;12580;56,75;-164,66;3920;-9520;-14132;-481;-6;63;0,0;0,0;0,01
50;12600;56,75;-164,65;3916;-9608;-14056;-467;2;97;0,0;0,0;0,01
50;12620;56,73;-164,65;3876;-9696;-14056;-464;12;81;0,0;0,0;0,01
50;12640;56,73;-164,65;3848;-9608;-14080;-489;11;93;0,0;0,0;0,01
50;12660;56,73;-164,63;3968;-9572;-14160;-479;8;93;0,0;0,0;0,01
50;12680;56,74;-164,64;3780;-9524;-14044;-488;43;99;0,0;0,0;0,01
50;12700;56,73;-164,65;3816;-9556;-14040;-482;-4;69;0,0;0,0;0,01
50;12720;56,75;-164,66;3828;-9508;-14172;-483;1;107;0,0;0,0;0,01
50;12740;56,74;-164,65;3896;-9608;-14100;-475;16;63;0,0;0,0;0,01
50;12760;56,75;-164,65;3924;-9656;-14224;-487;-11;109;0,0;0,0;0,01
50;12780;56,74;-164,66;3808;-9588;-14076;-464;-5;90;0,0;0,0;0,01
50;12800;56,74;-164,64;3976;-9620;-14124;-500;23;91;0,0;0,0;0,01
50;12820;56,73;-164,63;3868;-9624;-13964;-470;0;97;0,0;0,0;0,01
50;12840;56,74;-164,63;3896;-9616;-14176;-524;26;100;0,0;0,0;0,01
50;12860;56,73;-164,63;3868;-9592;-14088;-464;-21;81;0,0;0,0;0,01
50;12880;56,74;-164,64;3856;-9596;-14232;-458;27;130;0,0;0,0;0,01
50;12900;56,74;-164,64;3852;-9608;-14072;-497;-3;62;0,0;0,0;0,01
50;12920;56,74;-164,65;3776;-9552;-14088;-504;7;124;0,0;0,0;0,01
50;12940;56,73;-164,68;3684;-9536;-14004;-472;-5;83;0,0;0,0;0,01
50;12960;56,74;-164,69;3780;-9536;-14132;-485;5;64;0,0;0,0;0,01
50;12980;56,75;-164,7;3812;-9516;-14156;-479;27;118;0,0;0,0;0,01
50;13000;56,75;-164,69;3952;-9656;-14156;-500;8;67;0,0;0,0;0,01
50;13020;56,75;-164,69;3808;-9588;-14088;-473;-7;65;0,0;0,0;0,01
50;13040;56,74;-164,69;3840;-9644;-14116;-507;31;123;0,0;0,0;0,01
50;13060;56,74;-164,69;3848;-9616;-14032;-482;-10;72;0,0;0,0;0,01
50;13080;56,75;-164,69;3876;-9516;-14184;-476;32;109;0,0;0,0;0,01
50;13100;56,75;-164,7;3812;-9580;-14100;-461;11;67;0,0;0,0;0,01
50;13120;56,75;-164,7;3848;-9580;-14132;-516;14;102;0,0;0,0;0,01
50;13140;56,75;-164,71;3788;-9640;-14176;-462;15;102;0,0;0,0;0,01
50;13160;56,75;-164,72;3808;-9588;-14080;-522;0;91;0,0;0,0;0,01
50;13180;56,75;-164,73;3804;-9632;-14164;-471;-2;96;0,0;0,0;0,01
50;13200;56,75;-164,73;3848;-9528;-14096;-491;21;91;0,0;0,0;0,01
50;13220;56,76;-164,72;3932;-9540;-14172;-481;-2;76;0,0;0,0;0,01
50;13240;56,76;-164,71;3880;-9564;-14048;-490;9;121;0,0;0,0;0,01
50;13260;56,77;-164,71;3872;-9484;-14100;-478;-6;75;0,0;0,0;0,01
50;13280;56,77;-164,72;3772;-9576;-13984;-504;33;128;0,0;0,0;0,01
50;13300;56,76;-164,71;3900;-9672;-14108;-468;-11;68;0,0;0,0;0,01
50;13320;56,76;-164,72;3824;-9596;-14172;-493;12;117;0,0;0,0;0,01
50;13340;56,75;-164,73;3804;-9596;-14048;-463;6;76;0,0;0,0;0,01
50;13360;56,75;-164,74;3764;-9520;-14020;-501;2;108;0,0;0,0;0,01
50;13380;56,75;-164,74;3804;-9612;-14156;-444;19;121;0,0;0,0;0,01
50;13400;56,75;-164,75;3780;-9564;-14140;-479;24;83;0,0;0,0;0,01
50;13420;56,75;-164,76;3768;-9580;-14080;-477;-2;97;0,0;0,0;0,01
50;13440;56,74;-164,77;3812;-9632;-14112;-492;19;114;0,0;0,0;0,01
50;13460;56,75;-164,79;3748;-9524;-14132;-467;-23;79;0,0;0,0;0,01
50;13480;56,75;-164,79;3804;-9616;-14144;-506;18;106;0,0;0,0;0,01
50;13500;56,75;-164,79;3852;-9516;-14096;-465;5;66;0,0;0,0;0,01
50;13520;56,77;-164,79;3876;-9520;-14160;-478;-2;107;0,0;0,0;0,01
50;13540;56,75;-164,79;3812;-9664;-14092;-453;15;76;0,0;0,0;0,01
50;13560;56,74;-164,8;3804;-9584;-13968;-504;-20;83;0,0;0,0;0,01
50;13580;56,75;-164,79;3868;-9576;-14148;-452;17;86;0,0;0,0;0,01
50;13600;56,74;-164,8;3796;-9592;-14076;-496;2;82;0,0;0,0;0,01
50;13620;56,75;-164,8;3812;-9584;-14240;-459;31;95;0,0;0,0;0,01
50;13640;56,75;-164,8;3848;-9552;-14152;-469;14;110;0,0;0,0;0,01
50;13660;56,76;-164,8;3860;-9548;-14056;-478;5;69;0,0;0,0;0,01
50;13680;56,76;-164,78;3928;-9580;-14048;-505;15;132;0,0;0,0;0,01
50;13700;56,75;-164,8;3768;-9632;-14144;-483;-3;79;0,0;0,0;0,01
50;13720;56,76;-164,79;3884;-9596;-14208;-505;26;91;0,0;0,0;0,01
50;13740;56,76;-164,81;3752;-9652;-14196;-472;-16;121;0,0;0,0;0,01
50;13760;56,75;-164,8;3868;-9572;-14036;-480;0;70;0,0;0,0;0,01
50;13780;56,77;-164,81;3796;-9476;-14200;-469;25;100;0,0;0,0;0,01
50;13800;56,77;-164,82;3784;-9572;-14132;-491;7;104;0,0;0,0;0,01
50;13820;56,77;-164,83;3800;-9592;-14088;-470;-13;93;0,0;0,0;0,01
50;13840;56,76;-164,81;3920;-9584;-13992;-478;15;113;0,0;0,0;0,01
50;13860;56,76;-164,79;3948;-9564;-14064;-458;17;49;0,0;0,0;0,01
50;13880;56,76;-164,8;3796;-9568;-14112;-485;26;86;0,0;0,0;0,01
50;13900;56,75;-164,79;3892;-9668;-14092;-480;-5;94;0,0;0,0;0,01
50;13920;56,76;-164,79;3828;-9520;-14116;-483;27;63;0,0;0,0;0,01
50;13940;56,75;-164,78;3904;-9616;-14004;-464;4;106;0,0;0,0;0,01
50;13960;56,75;-164,78;3816;-9552;-14144;-489;8;77;0,0;0,0;0,01
50;13980;56,76;-164,78;3856;-9528;-14144;-476;3;64;0,0;0,0;0,01
50;14000;56,75;-164,78;3816;-9664;-14088;-509;16;97;0,0;0,0;0,01
50;14020;56,76;-164,77;3936;-9576;-14104;-473;15;83;0,0;0,0;0,01
50;14040;56,76;-164,79;3700;-9532;-14092;-488;16;99;0,0;0,0;0,01
50;14060;56,76;-164,78;3844;-9484;-13984;-457;3;118;0,0;0,0;0,01
50;14080;56,75;-164,77;3860;-9576;-13972;-486;15;84;0,0;0,0;0,01
50;14100;56,74;-164,77;3872;-9592;-14020;-468;1;113;0,0;0,0;0,01
50;14120;56,74;-164,76;3888;-9620;-14040;-493;10;115;0,0;0,0;0,01
50;14140;56,74;-164,77;3816;-9580;-14148;-477;-7;77;0,0;0,0;0,01
50;14160;56,73;-164,77;3824;-9628;-14020;-462;-7;115;0,0;0,0;0,01
50;14180;56,72;-164,76;3836;-9576;-14040;-462;9;89;0,0;0,0;0,01
50;14200;56,73;-164,76;3900;-9576;-14148;-478;13;99;0,0;0,0;0,01
50;14220;56,73;-164,74;3936;-9612;-14168;-496;34;98;0,0;0,0;0,01
50;14240;56,72;-164,73;3916;-9600;-13988;-463;11;82;0,0;0,0;0,01
50;14260;56,71;-164,74;3760;-9612;-14000;-472;14;104;0,0;0,0;0,01
50;14280;56,72;-164,74;3848;-9600;-14148;-491;-24;109;0,0;0,0;0,01
50;14300;56,73;-164,74;3904;-9536;-14244;-499;1;64;0,0;0,0;0,01
50;14320;56,72;-164,75;3808;-9704;-14096;-478;-15;124;0,0;0,0;0,01
50;14340;56,73;-164,75;3832;-9544;-14200;-496;13;98;0,0;0,0;0,01
50;14360;56,74;-164,76;3832;-9612;-14216;-514;1;102;0,0;0,0;0,01
50;14380;56,74;-164,77;3788;-9616;-14140;-465;32;124;0,0;0,0;0,01
50;14400;56,73;-164,76;3892;-9636;-14124;-488;10;60;0,0;0,0;0,01
50;14420;56,74;-164,75;3928;-9580;-14152;-489;6;111;0,0;0,0;0,01
50;14440;56,74;-164,76;3768;-9572;-14052;-470;14;93;0,0;0,0;0,01
50;14460;56,74;-164,75;3868;-9508;-14072;-485;20;87;0,0;0,0;0,01
50;14480;56,75;-164,77;3768;-9580;-14164;-486;25;118;0,0;0,0;0,01
50;14500;56,74;-164,75;3936;-9588;-14004;-492;6;88;0,0;0,0;0,01
50;14520;56,74;-164,75;3860;-9596;-14104;-485;3;98;0,0;0,0;0,01
50;14540;56,75;-164,76;3780;-9536;-14164;-485;11;102;0,0;0,0;0,01
50;14560;56,76;-164,77;3804;-9524;-14188;-491;16;72;0,0;0,0;0,01
50;14580;56,77;-164,76;3880;-9612;-14232;-490;17;99;0,0;0,0;0,01
50;14600;56,76;-164,77;3816;-9604;-14112;-458;9;76;0,0;0,0;0,01
50;14620;56,76;-164,77;3836;-9588;-14096;-491;42;113;0,0;0,0;0,01
50;14640;56,76;-164,76;3912;-9624;-14140;-467;5;84;0,0;0,0;0,01
50;14660;56,74;-164,76;3776;-9648;-13952;-481;-8;73;0,0;0,0;0,01
50;14680;56,75;-164,77;3812;-9612;-14208;-489;-1;94;0,0;0,0;0,01
50;14700;56,76;-164,78;3832;-9504;-14200;-486;27;88;0,0;0,0;0,01
50;14720;56,76;-164,78;3832;-9604;-14068;-470;16;105;0,0;0,0;0,01
50;14740;56,76;-164,77;3880;-9504;-14024;-479;3;104;0,0;0,0;0,01
50;14760;56,76;-164,76;3884;-9644;-14216;-477;19;61;0,0;0,0;0,01
50;14780;56,75;-164,75;3888;-9616;-14048;-484;20;102;0,0;0,0;0,01
50;14800;56,75;-164,76;3808;-9612;-14192;-462;13;83;0,0;0,0;0,01
50;14820;56,76;-164,76;3872;-9676;-14280;-483;21;101;0,0;0,0;0,01
50;14840;56,76;-164,78;3776;-9620;-14176;-469;-3;67;0,0;0,0;0,01
50;14860;56,75;-164,78;3852;-9660;-14128;-498;13;107;0,0;0,0;0,01
50;14880;56,75;-164,77;3864;-9628;-14108;-473;28;88;0,0;0,0;0,01
50;14900;56,75;-164,77;3800;-9480;-13984;-505;12;100;0,0;0,0;0,01
50;14920;56,76;-164,77;3844;-9704;-14168;-656;20;151;0,0;0,0;0,01
50;14940;56,74;-164,79;3852;-9636;-14376;-190;-41;-56;0,0;0,0;0,01
50;14960;56,76;-164,77;3816;-9444;-13836;-681;134;162;0,0;0,0;0,01
60;14980;56,79;-164,79;3708;-9528;-14124;-484;-29;140;0,0;0,0;0,01
60;15000;56,82;-164,79;3860;-9540;-14232;-538;41;99;0,0;0,0;0,01
60;15020;56,82;-164,77;3912;-9504;-14012;-462;-21;120;0,0;0,0;0,01
60;15040;56,8;-164,78;3784;-9648;-14088;-481;1;57;0,0;0,0;0,01
60;15060;56,81;-164,8;3768;-9600;-14236;-492;14;40;0,0;0,0;0,01
60;15080;56,79;-164,79;3872;-9620;-14032;-505;4;122;0,0;0,0;0,01
60;15100;56,79;-164,78;3856;-9624;-14120;-496;49;73;0,0;0,0;0,01
60;15120;56,81;-164,78;3856;-9460;-14168;-482;15;135;0,0;0,0;0,01
60;15140;56,8;-164,81;3708;-9668;-14108;-509;20;107;0,0;0,0;0,01
60;15160;56,81;-164,8;3876;-9484;-14080;-463;-11;71;0,0;0,0;0,01
60;15180;56,82;-164,82;3828;-9588;-14276;-479;-28;142;0,0;0,0;0,01
60;15200;56,83;-164,82;3840;-9580;-14240;-546;31;50;0,0;0,0;0,01
60;15220;56,85;-164,82;3896;-9540;-14244;-472;-4;119;0,0;0,0;0,01
60;15240;56,84;-164,8;3920;-9616;-14076;-459;8;77;0,0;0,0;0,01
60;15260;56,82;-164,79;3888;-9620;-14064;-479;28;88;0,0;0,0;0,01
60;15280;56,81;-164,78;3844;-9564;-13992;-475;0;127;0,0;0,0;0,01
60;15300;56,82;-164,78;3852;-9504;-14040;-514;8;91;0,0;0,0;0,01
60;15320;56,81;-164,78;3832;-9592;-14108;-460;14;111;0,0;0,0;0,01
60;15340;56,8;-164,79;3728;-9556;-13964;-450;-13;59;0,0;0,0;0,01
60;15360;56,8;-164,78;3916;-9568;-14100;-481;0;62;0,0;0,0;0,01
60;15380;56,8;-164,78;3864;-9576;-14188;-469;-25;99;0,0;0,0;0,01
60;15400;56,8;-164,78;3856;-9624;-14060;-501;20;82;0,0;0,0;0,01
60;15420;56,8;-164,78;3860;-9548;-14108;-482;-48;76;0,0;0,0;0,01
60;15440;56,78;-164,76;3896;-9636;-13960;-499;2;97;0,0;0,0;0,01
60;15460;56,79;-164,76;3876;-9568;-14184;-510;21;96;0,0;0,0;0,01
60;15480;56,8;-164,77;3860;-9608;-14244;-497;-22;91;0,0;0,0;0,01
60;15500;56,79;-164,77;3820;-9548;-14040;-460;38;83;0,0;0,0;0,01
60;15520;56,78;-164,76;3864;-9608;-14036;-479;-21;114;0,0;0,0;0,01
60;15540;56,8;-164,75;3976;-9552;-14272;-479;31;78;0,0;0,0;0,01
60;15560;56,8;-164,75;3876;-9672;-14216;-498;5;75;0,0;0,0;0,01
60;15580;56,81;-164,75;3844;-9512;-14204;-468;7;92;0,0;0,0;0,01
60;15600;56,81;-164,75;3868;-9588;-14120;-499;12;77;0,0;0,0;0,01
60;15620;56,82;-164,73;3968;-9480;-14048;-491;-11;137;0,0;0,0;0,01
60;15640;56,81;-164,75;3748;-9640;-14184;-473;22;96;0,0;0,0;0,01
60;15660;56,81;-164,74;3868;-9596;-14064;-486;4;73;0,0;0,0;0,01
60;15680;56,81;-164,76;3760;-9612;-14176;-469;-40;114;0,0;0,0;0,01
60;15700;56,81;-164,75;3920;-9556;-14040;-516;12;103;0,0;0,0;0,01
60;15720;56,8;-164,74;3872;-9604;-14080;-470;15;144;0,0;0,0;0,01
60;15740;56,8;-164,74;3844;-9544;-13968;-495;-2;68;0,0;0,0;0,01
60;15760;56,8;-164,73;3888;-9528;-14148;-482;24;75;0,0;0,0;0,01
60;15780;56,8;-164,72;3916;-9548;-14116;-453;16;125;0,0;0,0;0,01
60;15800;56,8;-164,72;3820;-9532;-13964;-482;-12;67;0,0;0,0;0,01
60;15820;56,81;-164,71;3912;-9460;-14112;-490;17;127;0,0;0,0;0,01
60;15840;56,82;-164,7;3892;-9468;-14040;-465;26;81;0,0;0,0;0,01
60;15860;56,82;-164,71;3824;-9504;-14116;-481;9;76;0,0;0,0;0,01
60;15880;56,81;-164,69;3916;-9620;-14020;-482;11;152;0,0;0,0;0,01
60;15900;56,81;-164,7;3796;-9584;-14060;-485;36;78;0,0;0,0;0,01
60;15920;56,81;-164,7;3880;-9652;-14240;-505;24;101;0,0;0,0;0,01
60;15940;56,81;-164,71;3768;-9596;-14120;-482;20;69;0,0;0,0;0,01
60;15960;56,79;-164,7;3892;-9580;-13932;-494;9;75;0,0;0,0;0,01
60;15980;56,8;-164,7;3908;-9592;-14264;-488;16;117;0,0;0,0;0,01
60;16000;56,81;-164,69;3852;-9512;-14084;-468;11;45;0,0;0,0;0,01
60;16020;56,82;-164,69;3888;-9524;-14184;-470;9;103;0,0;0,0;0,01
60;16040;56,82;-164,7;3880;-9588;-14248;-472;4;107;0,0;0,0;0,01
60;16060;56,84;-164,72;3800;-9584;-14380;-479;5;89;0,0;0,0;0,01
60;16080;56,84;-164,7;4012;-9596;-14188;-486;-9;103;0,0;0,0;0,01
60;16100;56,84;-164,71;3760;-9640;-14160;-483;20;108;0,0;0,0;0,01
60;16120;56,84;-164,72;3804;-9516;-14112;-471;3;100;0,0;0,0;0,01
60;16140;56,84;-164,71;3920;-9632;-14136;-494;-2;104;0,0;0,0;0,01
60;16160;56,84;-164,72;3840;-9580;-14124;-491;-5;93;0,0;0,0;0,01
60;16180;56,84;-164,72;3820;-9576;-14176;-458;10;70;0,0;0,0;0,01
60;16200;56,83;-164,72;3880;-9624;-14144;-421;11;98;0,0;0,0;0,01
60;16220;56,81;-164,72;3788;-9632;-13968;-517;20;130;0,0;0,0;0,01
60;16240;56,82;-164,73;3840;-9560;-14212;-474;21;101;0,0;0,0;0,01
60;16260;56,82;-164,71;4016;-9660;-14332;-447;22;72;0,0;0,0;0,01
60;16280;56,83;-164,72;3836;-9496;-14144;-423;-5;70;0,0;0,0;0,01
60;16300;56,83;-164,71;3876;-9480;-14004;-469;-10;155;0,0;0,0;0,01
60;16320;56,83;-164,72;3816;-9584;-14144;-506;-17;144;0,0;0,0;0,01
60;16340;56,83;-164,72;3900;-9552;-14124;-463;10;59;0,0;0,0;0,01
60;16360;56,84;-164,71;3892;-9460;-14128;-432;-9;55;0,0;0,0;0,01
60;16380;56,83;-164,72;3768;-9536;-14032;-476;8;139;0,0;0,0;0,01
60;16400;56,85;-164,71;3916;-9528;-14096;-562;23;85;0,0;0,0;0,01
60;16420;56,85;-164,71;3868;-9488;-14056;-463;-3;111;0,0;0,0;0,01
60;16440;56,84;-164,72;3788;-9652;-14144;-486;19;37;0,0;0,0;0,01
60;16460;56,84;-164,71;3916;-9564;-14128;-446;-5;110;0,0;0,0;0,01
60;16480;56,83;-164,71;3816;-9560;-14024;-500;12;121;0,0;0,0;0,01
60;16500;56,83;-164,71;3844;-9584;-14044;-475;26;63;0,0;0,0;0,01
60;16520;56,82;-164,71;3884;-9604;-14088;-461;-2;136;0,0;0,0;0,01
60;16540;56,81;-164,7;3852;-9640;-14040;-456;22;59;0,0;0,0;0,01
60;16560;56,81;-164,72;3728;-9480;-14016;-468;0;72;0,0;0,0;0,01
60;16580;56,8;-164,72;3856;-9520;-14012;-485;-6;152;0,0;0,0;0,01
60;16600;56,8;-164,72;3656;-9196;-13512;-487;26;68;0,0;0,0;0,01
60;16620;56,83;-164,71;4112;-10284;-15192;-726;160;105;0,0;0,0;0,01
60;16640;56,78;-164,74;3688;-9216;-13496;-75;-318;-178;0,0;0,0;0,01
60;16660;56,82;-164,71;3988;-9704;-14204;-914;192;294;0,0;0,0;0,01
60;16680;56,79;-164,71;3816;-9536;-14020;-287;-39;401;0,0;0,0;0,01
60;16700;56,78;-164,73;3772;-9772;-14224;-525;14;-283;0,0;0,0;0,01
60;16720;56,8;-164,71;3972;-9444;-14168;-486;85;31;0,0;0,0;0,01
60;16740;56,78;-164,72;3816;-9728;-13984;-475;-71;341;0,0;0,0;0,01
60;16760;56,79;-164,7;3908;-9464;-13912;-619;14;-163;0,0;0,0;0,01
60;16780;56,8;-164,69;3908;-9584;-14260;-466;41;399;0,0;0,0;0,01
60;16800;56,8;-164,72;3748;-9552;-14232;-449;-57;-152;0,0;0,0;0,01
60;16820;56,83;-164,71;3904;-9500;-14192;-588;59;74;0,0;0,0;0,01
60;16840;56,81;-164,73;3792;-9568;-14044;-395;-55;250;0,0;0,0;0,01
60;16860;56,82;-164,72;3840;-9528;-14028;-579;39;-105;0,0;0,0;0,01
60;16880;56,81;-164,71;3928;-9632;-14100;-441;3;207;0,0;0,0;0,01
60;16900;56,81;-164,71;3832;-9528;-14052;-475;-10;41;0,0;0,0;0,01
60;16920;56,82;-164,7;3956;-9572;-14120;-559;46;-6;0,0;0,0;0,01
60;16940;56,83;-164,7;3812;-9500;-14100;-507;-12;228;0,0;0,0;0,01
60;16960;56,83;-164,72;3724;-9604;-14116;-518;29;54;0,0;0,0;0,01
60;16980;56,84;-164,72;3844;-9440;-14196;-481;21;68;0,0;0,0;0,01
60;17000;56,84;-164,73;3780;-9564;-14112;-429;10;157;0,0;0,0;0,01
60;17020;56,84;-164,72;3912;-9552;-14116;-506;30;-86;0,0;0,0;0,01
60;17040;56,84;-164,72;3868;-9564;-14040;-478;13;225;0,0;0,0;0,01
60;17060;56,83;-164,72;3820;-9600;-14056;-507;-5;73;0,0;0,0;0,01
60;17080;56,81;-164,71;3900;-9628;-13920;-515;-2;35;0,0;0,0;0,01
60;17100;56,8;-164,72;3772;-9576;-14036;-465;-6;162;0,0;0,0;0,01
60;17120;56,81;-164,71;3860;-9548;-14076;-507;46;20;0,0;0,0;0,01
60;17140;56,8;-164,7;3932;-9608;-14064;-472;4;166;0,0;0,0;0,01
60;17160;56,79;-164,71;3780;-9560;-14000;-480;24;83;0,0;0,0;0,01
60;17180;56,8;-164,71;3808;-9492;-14100;-489;32;34;0,0;0,0;0,01
60;17200;56,8;-164,71;3872;-9580;-14160;-453;-5;120;0,0;0,0;0,01
60;17220;56,8;-164,71;3836;-9520;-13996;-479;3;87;0,0;0,0;0,01
60;17240;56,81;-164,72;3868;-9520;-14288;-469;13;94;0,0;0,0;0,01
60;17260;56,81;-164,7;3912;-9588;-14044;-495;20;78;0,0;0,0;0,01
60;17280;56,81;-164,71;3816;-9612;-14224;-472;13;117;0,0;0,0;0,01
60;17300;56,79;-164,72;3776;-9648;-14052;-482;22;102;0,0;0,0;0,01
60;17320;56,81;-164,72;3884;-9516;-14260;-467;20;84;0,0;0,0;0,01
60;17340;56,8;-164,72;3816;-9528;-14012;-457;16;96;0,0;0,0;0,01
60;17360;56,8;-164,71;3940;-9608;-14128;-484;23;107;0,0;0,0;0,01
60;17380;56,8;-164,71;3828;-9544;-14080;-469;-4;79;0,0;0,0;0,01
60;17400;56,8;-164,71;3928;-9628;-14124;-495;-2;109;0,0;0,0;0,01
60;17420;56,81;-164,71;3792;-9528;-14120;-518;42;114;0,0;0,0;0,01
60;17440;56,81;-164,72;3828;-9604;-14200;-484;14;94;0,0;0,0;0,01
60;17460;56,81;-164,72;3868;-9576;-14112;-500;10;68;0,0;0,0;0,01
60;17480;56,81;-164,72;3840;-9616;-14196;-475;-1;103;0,0;0,0;0,01
60;17500;56,8;-164,71;3896;-9632;-14080;-487;27;117;0,0;0,0;0,01
60;17520;56,79;-164,71;3880;-9664;-14156;-481;20;76;0,0;0,0;0,01
60;17540;56,79;-164,71;3864;-9584;-14164;-462;13;53;0,0;0,0;0,01
60;17560;56,79;-164,72;3792;-9588;-14052;-495;43;133;0,0;0,0;0,01
60;17580;56,8;-164,73;3788;-9520;-14200;-482;-2;90;0,0;0,0;0,01
60;17600;56,8;-164,73;3872;-9536;-14100;-507;28;122;0,0;0,0;0,01
60;17620;56,81;-164,74;3768;-9592;-14272;-479;4;85;0,0;0,0;0,01
60;17640;56,82;-164,75;3804;-9536;-14152;-485;27;86;0,0;0,0;0,01
60;17660;56,83;-164,75;3840;-9488;-14160;-492;20;113;0,0;0,0;0,01
60;17680;56,81;-164,75;3864;-9720;-14108;-476;12;84;0,0;0,0;0,01
60;17700;56,81;-164,74;3872;-9532;-14048;-479;27;71;0,0;0,0;0,01
60;17720;56,8;-164,74;3860;-9596;-13952;-481;-2;89;0,0;0,0;0,01
60;17740;56,81;-164,74;3892;-9532;-14232;-503;-9;50;0,0;0,0;0,01
60;17760;56,8;-164,75;3760;-9568;-13976;-481;0;125;0,0;0,0;0,01
60;17780;56,8;-164,73;3916;-9548;-14000;-488;29;98;0,0;0,0;0,01
60;17800;56,8;-164,74;3808;-9584;-14132;-491;13;84;0,0;0,0;0,01
60;17820;56,79;-164,76;3716;-9568;-14048;-461;9;105;0,0;0,0;0,01
60;17840;56,79;-164,74;3944;-9552;-14028;-498;3;54;0,0;0,0;0,01
60;17860;56,79;-164,73;3884;-9516;-14068;-470;1;96;0,0;0,0;0,01
60;17880;56,79;-164,74;3872;-9592;-14228;-465;12;97;0,0;0,0;0,01
60;17900;56,79;-164,74;3792;-9544;-14064;-493;-3;56;0,0;0,0;0,01
60;17920;56,78;-164,73;3928;-9660;-14048;-472;22;134;0,0;0,0;0,01
60;17940;56,79;-164,73;3892;-9528;-14156;-498;0;49;0,0;0,0;0,01
60;17960;56,8;-164,73;3856;-9560;-14184;-501;15;102;0,0;0,0;0,01
60;17980;56,79;-164,73;3836;-9592;-14044;-460;-2;94;0,0;0,0;0,01
60;18000;56,79;-164,73;3852;-9588;-14092;-468;2;70;0,0;0,0;0,01
60;18020;56,8;-164,73;3876;-9484;-14172;-481;39;112;0,0;0,0;0,01
60;18040;56,8;-164,72;3872;-9588;-14144;-486;26;62;0,0;0,0;0,01
60;18060;56,8;-164,71;3884;-9552;-14056;-485;37;85;0,0;0,0;0,01
60;18080;56,8;-164,72;3772;-9556;-14088;-474;21;135;0,0;0,0;0,01
60;18100;56,8;-164,72;3832;-9492;-14004;-490;9;58;0,0;0,0;0,01
60;18120;56,8;-164,72;3900;-9556;-14188;-448;-8;160;0,0;0,0;0,01
60;18140;56,81;-164,73;3820;-9564;-14200;-489;-19;75;0,0;0,0;0,01
60;18160;56,82;-164,74;3824;-9464;-14176;-477;-1;72;0,0;0,0;0,01
60;18180;56,82;-164,74;3872;-9592;-14152;-471;-23;103;0,0;0,0;0,01
60;18200;56,83;-164,74;3860;-9516;-14056;-510;22;59;0,0;0,0;0,01
60;18220;56,84;-164,75;3828;-9468;-14160;-470;-25;127;0,0;0,0;0,01
60;18240;56,85;-164,73;3944;-9504;-14208;-465;38;67;0,0;0,0;0,01
60;18260;56,84;-164,74;3820;-9612;-14076;-506;6;95;0,0;0,0;0,01
60;18280;56,84;-164,75;3800;-9616;-14168;-467;22;142;0,0;0,0;0,01
60;18300;56,83;-164,74;3892;-9576;-14020;-478;13;57;0,0;0,0;0,01
60;18320;56,83;-164,73;3856;-9600;-14140;-478;22;97;0,0;0,0;0,01
60;18340;56,82;-164,74;3792;-9600;-14056;-462;-3;85;0,0;0,0;0,01
60;18360;56,82;-164,75;3828;-9532;-14136;-490;16;86;0,0;0,0;0,01
60;18380;56,83;-164,75;3844;-9544;-14104;-477;7;93;0,0;0,0;0,01
60;18400;56,83;-164,75;3872;-9548;-14152;-467;3;84;0,0;0,0;0,01
60;18420;56,83;-164,74;3916;-9600;-14100;-493;15;96;0,0;0,0;0,01
60;18440;56,81;-164,74;3824;-9660;-14096;-461;-10;86;0,0;0,0;0,01
60;18460;56,82;-164,74;3868;-9556;-14116;-497;35;61;0,0;0,0;0,01
60;18480;56,82;-164,74;3852;-9596;-14240;-483;-4;150;0,0;0,0;0,01
60;18500;56,81;-164,73;3896;-9604;-14012;-500;8;45;0,0;0,0;0,01
60;18520;56,81;-164,74;3800;-9596;-14152;-477;11;98;0,0;0,0;0,01
60;18540;56,82;-164,74;3856;-9556;-14184;-475;9;97;0,0;0,0;0,01
60;18560;56,81;-164,74;3816;-9524;-14036;-468;56;81;0,0;0,0;0,01
60;18580;56,82;-164,75;3812;-9544;-14244;-448;9;131;0,0;0,0;0,01
60;18600;56,83;-164,75;3868;-9484;-14084;-479;9;54;0,0;0,0;0,01
60;18620;56,84;-164,76;3816;-9520;-14240;-489;17;63;0,0;0,0;0,01
60;18640;56,83;-164,76;3836;-9680;-14072;-486;9;107;0,0;0,0;0,01
60;18660;56,82;-164,74;3932;-9588;-13972;-502;11;73;0,0;0,0;0,01
60;18680;56,82;-164,74;3896;-9624;-14184;-510;5;129;0,0;0,0;0,01
60;18700;56,81;-164,72;3948;-9668;-14136;-497;19;51;0,0;0,0;0,01
60;18720;56,81;-164,72;3848;-9584;-14076;-471;12;63;0,0;0,0;0,01
60;18740;56,81;-164,72;3868;-9564;-14148;-493;15;160;0,0;0,0;0,01
60;18760;56,82;-164,73;3828;-9576;-14160;-486;22;50;0,0;0,0;0,01
60;18780;56,81;-164,73;3808;-9620;-14100;-470;16;88;0,0;0,0;0,01
60;18800;56,8;-164,73;3872;-9652;-14148;-467;19;106;0,0;0,0;0,01
