Angle;PositionX;PositionY;Ax Raw;Ay Raw;Az Raw;Gx Raw;Gy Raw;Gz Raw
40;20,32;1,37;-9064;-17392;3296;753;154;365
40;21,15;2,8;8832;-16288;2900;725;267;338
40;20,86;3,02;6096;-16232;32;565;-759;-134
40;22,21;4,04;-15836;-14964;2800;602;604;110
40;21,8;4,53;-2784;-16948;4028;613;-68;409
40;23,1;5,24;19212;-16852;208;457;-462;67
40;23,53;12,17;-600;-16288;-92;326;-1346;-277
40;25,06;12,8;-20536;-15304;3468;430;830;129
40;24,68;11,7;18127;-4954;7575;-20536;-15304;3468
40;26,11;10,82;23740;-16748;632;203;-494;-81
40;26,46;6,13;984;-16612;-1196;68;-996;-437
40;27,03;9,42;-25140;-15400;2444;219;430;-77
40;27,79;11,66;1924;-16684;5096;215;131;531
40;29,21;5,88;21568;-15968;1900;-25;-201;160
40;29,39;3,52;11072;-16884;-732;-151;-1076;-284
40;30,76;10,12;-10400;-15476;452;-109;-373;-268
40;30,94;10,18;-10740;-15692;4520;-48;1415;521
40;31,42;6,04;22385;-4251;-1957;-10740;-15692;4520
40;32,03;5,41;17412;-16444;1676;-310;-787;31
40;31,95;7,24;-1068;-16108;-880;-304;-600;-234
40;31,77;10,65;-12764;-16584;1340;-206;316;85
40;31,96;15,18;-12976;-15680;4316;-285;1144;336
40;32,15;11,58;948;-16000;5584;-328;423;383
40;32,5;11,59;13500;-16652;1668;-476;-564;110
40;31,25;9,0;9176;-16960;-524;-483;-1041;-43
40;30,88;10,31;-3292;-16392;-8;-430;-75;-138
40;32,6;11,56;-7409;7097;29599;-3292;-16392;-8
40;32,91;12,58;-4704;-15532;4456;-444;1105;279
40;32,83;12,98;7156;-16028;4108;-537;167;275
40;31,79;13,38;11912;-16200;1832;-596;-421;28
40;31,51;10,23;2300;-16508;784;-578;-626;-143
40;31,75;15,75;-5572;-16644;1156;-524;60;-143
40;31,85;15,75;-10800;-16220;2844;-520;458;12
40;31,21;16,78;-8092;-15696;3872;-551;1046;239
40;31,26;17,1;7940;-16052;3100;-645;-43;158
40;34,1;16,84;-27558;11707;-16103;7940;-16052;3100
40;34,18;14,45;7508;-16584;704;-669;-914;-164
40;33,89;14,54;-6388;-16372;1472;-604;196;-84
40;33,52;13,8;-10720;-16136;3872;-615;462;91
40;33,25;17,17;-6328;-15672;3812;-582;808;242
40;32,94;12,16;3264;-15952;3672;-590;263;236
40;32,88;11,93;9276;-16428;676;-629;-113;-13
40;31,9;9,04;10500;-16760;768;-577;-793;17
40;31,18;7,71;548;-16612;2300;-526;-896;-34
40;31,56;11,36;14387;13357;15832;-19573;30579;-30250
40;31,38;13,01;-10484;-16452;3956;-441;93;183
40;31,23;16,45;-7776;-15468;3644;-414;792;314
40;30,79;11,56;2524;-15924;2328;-378;582;241
40;30,97;11,61;8508;-16124;2732;-408;-242;238
40;30,64;6,44;11428;-16644;912;-329;-491;157
40;30,16;4,22;7036;-17104;1488;-266;-1126;-86
40;31,29;1,59;25138;-24252;-27933;7036;-17104;1488
40;30,9;3,89;-6832;-16468;2592;-163;75;129
40;30,92;7,47;-10592;-15556;3892;-156;308;188
40;30,68;5,31;-4428;-16184;3556;-113;836;196
40;30,56;5,49;6496;-16252;3416;-118;-432;201
40;29,86;2,45;10800;-16352;1460;-111;-294;97
40;29,74;-0,19;10080;-16640;952;-26;-832;10
40;28,55;2,0;1180;-16564;824;-14;-732;-198
40;28,59;1,99;-5752;-16448;2384;35;169;-135
40;30,41;-0,23;19504;8765;-11050;-5752;-16448;2384
40;30,68;1,18;-8124;-15496;4060;102;660;130
40;30,76;1,54;6288;-16008;2640;110;382;280
40;30,08;2,98;6288;-16448;2620;79;-332;241
40;30,0;-0,06;7748;-16300;2124;117;-384;170
40;29,68;1,14;9348;-16408;1316;184;-604;43
40;28,98;-0,19;340;-16300;2556;212;-800;-57
40;28,13;2,37;-3952;-16496;2096;253;-157;-41
40;27,55;4,61;-4444;-16640;2160;289;196;-8
40;27,55;3,1;-8720;-16132;3936;294;327;168
40;27,53;6,14;-6356;-15908;4476;286;607;140
40;27,28;3,16;-1500;-16008;3144;315;611;265
40;27,13;3,68;3696;-16132;2784;278;431;182
40;26,34;3,44;5828;-16504;2444;272;-350;127
40;26,22;0,76;9028;-16496;2248;264;-405;116
40;25,63;1,51;6756;-16268;1564;271;-807;7
40;25,51;-1,65;6180;-16268;1608;248;-869;69
40;25,25;2,78;-3036;-16248;2180;258;-340;-49
40;25,07;2,15;-1920;-16920;2184;261;105;-30
40;24,97;6,56;-3968;-16552;2512;252;-6;8
40;24,62;8,31;-6740;-16188;3644;226;317;18
40;24,38;7,33;-6744;-15924;3884;240;301;81
40;24,35;10,44;-7648;-15076;3812;167;424;191
40;24,16;8,4;-4264;-15268;3660;173;673;198
40;23,88;8,9;2172;-16112;3804;124;318;190
40;23,83;4,17;4792;-15664;3448;122;274;211
40;23,79;4,22;5764;-16144;2940;77;196;262
40;23,11;4,55;5592;-15632;2060;26;-438;118
40;23,04;1,56;5932;-15708;2500;-30;-426;244
40;22,77;2,31;7756;-16124;3044;-28;-578;193
40;22,71;-0,28;7052;-16188;2992;-49;-476;221
40;22,37;0,85;5688;-16108;2020;-157;-930;-57
40;22,2;-1,8;5744;-16368;1720;-176;-928;38
40;21,84;-2,92;6272;-16616;2212;-165;-995;26
40;21,42;-4,49;2036;-16064;2968;-187;-1191;-74
40;21,93;-4,28;7200;-29673;24050;2036;-16064;2968
40;21,63;-4,59;3724;-15784;2948;-264;-1268;13
40;21,64;-7,43;4512;-15984;2424;-314;-1231;123
40;21,32;-4,17;24;-16264;2420;-267;-910;40
40;21,03;-6,5;1744;-16316;2048;-313;-1106;140
40;20,85;-4,63;3496;-16404;2884;-342;-1240;-58
40;20,56;-5,19;-1736;-16388;2192;-318;-1173;65
40;19,96;-2,64;736;-16276;2504;-339;-1360;125
40;19,84;-4,53;6072;-16048;3392;-360;-1273;15
40;19,61;-4,17;9068;-16660;2740;-340;-915;-1
40;19,51;-6,39;5944;-16620;2876;-351;-1380;60
40;21,06;-7,68;28384;-8593;28558;5944;-16620;2876
40;21,15;-9,98;8816;-16708;2124;-298;-414;197
40;21,38;-12,9;9112;-16472;2336;-295;-850;62
40;20,95;-12,52;7668;-16540;3064;-250;-283;101
40;20,84;-14,0;4772;-15620;4064;-249;-141;250
40;20,27;-14,17;3804;-15528;3624;-220;202;183
40;20,32;-13,51;5420;-15680;3924;-192;102;164
40;20,43;-16,64;4628;-15880;3944;-127;724;248
40;20,24;-15,01;1976;-16132;3380;-36;1233;85
40;23,67;-13,04;-1849;23515;-9469;1976;-16132;3380
40;23,39;-13,5;-3880;-16188;3516;78;1523;121
40;23,42;-10,21;-4752;-15656;4096;114;785;-19
40;23,5;-11,35;-3252;-16032;3408;150;832;103
40;23,34;-8,38;-2956;-16072;3716;204;738;86
40;23,16;-5,68;-6988;-16176;3140;228;-252;-35
40;22,88;-5,8;-2096;-16172;4068;264;-1272;108
40;22,78;-1,86;-2532;-16148;3808;322;-1430;122
40;22,69;-4,13;3920;-16488;2612;334;-1854;115
40;24,21;-4,61;-31277;-5199;16515;3920;-16488;2612
40;24,34;-4,8;7924;-15728;3384;434;-774;138
40;24,86;-7,56;7688;-15708;3852;465;-719;188
40;24,75;-8,62;8384;-15976;3548;526;1740;113
40;24,72;-6,11;-8168;-16188;3676;610;1995;31
40;25,0;-6,22;-8488;-15620;3448;650;1856;24
40;24,66;-5,01;-952;-15920;4436;727;1295;-26
40;24,76;-0,9;-9504;-16288;3768;822;189;51
40;24,93;-2,44;276;-16348;4352;820;-1804;122
40;25,68;-0,86;-18905;-21512;17275;276;-16348;4352
40;25,06;-1,76;960;-16328;3992;833;-2161;186
40;25,44;-4,58;6640;-15792;4100;828;-1918;164
40;25,65;-5,09;10688;-16088;4224;883;-1694;100
40;25,58;-5,08;7028;-15928;4040;970;1872;71
40;25,57;-5,1;-1664;-16580;4428;1075;1836;-9
40;25,19;-4,4;-1444;-16096;3608;1098;1991;-104
40;24,7;-2,74;-4116;-16740;3688;1155;1555;12
40;24,81;-3,02;-3924;-15636;4528;1118;-1054;125
40;25,03;-6,23;16255;-29443;-23763;-3924;-15636;4528
40;24,81;-3,9;-2032;-15512;4716;1040;-2510;229
40;25,09;-6,17;7736;-15660;4448;978;-1707;136
40;24,78;-7,82;3580;-15644;4936;1054;1165;62
40;24,61;-6,33;704;-16396;3844;1108;2054;-59
40;24,29;-7,08;496;-15832;4500;1075;2068;-91
40;24,21;-5,71;-5692;-15992;4440;1137;416;64
40;26,26;-7,32;13366;13312;11500;-5148;-26113;23764
40;25,68;-6,64;368;-15292;4652;897;-2518;179
40;25,72;-8,62;4456;-15172;4724;851;-2182;174
40;25,39;-7,56;2808;-15176;4504;817;183;86
40;25,11;-8,7;3472;-16316;4172;825;1977;-84
40;24,97;-10,52;756;-16140;4428;811;2270;-135
40;24,75;-9,29;-2128;-15652;4508;837;232;24
40;24,58;-7,9;-3384;-14608;5316;700;-1258;131
40;24,45;-8,46;5228;-15424;4388;538;-1910;135
40;24,29;-9,56;4528;-15364;5248;495;-849;139
40;23,97;-10,0;3464;-15760;3748;425;563;39
40;25,23;-14,34;30454;-10957;-23555;3464;-15760;3748
40;24,9;-11,6;-3912;-16056;4964;456;547;-15
40;24,73;-10,3;-1592;-14716;5012;384;-747;225
40;24,49;-9,86;5124;-15116;5048;199;-1528;224
40;24,19;-8,62;-2548;-15280;5352;139;-61;200
40;24,13;-9,55;4780;-15684;4404;112;1037;-22
40;24,07;-7,52;-3592;-15780;5040;132;675;-73
40;25,13;-3,87;-11411;-2302;-25320;-3592;-15780;5040
40;24,78;-2,25;-2712;-14512;6200;-29;-1643;246
40;24,55;-1,6;-1216;-15076;5656;-126;-47;147
40;24,63;-3,2;5648;-15724;4272;-118;1191;-46
40;24,37;-3,91;-196;-16160;4196;-109;-5;18
40;24,18;-4,54;4080;-15528;4576;-113;84;155
40;24,13;-6,01;3708;-14572;5588;-253;-1530;178
40;24,01;-6,37;-3204;-15224;6012;-359;155;116
40;23,7;-6,72;-428;-15724;4968;-299;1367;-69
40;23,3;-4,99;-836;-15820;4620;-272;335;-28
40;23,21;-3,32;-3084;-14932;5036;-309;-916;188
40;23,13;-7,02;6575;-25637;-13427;-3084;-14932;5036
40;22,95;-5,79;-2532;-15348;5940;-463;108;103
40;22,74;-4,16;-2268;-15852;5236;-381;885;-60
40;22,57;-3,76;1384;-15324;5164;-342;-130;238
40;22,47;-4,07;3816;-15012;4884;-430;-359;242
40;22,45;-4,83;-2624;-15272;6484;-442;81;109
40;22,37;-4,77;-2776;-15832;5812;-418;746;-76
40;22,15;-6,42;1796;-15116;4948;-339;-137;241
40;22,07;-5,45;-36;-14992;5832;-337;-964;250
40;22,67;-5,41;-29268;-31977;25290;-36;-14992;5832
40;22,58;-4,89;-968;-15920;5740;-339;684;-175
40;22,4;-5,22;444;-15172;5432;-242;-414;109
40;22,1;-6,14;1732;-14844;5368;-249;-762;239
40;21,87;-5,84;-848;-15688;5612;-267;21;91
40;21,71;-5,53;1024;-16204;5276;-161;339;-47
40;21,67;-5,5;2672;-15236;5380;-143;-319;183
40;21,48;-5,4;1616;-14792;5352;-173;-612;184
40;21,25;-5,11;1052;-15292;4952;-148;533;-92
40;21,17;-5,88;5488;-15528;4464;-104;180;79
40;21,26;-4,12;-2984;-15320;5880;-68;-585;184
40;21,22;-2,88;-2984;-15320;5880;0;0;184
40;21,21;-1,58;-916;-15980;5508;-27;373;-151
40;21,23;-2,33;4848;-14940;5844;63;125;86
40;21,09;-2,84;2572;-14696;5924;92;-275;263
40;20,93;-2,93;1800;-15916;5064;125;389;-69
40;20,94;-4,04;4672;-15144;5412;177;-14;37
40;20,9;-3,24;-904;-15352;5508;224;-712;116
40;20,83;-3,13;-1576;-15848;5540;204;119;130
40;20,83;-4,35;2028;-16112;4744;285;20;124
40;20,73;-3,82;-848;-15228;6024;361;-313;240
40;20,75;-2,29;-4140;-15664;5640;317;-84;178
40;20,81;-2,6;92;-16020;5516;422;151;-52
40;20,85;-2,53;-492;-15488;5720;436;-490;203
40;20,92;-1,9;-4060;-15552;5840;380;-151;-1
40;21,0;-2,65;344;-16116;5304;489;257;-9
40;21,07;-3,37;-688;-15268;5844;534;-447;280
40;21,1;-2,41;-3060;-15548;5580;479;-136;39
40;21,17;-2,13;752;-15884;5580;557;194;21
40;21,29;-1,64;-716;-15048;5956;610;-413;247
40;21,41;-0,24;-1156;-15796;6072;564;69;-54
40;21,44;-0,48;1740;-15868;5200;660;76;-76
40;21,51;-0,65;-316;-14992;5924;638;-411;253
40;21,58;-1,18;-372;-15852;5988;663;30;-32
40;21,61;-1,7;2672;-15652;5400;722;-59;39
40;21,81;-1,0;176;-14528;6352;704;-211;253
40;21,87;-1,0;2500;-15580;5656;721;71;-100
40;22,0;-0,59;972;-14856;6260;735;-153;251
40;22,09;-0,96;972;-14856;6260;0;0;251
40;22,23;-0,48;1580;-15564;5832;735;-73;50
40;22,89;-1,29;-20620;-32578;25782;1580;-15564;5832
40;23,0;-0,89;-2784;-15704;6668;716;-76;-17
40;23,18;-2,3;5400;-15420;6412;773;120;73
40;23,37;-1,73;-3736;-14868;6292;697;-183;67
40;23,43;-2,38;2888;-14980;6084;729;-78;-31
40;23,73;-2,29;1836;-14440;7496;719;-10;269
40;23,8;-1,15;-1668;-15780;6704;627;-32;5
40;23,84;-1,9;4844;-15144;5708;657;29;165
40;23,96;-1,19;-1644;-14644;6548;650;-29;149
40;24,24;-1,38;1436;-15092;6968;627;-251;-125
40;24,41;-0,88;-132;-14284;6960;608;-146;219
40;24,62;-0,84;24;-15496;5960;581;-84;-95
40;24,9;-2,68;5836;-15060;5880;568;29;97
40;25,11;-2,66;-4020;-14556;7048;533;-168;91
40;25,34;-4,17;5096;-15044;6748;503;-97;65
40;25,45;-3,68;-3360;-14124;7008;525;-99;210
40;25,39;-3,97;640;-15524;6384;492;-336;-31
40;25,69;-4,05;1248;-13904;7144;505;88;224
40;25,66;-3,33;-1172;-14948;6824;387;-255;0
40;25,82;-3,75;5392;-14760;6676;396;76;123
40;26,03;-2,29;-4076;-14316;7436;356;-54;61
40;26,15;-2,73;4920;-14448;6324;322;-16;66
40;26,36;-1,33;-4192;-14240;7512;263;103;42
40;26,46;-0,9;996;-14872;6876;245;-382;-9
40;26,52;-0,69;-280;-13960;7000;223;248;225
40;26,62;-0,02;-88;-15080;6596;224;-435;-12
40;26,7;-0,03;1992;-13868;6940;184;201;240
40;26,89;0,98;-2296;-15128;6896;166;-227;-128
40;26,97;0,92;2304;-13860;7392;151;179;187
40;27,26;1,94;-3984;-14844;7128;109;-283;64
40;27,51;0,47;7488;-14656;6448;69;45;92
40;27,74;0,74;-5492;-14368;7420;44;88;-73
40;27,92;-0,77;6380;-14492;6464;-11;-96;145
40;28,1;-0,72;-5088;-14216;7992;5;226;-60
40;28,24;-2,34;3644;-14808;6612;-61;-597;27
40;28,2;-2,55;-848;-14028;7228;-106;322;248
40;28,22;-3,51;3716;-14908;6132;-127;-646;38
30;30,21;-3,5;1036;-13748;7648;-337;456;302
30;30,18;-5,1;948;-14872;7272;-303;-609;24
30;35,63;-5,8;13874;13312;22651;30678;9262;-1943
30;35,03;-5,95;408;-15284;7312;-281;-614;-236
30;34,84;-6,42;484;-13716;7924;-274;476;158
30;34,39;-6,11;-3952;-15164;6924;-291;-389;-30
30;34,22;-6,52;1352;-13364;7796;-282;376;71
30;33,98;-5,79;-1432;-15156;6912;-281;-689;-277
30;33,75;-5,49;-436;-13796;8008;-316;468;161
30;33,49;-4,15;-3292;-15448;6848;-280;-313;55
30;33,46;-3,49;2464;-13400;8436;-281;456;281
30;34,03;-7,77;12759;-15538;-12825;2464;-13400;8436
30;33,86;-6,03;3840;-13556;7988;-319;540;140
30;33,63;-4,15;-3484;-15204;6520;-287;-508;112
30;33,34;-3,83;704;-13620;7564;-293;447;374
30;33,11;-2,57;-32;-15124;7192;-294;-669;9
30;33,05;-3,22;4504;-13828;8124;-310;486;120
30;32,73;-2,89;-2988;-15348;7140;-272;-505;-166
30;32,5;-3,56;1488;-13820;7612;-281;385;299
30;32,39;-3,2;-5392;-14792;6916;-295;-237;208
30;32,8;-7,16;31874;-11689;-17265;-5392;-14792;6916
30;32,57;-6,35;-3312;-14956;7284;-294;-489;-128
30;32,54;-7,06;800;-13652;7604;-302;570;57
30;32,5;-6,28;-5432;-14908;7368;-314;-203;-16
30;32,44;-6,4;3324;-13928;7832;-342;525;317
30;32,22;-5,44;-2424;-14896;7244;-318;-358;-46
30;32,22;-5,98;6592;-14196;7312;-353;380;31
30;34,9;-5,52;-29837;19843;14056;6592;-14196;7312
30;34,6;-4,12;2916;-13864;7820;-357;579;255
30;34,4;-2,74;-3012;-15088;7484;-369;-413;18
30;34,14;-2,82;6540;-14352;7276;-345;207;297
30;34,05;-0,97;-4736;-14752;7320;-366;-299;-69
30;33,76;-0,6;3364;-14156;7572;-367;377;55
30;33,69;1,1;-5296;-14156;7912;-377;52;164
30;33,71;0,0;7308;-14180;7348;-363;283;249
30;33,49;0,44;-4400;-14344;7932;-359;-93;123
30;33,87;1,42;-27933;-15297;20090;-4400;-14344;7932
30;33,71;0,51;-4784;-14484;6932;-448;198;145
30;33,64;-1,15;7708;-14428;7376;-403;146;5
30;33,51;-1,11;-5204;-14280;7756;-414;194;123
30;33,31;-2,47;4272;-14448;7168;-426;-755;61
30;32,95;-1,98;-3328;-14152;7312;-373;321;123
30;32,98;-3,7;5580;-14692;7068;-442;-448;-16
30;32,74;-3,24;-4700;-14540;7020;-505;249;-33
30;32,66;-4,53;3452;-14708;7504;-417;-572;-4
30;33,74;-8,8;25701;-12767;-6883;3452;-14708;7504
30;33,45;-8,5;4480;-14612;7764;-427;-420;-2
30;33,26;-8,3;-2244;-14260;7428;-467;435;126
30;33,01;-8,45;1288;-15012;7032;-445;-739;32
30;32,84;-7,93;-148;-13708;8008;-451;495;28
30;32,57;-7,05;372;-14764;7728;-451;-617;-190
30;32,44;-6,86;2208;-13780;7736;-461;494;239
30;32,23;-5,5;-3600;-15176;6512;-452;-411;-232
30;32,04;-5,15;3208;-13804;7208;-443;431;125
30;32,56;-3,7;-21075;-23903;-7788;3208;-13804;7208
30;32,58;-2,71;5808;-14224;7504;-431;158;130
30;32,49;-0,73;-5564;-14676;6872;-415;-102;-171
30;32,43;-0,58;6308;-14396;7208;-438;215;32
30;32,37;1,35;-5460;-14776;7004;-451;-268;-147
30;32,03;0,91;5336;-14604;6816;-444;-190;30
30;31,98;2,49;-3904;-14264;7976;-410;369;47
30;31,91;2,22;6732;-14420;7312;-410;-191;-6
30;31,73;2,99;492;-14088;7628;-417;403;125
30;34,61;-0,17;12594;13568;-1624;4295;-19710;20711
30;34,13;-0,74;-1668;-14280;7660;-434;385;108
30;33,88;-0,37;3480;-14812;6984;-402;-607;16
30;33,61;-0,31;952;-13772;7052;-417;414;248
30;33,21;-0,49;648;-15216;6648;-396;-666;39
30;32,93;-0,2;-360;-13792;7684;-397;347;226
30;32,7;0,65;-4916;-15104;7408;-378;-201;-22
30;32,51;-0,35;3820;-13868;7232;-423;303;96
30;32,26;-0,08;-4128;-14920;6740;-397;-297;-155
30;33,85;-4,44;2156;8662;-17660;-4128;-14920;6740
30;33,79;-5,26;-3784;-14332;7584;-400;109;99
30;33,68;-6,56;6536;-14524;7408;-369;175;153
30;33,29;-5,88;-4680;-14412;7744;-399;-61;-94
30;33,16;-7,37;7380;-14648;6880;-409;124;65
30;32,82;-6,92;-3004;-14264;7464;-363;262;180
30;32,81;-8,41;5216;-14820;6532;-362;-580;82
30;32,53;-8,25;-3252;-14224;7180;-296;292;41
30;32,39;-8,94;100;-15176;7080;-330;-743;-119
30;33,02;-13,2;24614;-15790;-11040;100;-15176;7080
30;32,63;-12,81;1892;-15364;6916;-331;-481;-35
30;32,6;-13,32;144;-13860;7372;-340;435;78
30;32,35;-12,75;-2556;-15252;7076;-299;-296;-66
30;32,23;-12,95;2500;-13748;7632;-312;492;395
30;32,04;-12,59;-2908;-14980;6972;-305;-419;-113
30;31,93;-12,9;2120;-13740;7224;-296;215;297
30;31,97;-11,44;-5200;-14520;7748;-248;-150;182
30;31,94;-11,8;6472;-14332;7240;-236;189;110
30;33,58;-11,95;-18815;-5227;30618;6472;-14332;7240
30;33,52;-10,41;6032;-14440;6864;-255;-528;83
30;33,32;-9,24;-3408;-14292;7204;-277;175;83
30;33,09;-9,18;5152;-14704;6580;-250;-520;-24
30;32,94;-7,91;-3664;-14420;7356;-261;296;110
30;32,67;-7,53;2208;-15012;7092;-286;-567;-80
30;32,55;-6,46;676;-13644;7612;-356;266;170
30;32,31;-5,18;1208;-15048;6848;-332;-590;-46
30;32,19;-3,94;-488;-13912;7760;-356;310;127
30;34,57;-5,06;12594;14080;-1624;-491;8405;30094
30;34,13;-3,8;1544;-13980;7140;-379;516;204
30;34,0;-2,06;-4120;-14748;7612;-393;-378;42
30;33,77;-2,21;6588;-14328;7532;-328;180;91
30;33,63;-0,56;-4544;-14392;7068;-345;29;171
30;33,35;-1,0;6780;-14388;6944;-351;168;232
30;33,27;0,77;-5188;-14456;7580;-348;136;81
30;32,92;0,36;5368;-14744;6772;-380;-506;54
30;32,73;1,69;-3696;-14476;7080;-362;102;73
30;33,68;2,22;-13311;-1006;17162;-3696;-14476;7080
30;33,2;2,3;-3520;-14332;7592;-359;69;192
30;32,84;2,61;1028;-15212;6532;-393;-522;59
30;32,54;2,54;-80;-13860;7288;-395;368;161
30;32,22;2,93;716;-15056;6928;-452;-505;-36
30;32,02;2,48;3472;-14028;7356;-444;198;135
30;31,78;3,16;-4292;-14996;7140;-471;-179;-143
30;31,61;2,18;5412;-14320;6740;-455;102;95
30;31,39;3,18;-3504;-14596;6828;-435;116;-6
30;31,2;-0,08;14789;-22681;-7815;-3504;-14596;6828
30;31,0;-1,34;-376;-14028;7400;-482;361;120
30;30,73;-1,69;3524;-14928;6964;-543;-391;-168
30;30,57;-1,22;-1260;-13876;7468;-527;351;116
30;30,25;-0,62;-1996;-15008;6756;-529;-454;-24
30;30,22;-0,95;2524;-13616;7568;-548;430;209
30;30,02;0,25;-4148;-15080;7088;-591;-329;-159
30;30,02;-0,67;6364;-14552;6692;-591;146;74
30;29,86;0,33;-5884;-14712;6800;-563;13;113
30;31,53;2,1;-27990;19280;993;-5884;-14712;6800
30;31,42;1,5;-5704;-14364;7356;-624;96;133
30;31,1;1,53;1480;-15228;6696;-625;-487;-8
30;30,96;1,64;780;-13952;7180;-588;369;147
30;30,6;1,57;-52;-15216;6876;-630;-615;-12
30;30,39;1,59;1100;-13956;6716;-610;430;182
30;30,14;2,52;-3912;-14924;6684;-599;-290;-63
30;30,15;1,73;6092;-14208;7212;-575;152;96
30;30,04;2,95;-4184;-14848;7424;-616;-104;52
30;32,32;0,82;25459;30455;3992;-4184;-14848;7424
30;32,06;-0,14;-1716;-14036;7172;-566;254;80
30;31,73;-0,79;3008;-14836;7048;-606;-462;9
30;31,46;-0,02;-1528;-13940;7236;-619;308;163
30;31,22;0,88;-3272;-15036;6972;-611;-367;-141
30;31,02;0,75;2652;-14172;6988;-562;229;209
30;30,77;1,31;-4236;-15268;6508;-579;-278;-22
30;30,64;1,0;5280;-14840;6884;-596;-147;70
30;30,44;1,83;-3660;-14428;7428;-516;17;-8
30;29,95;2,57;-6701;-29700;8247;-3660;-14428;7428
30;29,73;1,75;-1236;-14312;7608;-486;447;232
30;29,56;2,63;-116;-15248;7008;-476;-558;-134
30;29,47;2,51;1916;-14132;7172;-478;255;265
30;29,2;3,05;-944;-15248;6736;-447;-518;-40
30;29,04;2,91;3212;-14052;6868;-460;200;318
30;28,98;4,33;-4888;-14768;7136;-383;152;106
30;29,03;3,44;6664;-14604;7012;-381;-59;117
30;29,0;4,99;-4312;-14744;6808;-373;266;174
30;29,02;6,4;-4312;-14744;6808;0;0;174
30;28,79;6,23;-508;-14184;7372;-321;283;162
30;28,79;6,83;1316;-15268;7112;-243;-314;-62
30;28,55;6,38;488;-14040;7052;-249;160;222
30;28,52;7,83;-4324;-14972;6692;-226;-325;-135
30;28,62;6,93;6436;-14512;6816;-218;154;128
30;28,56;7,87;-4852;-14676;7356;-191;-74;95
30;28,57;6,42;7876;-14752;7136;-174;138;76
30;28,5;7,32;-1368;-14324;7128;-159;149;135
30;28,53;8,29;-1368;-14324;7128;0;0;135
30;28,45;8,32;-624;-14072;7536;-178;195;238
30;28,43;9,28;-2336;-15068;7336;-163;-337;-117
30;28,25;8,55;1876;-14456;7068;-145;154;186
30;28,27;9,92;-4852;-14896;6584;-181;-331;24
30;28,13;8,77;4384;-14672;6196;-192;139;177
30;28,17;10,04;-3568;-14620;7028;-209;-103;16
30;28,09;9,06;3068;-14632;6704;-185;-389;25
30;28,04;9,86;-1900;-14252;6976;-219;-70;194
30;29,58;8,7;12601;13312;17315;-8029;-7159;3768
30;29,3;7,66;1600;-13876;7492;-205;260;179
30;29,24;8,56;-1444;-15268;6848;-247;-270;0
30;29,08;8,51;1556;-14100;6616;-267;227;219
30;29,14;9,54;-3708;-14252;7148;-280;113;68
30;29,0;8,28;5804;-14648;6836;-297;114;50
30;29,02;9,55;-3604;-14408;6984;-343;75;119
30;28,91;8,74;4732;-14540;6516;-357;-398;24
30;28,93;9,33;-560;-13728;7656;-336;251;175
30;29,36;7,65;18127;-26028;23979;-560;-13728;7656
30;29,19;7,77;912;-13844;7368;-382;116;192
30;29,21;8,99;-4432;-14568;7268;-387;-64;31
30;29,15;7,93;6168;-14632;7032;-374;114;100
30;29,21;9,19;-5172;-14324;7080;-379;-44;44
30;29,23;8,39;6480;-14564;7000;-384;220;103
30;29,23;9,05;-764;-14200;7660;-386;382;210
30;29,05;8,31;3376;-15120;7104;-405;-162;-64
30;29,07;9,1;-716;-13920;7368;-406;389;208
30;31,01;7,12;18429;15392;27445;-716;-13920;7368
30;30,79;7,25;3308;-14152;6688;-396;294;186
30;30,76;8,45;-3932;-14948;7020;-325;-225;-17
30;30,55;8,55;2380;-14376;6880;-340;125;137
30;30,58;9,8;-4980;-14116;7136;-298;58;215
30;30,39;8,75;4548;-14664;6752;-288;-39;96
30;30,44;10,11;-4628;-14400;7448;-305;33;141
30;30,21;9,24;4380;-15008;6772;-262;-262;3
30;30,15;9,81;-664;-14056;7328;-260;191;172
30;32,16;7,19;31248;18399;12959;-664;-14056;7328
30;31,78;7,01;648;-13876;7340;-292;229;286
30;31,71;8,33;-3964;-15260;6844;-326;-85;0
30;31,41;7,67;4012;-14740;6684;-316;90;115
30;31,31;8,71;-3316;-14632;7280;-288;-277;87
30;31,09;7,86;5512;-14772;6400;-301;169;70
30;31,07;8,88;-3164;-14100;7284;-341;52;131
30;30,76;8,31;3044;-14816;6812;-354;-480;80
30;30,64;8,79;-1212;-13956;7652;-340;432;170
30;33,22;7,44;2953;27695;19091;-1212;-13956;7652
30;32,81;7,14;2184;-14136;6968;-394;140;224
30;32,58;7,97;-1448;-15040;6592;-366;-140;34
30;32,22;7,68;2084;-14152;6964;-377;71;171
30;32,18;8,85;-4168;-14240;7244;-396;-49;174
30;31,87;7,91;5136;-15024;6396;-367;-225;32
30;31,8;8,77;-2168;-14088;7768;-346;301;246
30;31,48;8,29;3504;-14960;7052;-389;-353;27
30;31,39;8,55;1788;-14236;7172;-356;136;269
30;36,27;8,19;12854;14592;-6473;29752;29982;-2281
30;35,71;8,27;1540;-14020;7004;-391;249;259
30;35,52;9,21;-4980;-14644;7256;-356;-5;-40
30;35,04;8,19;5992;-14800;6976;-347;99;78
30;34,88;9,32;-4460;-14384;7204;-382;54;70
30;34,4;8,33;5104;-14896;6212;-336;-139;29
