Gas;PositionX;PositionY;Ax Raw;Ay Raw;Az Raw;Gx Raw;Gy Raw;Gz Raw;Erreur P;Erreur I;Erreur D
82;33,29;-4,9;3228;-14836;7004;-265;2590;-7;0,0;0,0;0,0
82;33,4;-2,89;-8056;-14292;6744;-266;-1059;34;0,0;0,0;0,0
82;33,38;-4,19;4516;-13720;7660;-350;-2232;81;0,0;0,0;0,0
82;33,38;-5,42;6464;-14920;7424;-324;1986;13;0,0;0,0;0,0
82;33,09;-4,4;-1864;-14976;6996;-242;2268;-137;0,0;0,0;0,0
82;33,08;-3,08;-5300;-14000;7432;-316;-2139;118;0,0;0,0;0,0
82;33,28;-4,78;8004;-14228;8072;-400;-834;201;0,0;0,0;0,0
82;33,06;-5,4;3644;-14996;6932;-278;2699;-26;0,0;0,0;0,0
82;33,02;-3,39;-6592;-14924;6756;-283;1074;55;0,0;0,0;0,0
82;32,93;-2,87;-2448;-13924;7952;-363;-2703;226;0,0;0,0;0,0
82;33,07;-4,42;7656;-14544;7892;-361;375;203;0,0;0,0;0,0
82;32,87;-2,99;-3448;-14712;7000;-279;2311;-110;0,0;0,0;0,0
82;32,91;-1,05;-7188;-14504;6644;-295;-150;88;0,0;0,0;0,0
82;32,79;-2,2;3408;-13784;7312;-409;-2431;290;0,0;0,0;0,0
82;32,98;-3,92;8920;-14676;7192;-346;1498;64;0,0;0,0;0,0
82;32,9;-2,01;-6136;-15328;6912;-277;1324;-77;0,0;0,0;0,0
82;33,01;-0,4;-6960;-14120;7472;-326;-1407;202;0,0;0,0;0,0
82;33,07;-1,9;5772;-13984;7928;-383;-1581;256;0,0;0,0;0,0
82;33,04;-3,11;6020;-14540;7044;-328;2504;-55;0,0;0,0;0,0
82;33,11;-1,07;-7772;-14688;6712;-322;191;-20;0,0;0,0;0,0
82;33,11;0,06;-4920;-13780;7612;-355;-2060;271;0,0;0,0;0,0
82;33,3;-1,69;8148;-14488;7984;-360;-302;116;0,0;0,0;0,0
82;33,01;-2,0;2164;-15052;6948;-299;2668;-62;0,0;0,0;0,0
82;33,04;-0,32;-6812;-14412;6944;-298;-1228;184;0,0;0,0;0,0
82;32,89;-0,42;-520;-13568;7652;-393;-2915;178;0,0;0,0;0,0
82;33,15;-2,11;8796;-14360;8140;-361;647;74;0,0;0,0;0,0
82;32,98;-0,62;-4196;-15144;7200;-242;2063;-43;0,0;0,0;0,0
82;33,09;0,75;-6324;-13392;7380;-340;-2432;255;0,0;0,0;0,0
82;33,08;-0,57;4484;-13928;7920;-354;-2027;90;0,0;0,0;0,0
82;33,23;-2,13;8208;-14764;7520;-327;2012;-83;0,0;0,0;0,0
82;33,17;-0,24;-6456;-15056;6640;-250;920;87;0,0;0,0;0,0
82;33,02;-0,3;-640;-13688;7756;-374;-2690;182;0,0;0,0;0,0
82;33,11;-1,86;6464;-14396;8004;-382;-1124;82;0,0;0,0;0,0
82;32,95;-2,6;3896;-14612;7168;-323;2593;40;0,0;0,0;0,0
82;33,1;-0,69;-8068;-14292;7124;-289;-629;112;0,0;0,0;0,0
82;32,98;-0,04;-3024;-13784;7452;-377;-2598;207;0,0;0,0;0,0
82;33,14;-1,73;8128;-14812;7884;-408;306;164;0,0;0,0;0,0
82;32,88;-1,13;-772;-14928;7412;-303;2580;12;0,0;0,0;0,0
82;32,96;0,32;-6280;-13752;7364;-354;-1701;147;0,0;0,0;0,0
82;32,82;-0,32;1456;-13820;7784;-436;-2548;303;0,0;0,0;0,0
82;33,05;-1,93;8568;-14400;8060;-379;1351;183;0,0;0,0;0,0
82;33,05;0,08;-7012;-15104;6892;-307;1610;-35;0,0;0,0;0,0
82;33,02;1,13;-4892;-14052;7452;-366;-2674;136;0,0;0,0;0,0
82;33,14;-0,45;6212;-13812;8228;-413;-1617;228;0,0;0,0;0,0
82;33,17;-1,89;7012;-14712;6920;-285;2467;-13;0,0;0,0;0,0
82;33,19;0,2;-7788;-14892;6128;-289;36;14;0,0;0,0;0,0
82;33,01;-0,49;1516;-14136;7652;-416;-2681;220;0,0;0,0;0,0
82;33,24;-2,22;8304;-14356;8264;-341;-501;87;0,0;0,0;0,0
82;33,03;-2,33;1800;-14716;7440;-266;2874;-128;0,0;0,0;0,0
82;33,17;-0,61;-7548;-14248;7520;-296;-1239;171;0,0;0,0;0,0
82;33,21;-1,97;4984;-13844;8016;-377;-1744;169;0,0;0,0;0,0
82;33,32;-3,5;7688;-14804;7724;-350;1045;-37;0,0;0,0;0,0
82;33,18;-1,7;-5284;-14932;6620;-245;1755;2;0,0;0,0;0,0
82;33,2;-0,46;-5500;-13980;7456;-327;-2354;176;0,0;0,0;0,0
82;33,3;-1,98;6912;-14692;8168;-343;-137;-31;0,0;0,0;0,0
82;33,36;-3,52;7732;-14948;6928;-300;2158;34;0,0;0,0;0,0
82;33,31;-1,54;-6776;-14812;6220;-225;130;7;0,0;0,0;0,0
82;33,16;-1,88;444;-13720;7704;-339;-2658;86;0,0;0,0;0,0
82;33,25;-3,31;7012;-14596;7844;-349;934;133;0,0;0,0;0,0
82;33,03;-3,26;1276;-14968;7608;-271;2612;-124;0,0;0,0;0,0
82;33,19;-1,51;-7552;-14028;7544;-294;-1181;227;0,0;0,0;0,0
82;33,26;-2,84;5176;-13824;8336;-392;-1661;275;0,0;0,0;0,0
82;33,3;-4,22;7080;-14764;7108;-298;2386;-19;0,0;0,0;0,0
82;33,13;-2,49;-4824;-15000;6644;-292;1886;47;0,0;0,0;0,0
82;33,16;-1,2;-5676;-13848;7448;-357;-2497;156;0,0;0,0;0,0
82;33,31;-2,8;7460;-14440;8120;-360;-244;45;0,0;0,0;0,0
82;33,32;-4,24;7140;-14928;6796;-330;2309;44;0,0;0,0;0,0
82;33,27;-2,16;-6956;-14848;6100;-287;368;20;0,0;0,0;0,0
82;33,15;-2,67;1128;-13644;7932;-375;-2623;99;0,0;0,0;0,0
82;33,34;-4,19;8144;-14600;8120;-393;1177;100;0,0;0,0;0,0
82;33,1;-4,35;2040;-15056;7452;-290;2808;-113;0,0;0,0;0,0
82;33,17;-2,73;-6444;-13988;7416;-344;-1065;200;0,0;0,0;0,0
82;33,22;-4,11;5352;-14012;8128;-431;-1877;342;0,0;0,0;0,0
82;33,27;-5,51;7332;-14792;6992;-299;2374;-30;0,0;0,0;0,0
82;33,17;-3,82;-4952;-14936;7312;-271;1975;45;0,0;0,0;0,0
82;33,17;-2,61;-5028;-13804;7492;-328;-2311;237;0,0;0,0;0,0
82;33,31;-4,28;7720;-14564;7748;-331;-361;139;0,0;0,0;0,0
82;33,01;-4,32;1468;-14944;6960;-293;2641;-128;0,0;0,0;0,0
82;33,0;-2,38;-6784;-14924;6728;-215;571;57;0,0;0,0;0,0
82;32,87;-2,57;12;-13768;7832;-324;-2595;111;0,0;0,0;0,0
82;33,06;-4,15;8436;-14840;8020;-348;1030;25;0,0;0,0;0,0
82;32,88;-2,58;-4260;-14992;6848;-264;1813;21;0,0;0,0;0,0
82;32,98;-0,73;-7552;-14176;6816;-287;-1092;65;0,0;0,0;0,0
82;32,99;-2,22;5232;-14056;7640;-392;-2033;162;0,0;0,0;0,0
82;33,04;-3,6;7044;-14840;7332;-317;2151;71;0,0;0,0;0,0
82;33,06;-1,5;-7508;-14784;6332;-265;365;-96;0,0;0,0;0,0
82;33,05;-0,31;-5100;-13856;7368;-362;-2193;221;0,0;0,0;0,0
82;33,24;-2,06;7916;-14220;7888;-370;-469;117;0,0;0,0;0,0
82;33,02;-2,42;2524;-14932;7324;-290;2805;-113;0,0;0,0;0,0
84;32,79;5,91;-7720;-14488;6616;-334;-595;144;0,0;0,0;0,0
84;32,67;3,93;3268;-13872;7700;-382;-2296;120;0,0;0,0;0,0
84;32,85;1,19;7412;-14616;7460;-358;1833;-79;0,0;0,0;0,0
84;32,94;4,09;-7660;-14900;6764;-302;1056;76;0,0;0,0;0,0
84;32,99;5,83;-5540;-13896;7476;-306;-1505;39;0,0;0,0;0,0
84;33,24;2,99;7460;-14108;7852;-339;-1215;63;0,0;0,0;0,0
84;33,15;0,99;5760;-14944;7156;-286;2567;-59;0,0;0,0;0,0
84;33,17;3,33;-6900;-14440;6680;-316;-578;144;0,0;0,0;0,0
84;33,15;4,4;-4172;-13876;7848;-304;-2538;84;0,0;0,0;0,0
84;33,41;1,8;8300;-14456;7876;-334;5;78;0,0;0,0;0,0
84;33,05;1,74;636;-14828;7224;-212;2563;1;0,0;0,0;0,0
84;33,16;3,42;-6136;-13952;7636;-271;-1539;234;0,0;0,0;0,0
84;33,0;3,05;-136;-13740;7952;-341;-2729;87;0,0;0,0;0,0
84;33,19;0,93;7636;-14596;7880;-339;1341;53;0,0;0,0;0,0
84;33,05;2,8;-4948;-14632;6876;-251;1927;81;0,0;0,0;0,0
84;33,02;3,85;-4368;-13668;7572;-332;-2292;152;0,0;0,0;0,0
84;33,03;1,9;5060;-13908;7616;-371;-2206;159;0,0;0,0;0,0
84;33,13;-0,06;7564;-14988;7440;-304;2157;60;0,0;0,0;0,0
84;33,13;2,12;-7040;-14952;6724;-274;736;9;0,0;0,0;0,0
84;32,98;2,05;-952;-13420;7652;-366;-2804;160;0,0;0,0;0,0
84;33,17;0,06;7020;-14084;8240;-412;-946;230;0,0;0,0;0,0
84;33,0;-1,04;4312;-14924;7156;-302;2710;35;0,0;0,0;0,0
84;33,06;0,98;-7284;-14508;6724;-309;-685;38;0,0;0,0;0,0
84;33,03;-0,58;4280;-13864;7768;-371;-2286;159;0,0;0,0;0,0
84;33,23;-2,45;7856;-14548;8144;-402;327;216;0,0;0,0;0,0
84;32,93;-1,83;-796;-15060;7380;-274;2659;-8;0,0;0,0;0,0
84;33,03;-0,25;-6268;-13660;7388;-313;-1671;144;0,0;0,0;0,0
84;32,89;-0,87;1172;-13796;7832;-411;-2507;312;0,0;0,0;0,0
84;33,05;-2,65;7860;-14596;7652;-385;1349;139;0,0;0,0;0,0
84;32,97;-0,68;-6056;-15120;6868;-268;1653;-37;0,0;0,0;0,0
84;32,98;0,35;-4580;-13856;7864;-342;-2416;96;0,0;0,0;0,0
84;33,07;-1,53;6464;-14080;7632;-442;-1798;235;0,0;0,0;0,0
84;33,12;-3,08;7020;-14676;7240;-340;2286;52;0,0;0,0;0,0
84;33,19;-0,93;-7852;-14844;6652;-286;254;-28;0,0;0,0;0,0
84;33,07;-0,96;-780;-13916;8096;-386;-2726;52;0,0;0,0;0,0
84;33,33;-2,84;8284;-14064;8216;-393;-536;233;0,0;0,0;0,0
84;33,12;-3,69;4012;-14920;6880;-309;2933;-76;0,0;0,0;0,0
84;33,15;-1,72;-7272;-14396;6372;-303;-967;-49;0,0;0,0;0,0
84;33,09;-3,12;4324;-13856;7424;-425;-2113;138;0,0;0,0;0,0
84;33,32;-4,78;8240;-14304;8192;-387;660;137;0,0;0,0;0,0
84;33,02;-4,12;-844;-15036;7152;-259;2422;-86;0,0;0,0;0,0
84;32,95;-3,0;-4340;-14016;7344;-335;-2108;155;0,0;0,0;0,0
84;33,17;-4,93;8320;-14096;7632;-405;-1114;204;0,0;0,0;0,0
84;33,29;-6,19;6764;-14456;8188;-337;1706;-27;0,0;0,0;0,0
84;33,25;-4,13;-6524;-15020;6716;-266;1395;3;0,0;0,0;0,0
84;33,1;-3,52;-2640;-13844;7396;-357;-2512;249;0,0;0,0;0,0
84;33,37;-5,47;9840;-14688;7528;-394;316;159;0,0;0,0;0,0
84;33,25;-6,41;4948;-14872;7184;-329;2532;-83;0,0;0,0;0,0
84;33,35;-4,22;-8368;-14992;6784;-300;38;56;0,0;0,0;0,0
84;33,26;-4,91;1924;-13800;8124;-389;-2483;277;0,0;0,0;0,0
84;33,48;-6,43;8484;-14656;8204;-383;1529;117;0,0;0,0;0,0
84;33,16;-6,29;928;-14816;6880;-297;2602;-34;0,0;0,0;0,0
84;33,35;-4,3;-8612;-14280;7224;-337;-1326;215;0,0;0,0;0,0
84;33,34;-5,55;4648;-14156;7948;-416;-1732;294;0,0;0,0;0,0
84;33,57;-7,24;9316;-14948;7892;-363;998;-64;0,0;0,0;0,0
84;33,27;-5,81;-3236;-15144;6520;-259;1838;0;0,0;0,0;0,0
84;33,28;-4,6;-5020;-13656;7536;-351;-2422;245;0,0;0,0;0,0
84;33,47;-6,3;8012;-14232;7900;-374;-550;94;0,0;0,0;0,0
84;33,5;-7,6;6984;-14892;7296;-309;2218;94;0,0;0,0;0,0
84;33,5;-5,46;-7164;-14900;6616;-268;697;58;0,0;0,0;0,0
84;33,36;-5,4;-660;-13500;7732;-365;-2618;207;0,0;0,0;0,0
84;33,61;-7,08;9108;-14544;7856;-346;958;-22;0,0;0,0;0,0
84;33,35;-7,46;2880;-15028;7068;-293;2688;-4;0,0;0,0;0,0
84;33,46;-5,44;-7928;-14680;7004;-284;-834;79;0,0;0,0;0,0
84;33,42;-6,5;3832;-13852;7996;-380;-2123;107;0,0;0,0;0,0
84;33,56;-7,8;7576;-14616;8004;-351;2133;52;0,0;0,0;0,0
84;33,26;-6,6;-2280;-14876;6756;-273;2297;-113;0,0;0,0;0,0
84;33,36;-4,92;-6940;-14092;7396;-358;-1975;155;0,0;0,0;0,0
84;33,49;-6,53;7184;-14196;7928;-449;-1104;214;0,0;0,0;0,0
84;33,29;-7,19;3880;-14840;7032;-331;2707;1;0,0;0,0;0,0
84;33,27;-5,05;-6972;-15068;6640;-277;1179;-33;0,0;0,0;0,0
84;33,13;-4,72;-1608;-13860;7764;-392;-2683;271;0,0;0,0;0,0
84;33,43;-6,51;9608;-14272;7856;-408;462;166;0,0;0,0;0,0
84;33,05;-5,86;-552;-15168;6608;-280;2430;-116;0,0;0,0;0,0
84;33,32;-3,71;-9488;-14384;7388;-312;-520;200;0,0;0,0;0,0
84;33,23;-4,09;964;-13692;8192;-378;-2232;105;0,0;0,0;0,0
84;33,27;-5,43;6880;-14696;7352;-333;2008;1;0,0;0,0;0,0
84;33,21;-3,26;-6916;-15044;6172;-301;1171;88;0,0;0,0;0,0
84;33,27;-1,69;-6524;-13972;7128;-335;-1918;99;0,0;0,0;0,0
84;33,37;-3,42;7188;-14492;7648;-399;-1110;134;0,0;0,0;0,0
84;33,15;-4,14;3712;-14840;6904;-343;2616;42;0,0;0,0;0,0
84;33,3;-2,16;-8368;-14536;7116;-334;-676;82;0,0;0,0;0,0
84;33,14;-1,82;-1872;-13900;7600;-431;-2729;276;0,0;0,0;0,0
84;33,38;-3,66;9196;-14492;7624;-401;445;133;0,0;0,0;0,0
84;33,14;-2,44;-2892;-15044;7108;-289;2149;-86;0,0;0,0;0,0
84;33,23;-1,03;-6396;-13936;7668;-364;-2180;168;0,0;0,0;0,0
84;33,17;-2,17;3672;-13808;7788;-397;-2143;16;0,0;0,0;0,0
84;33,29;-3,73;7944;-14676;7252;-362;2075;-33;0,0;0,0;0,0
84;33,29;-1,69;-7156;-15028;6736;-299;956;111;0,0;0,0;0,0
84;33,12;-1,73;-540;-13760;7636;-365;-2589;93;0,0;0,0;0,0
84;33,28;-3,31;6988;-14160;8208;-412;-866;198;0,0;0,0;0,0
84;33,1;-3,83;3264;-15076;7500;-290;2684;30;0,0;0,0;0,0
84;33,24;-2,0;-7764;-14248;7264;-263;-977;-68;0,0;0,0;0,0
84;33,23;-3,28;4504;-13932;7868;-400;-2032;174;0,0;0,0;0,0
84;33,36;-4,85;7672;-14428;7588;-356;698;52;0,0;0,0;0,0
84;33,13;-3,42;-3524;-15108;6892;-304;2082;-48;0,0;0,0;0,0
84;33,16;-2,06;-5680;-13776;7312;-328;-2237;257;0,0;0,0;0,0
84;33,25;-3,71;7124;-14480;7548;-347;-454;145;0,0;0,0;0,0
84;33,37;-5,18;7988;-14912;7480;-341;2131;64;0,0;0,0;0,0
84;33,32;-3,22;-6480;-14848;6540;-261;549;52;0,0;0,0;0,0
84;33,16;-3,49;320;-13664;7628;-347;-2596;84;0,0;0,0;0,0
84;33,3;-5,03;7920;-14812;7764;-357;1008;1;0,0;0,0;0,0
84;33,01;-5,07;1608;-15128;7092;-278;2750;-86;0,0;0,0;0,0
84;33,12;-3,16;-7656;-14288;6964;-310;-1093;120;0,0;0,0;0,0
84;33,14;-4,52;5088;-13960;7864;-419;-1808;238;0,0;0,0;0,0
84;33,34;-6,2;8800;-14660;7680;-371;709;-24;0,0;0,0;0,0
84;33,1;-4,67;-3752;-15204;6816;-300;1956;50;0,0;0,0;0,0
84;33,09;-3,52;-4692;-13736;7556;-358;-2387;208;0,0;0,0;0,0
84;33,26;-5,21;8020;-14508;7744;-396;-220;63;0,0;0,0;0,0
84;33,24;-6,44;6440;-15028;7168;-327;2134;32;0,0;0,0;0,0
84;33,3;-4,24;-7840;-14856;6556;-263;494;56;0,0;0,0;0,0
84;33,18;-4,18;-708;-13664;8000;-369;-2551;64;0,0;0,0;0,0
84;33,31;-5,58;7348;-14604;7988;-370;1137;26;0,0;0,0;0,0
84;33,07;-5,96;2796;-15004;7056;-265;2688;-105;0,0;0,0;0,0
84;33,08;-4,2;-6480;-14460;6916;-290;-1134;106;0,0;0,0;0,0
84;33,12;-5,59;5348;-13996;7932;-400;-1947;294;0,0;0,0;0,0
84;33,17;-6,84;6856;-14792;7564;-333;2097;29;0,0;0,0;0,0
84;32,99;-5,2;-4224;-15068;6996;-294;1926;50;0,0;0,0;0,0
84;33,02;-3,95;-5068;-13456;7472;-392;-2375;273;0,0;0,0;0,0
84;33,17;-5,57;7496;-14308;7848;-391;-518;94;0,0;0,0;0,0
84;32,88;-5,43;1064;-14820;6980;-288;2688;-100;0,0;0,0;0,0
84;32,92;-3,32;-7436;-14828;6660;-271;573;43;0,0;0,0;0,0
84;32,81;-3,32;-620;-13736;8020;-354;-2584;72;0,0;0,0;0,0
84;33,01;-4,94;8544;-14800;7756;-375;1147;0;0,0;0,0;0,0
84;32,79;-3,26;-4300;-15084;6528;-294;1894;55;0,0;0,0;0,0
84;32,89;-1,47;-7320;-14132;7024;-350;-1216;46;0,0;0,0;0,0
84;32,91;-2,95;5428;-14212;7796;-425;-1854;328;0,0;0,0;0,0
84;32,93;-4,18;6364;-14784;7460;-358;2197;66;0,0;0,0;0,0
84;33,0;-2,22;-7408;-14812;7100;-316;223;0;0,0;0,0;0,0
84;33,06;-1,08;-5068;-13432;7720;-357;-2314;267;0,0;0,0;0,0
84;33,14;-2,62;6644;-14328;7728;-385;-199;52;0,0;0,0;0,0
84;32,83;-2,42;556;-14960;7000;-324;2502;-93;0,0;0,0;0,0
84;32,9;-0,71;-7056;-14344;7012;-338;-1413;239;0,0;0,0;0,0
84;32,75;-1,19;964;-13912;7764;-429;-2475;126;0,0;0,0;0,0
84;32,94;-2,95;8760;-14648;7344;-418;1192;92;0,0;0,0;0,0
84;32,73;-1,48;-3932;-14968;6788;-301;1628;55;0,0;0,0;0,0
84;32,71;-0,85;-3000;-13484;7964;-364;-2417;97;0,0;0,0;0,0
84;32,72;-2,25;5052;-14016;7764;-413;-1640;276;0,0;0,0;0,0
84;32,69;-3,31;5444;-14728;7480;-333;2426;-44;0,0;0,0;0,0
84;32,81;-1,37;-7724;-14844;7424;-303;275;58;0,0;0,0;0,0
84;32,72;-1,8;800;-13732;8116;-395;-2577;266;0,0;0,0;0,0
84;32,95;-3,46;7900;-14084;8096;-393;-268;-23;0,0;0,0;0,0
84;32,64;-3,28;636;-14924;6944;-292;2558;-47;0,0;0,0;0,0
84;32,78;-1,38;-7992;-14204;6668;-323;-1631;247;0,0;0,0;0,0
84;32,7;-1,5;-344;-13836;8360;-405;-2718;210;0,0;0,0;0,0
84;32,87;-3,06;8076;-14820;7824;-343;1361;144;0,0;0,0;0,0
84;32,73;-1,2;-5528;-15244;6464;-267;1677;-60;0,0;0,0;0,0
84;32,64;-0,52;-3060;-13680;7404;-301;-2577;70;0,0;0,0;0,0
84;32,71;-2,26;6400;-13884;7208;-383;-1763;243;0,0;0,0;0,0
84;32,72;-3,51;6328;-14704;7144;-288;2514;-154;0,0;0,0;0,0
84;32,84;-1,45;-8068;-14736;6840;-278;106;28;0,0;0,0;0,0
84;32,73;-1,86;808;-13812;8092;-412;-2434;293;0,0;0,0;0,0
84;32,96;-3,53;8164;-14368;8156;-352;-143;-35;0,0;0,0;0,0
84;32,68;-3,27;412;-14824;7072;-297;2500;-22;0,0;0,0;0,0
84;32,83;-1,51;-7648;-14052;7232;-328;-1533;201;0,0;0,0;0,0
84;32,91;-3,04;5896;-13868;7704;-368;-1524;148;0,0;0,0;0,0
84;33,06;-4,57;7948;-14704;7636;-349;1248;113;0,0;0,0;0,0
84;32,93;-2,67;-5652;-15228;6492;-263;1590;31;0,0;0,0;0,0
84;32,93;-1,57;-4780;-13896;7596;-333;-2446;101;0,0;0,0;0,0
84;33,09;-3,17;7544;-14400;7900;-378;17;54;0,0;0,0;0,0
84;33,12;-4,35;6328;-14648;7424;-270;2359;-84;0,0;0,0;0,0
84;33,13;-2,37;-7232;-14880;6624;-272;-84;-9;0,0;0,0;0,0
84;32,98;-2,95;1380;-13788;7580;-363;-2499;219;0,0;0,0;0,0
84;33,14;-4,51;8060;-14560;7512;-350;1398;144;0,0;0,0;0,0
84;32,87;-4,38;984;-14864;7224;-283;2611;-95;0,0;0,0;0,0
84;32,98;-2,79;-6648;-14020;7620;-340;-1366;221;0,0;0,0;0,0
84;33,05;-4,03;4908;-13820;8312;-375;-1645;233;0,0;0,0;0,0
84;33,01;-5,21;5960;-14872;7024;-271;2351;-94;0,0;0,0;0,0
84;32,83;-3,46;-4728;-15096;6524;-282;1843;43;0,0;0,0;0,0
84;32,84;-2,24;-5100;-13716;7380;-347;-2368;194;0,0;0,0;0,0
84;33,03;-3,86;7652;-14188;8008;-376;-324;-4;0,0;0,0;0,0
84;32,8;-3,66;768;-14636;7452;-269;2621;-73;0,0;0,0;0,0
84;32,78;-1,69;-6624;-14812;6440;-262;555;-12;0,0;0,0;0,0
84;32,64;-1,86;-84;-13624;7696;-362;-2616;99;0,0;0,0;0,0
84;32,82;-3,52;8360;-14772;7632;-340;865;-21;0,0;0,0;0,0
84;32,65;-3,87;2720;-14728;7452;-283;2738;-20;0,0;0,0;0,0
84;32,8;-2,05;-7608;-14340;7400;-260;-866;26;0,0;0,0;0,0
84;32,84;-3,29;4412;-13688;8016;-331;-2012;83;0,0;0,0;0,0
84;32,96;-4,85;8068;-14724;7012;-309;2082;71;0,0;0,0;0,0
84;32,73;-3,61;-2784;-14884;7000;-229;2179;-102;0,0;0,0;0,0
84;32,8;-2,22;-5956;-14128;7612;-285;-2045;73;0,0;0,0;0,0
84;32,94;-3,67;6456;-14304;8428;-357;-916;152;0,0;0,0;0,0
84;32,73;-4,25;3296;-14896;6980;-266;2666;1;0,0;0,0;0,0
84;32,61;-2,38;-5584;-15056;6432;-237;1250;-104;0,0;0,0;0,0
84;32,53;-2,0;-1984;-13560;7796;-311;-2564;157;0,0;0,0;0,0
84;32,79;-3,75;8892;-14540;7968;-356;226;158;0,0;0,0;0,0
84;32,56;-2,73;-2064;-14788;7152;-224;2450;-16;0,0;0,0;0,0
84;32,57;-0,78;-7112;-14960;6536;-262;92;29;0,0;0,0;0,0
84;32,45;-1,69;2336;-13792;7532;-376;-2640;237;0,0;0,0;0,0
84;32,67;-3,36;8632;-14780;7748;-319;1133;72;0,0;0,0;0,0
84;32,61;-1,6;-5496;-14880;7096;-249;1547;-6;0,0;0,0;0,0
84;32,71;0,28;-7840;-14524;6620;-268;-1226;58;0,0;0,0;0,0
84;32,7;-1,15;4756;-13956;7468;-320;-1858;152;0,0;0,0;0,0
84;32,69;-2,47;6356;-14968;7100;-264;2321;113;0,0;0,0;0,0
84;32,79;-0,41;-7912;-14968;6888;-250;666;67;0,0;0,0;0,0
84;32,81;0,64;-4900;-14120;7896;-278;-2042;40;0,0;0,0;0,0
84;33,01;-1,08;7324;-14080;8132;-312;-1068;82;0,0;0,0;0,0
84;32,79;-1,67;3008;-14724;6912;-226;2518;-60;0,0;0,0;0,0
84;32,73;0,15;-6020;-15212;6784;-153;1371;-106;0,0;0,0;0,0
84;32,61;0,44;-1852;-13712;7592;-293;-2607;45;0,0;0,0;0,0
84;32,88;-1,55;9536;-14640;7580;-292;-122;-33;0,0;0,0;0,0
84;32,62;-1,25;48;-14836;7216;-247;2399;-50;0,0;0,0;0,0
84;32,74;0,69;-7892;-14920;7156;-187;298;27;0,0;0,0;0,0
84;32,67;0,41;0;-13296;7964;-310;-2675;149;0,0;0,0;0,0
84;32,9;-1,35;8776;-14560;7724;-329;944;19;0,0;0,0;0,0
84;32,7;0,2;-4148;-15004;6632;-243;2202;-57;0,0;0,0;0,0
84;32,82;2,06;-7784;-14424;6776;-257;-579;155;0,0;0,0;0,0
84;32,8;0,93;3368;-13656;8076;-361;-2187;217;0,0;0,0;0,0
84;32,97;-0,73;8188;-14628;7464;-333;1826;-1;0,0;0,0;0,0
84;32,92;1,27;-6820;-15232;6448;-288;1301;-54;0,0;0,0;0,0
84;33,07;2,82;-7368;-14064;7484;-340;-1609;190;0,0;0,0;0,0
84;33,13;1,22;5680;-13940;7916;-429;-1619;245;0,0;0,0;0,0
84;33,15;-0,1;6280;-14596;7380;-326;2426;18;0,0;0,0;0,0
84;33,24;1,93;-8120;-14708;6692;-339;406;-6;0,0;0,0;0,0
84;33,28;3,17;-5992;-13860;7384;-406;-2284;296;0,0;0,0;0,0
84;33,4;1,34;7372;-14384;7736;-462;-722;285;0,0;0,0;0,0
84;33,21;0,72;3228;-14920;7352;-358;2780;63;0,0;0,0;0,0
84;33,31;2,56;-7880;-14520;6928;-360;-531;117;0,0;0,0;0,0
84;33,18;2,96;-2504;-13728;7532;-413;-2618;244;0,0;0,0;0,0
84;33,38;0,95;8996;-14472;7308;-469;226;176;0,0;0,0;0,0
84;33,09;1,62;-1268;-15100;7176;-349;2572;44;0,0;0,0;0,0
84;33,3;3,24;-8112;-14012;7684;-376;-1587;214;0,0;0,0;0,0
84;33,22;2,74;600;-13704;8356;-408;-2616;187;0,0;0,0;0,0
84;33,42;0,94;8792;-14756;7784;-363;1233;97;0,0;0,0;0,0
84;33,16;2,32;-3716;-15048;6464;-258;2011;56;0,0;0,0;0,0
84;33,05;3,03;-3460;-13668;7204;-355;-2335;255;0,0;0,0;0,0
84;33,02;2,0;2736;-13632;8196;-356;-2407;49;0,0;0,0;0,0
84;33,08;0,71;6220;-14704;7972;-293;2015;-29;0,0;0,0;0,0
84;33,17;2,74;-7800;-14904;6892;-235;1180;30;0,0;0,0;0,0
84;33,24;3,99;-5936;-13652;7452;-292;-1895;54;0,0;0,0;0,0
84;33,35;2,23;6316;-14028;7876;-301;-1486;27;0,0;0,0;0,0
84;33,22;1,14;4692;-15016;7204;-262;2225;-112;0,0;0,0;0,0
84;33,36;3,13;-8740;-14888;6812;-251;-327;24;0,0;0,0;0,0
84;33,34;3,89;-4104;-13596;7708;-301;-2490;100;0,0;0,0;0,0
84;33,55;1,92;8340;-14364;7776;-312;-380;-15;0,0;0,0;0,0
84;33,26;1,62;1780;-14816;6920;-225;2682;-155;0,0;0,0;0,0
84;33,37;3,32;-7544;-14188;6868;-267;-1376;28;0,0;0,0;0,0
84;33,33;3,62;-2460;-13476;8152;-329;-2749;210;0,0;0,0;0,0
84;33,57;1,72;8868;-14376;7828;-300;754;88;0,0;0,0;0,0
84;33,23;2,22;-856;-15184;6776;-201;2266;-64;0,0;0,0;0,0
84;33,14;3,03;-3844;-14052;7424;-271;-1997;64;0,0;0,0;0,0
84;33,05;2,58;424;-13464;8028;-347;-2535;301;0,0;0,0;0,0
84;33,13;1,21;6520;-14696;8096;-354;1777;108;0,0;0,0;0,0
84;33,08;3,02;-5988;-14804;6820;-212;1868;-15;0,0;0,0;0,0
84;32,96;3,4;-2408;-13764;7600;-314;-2253;68;0,0;0,0;0,0
