Angle;PositionX;PositionY;Ax Raw;Ay Raw;Az Raw;Gx Raw;Gy Raw;Gz Raw
60;60,44;2,66;-3092;-7948;13672;-646;1850;221
60;60,41;3,88;-4520;-7980;13804;-662;1495;128
60;60,39;3,2;2312;-7840;12804;-677;1862;263
60;60,17;2,54;872;-8092;13036;-682;1784;215
60;60,01;1,71;-796;-7652;14512;-720;1771;149
60;60,05;0,4;6012;-7704;13044;-640;1262;214
60;60,04;-0,94;4064;-7472;13448;-703;1466;340
60;60,07;-1,65;2960;-7684;13240;-770;1691;187
60;60,0;-2,53;8204;-8132;11980;-784;682;259
60;59,99;-3,42;8384;-8064;12280;-774;1102;387
60;59,96;-3,37;6156;-7524;13576;-848;1469;323
60;59,96;-4,06;4612;-7676;13596;-872;1783;316
60;59,96;-5,61;11016;-8440;12288;-846;834;393
60;59,97;-6,44;9400;-7840;12688;-871;1159;406
60;60,02;-7,63;6216;-7412;14004;-896;1497;246
60;60,05;-9,09;10664;-7916;13112;-885;370;231
60;60,13;-10,43;8532;-7744;13212;-932;1084;373
60;60,09;-10,13;6892;-8192;13100;-928;1171;253
60;59,94;-11,05;10592;-8772;12704;-914;380;329
60;59,78;-12,21;7680;-8460;12384;-888;905;184
60;59,6;-13,27;7816;-8424;12760;-855;1355;319
60;59,5;-13,18;4664;-8196;12752;-852;1360;182
60;59,48;-12,98;10000;-8420;12788;-772;564;60
60;59,38;-12,7;9024;-8144;13316;-773;1142;91
60;59,2;-12,76;7000;-8096;12572;-775;1337;90
60;59,16;-13,01;7860;-8540;12496;-753;295;112
60;59,08;-14,07;8560;-8680;13308;-728;613;83
60;58,75;-14,74;6540;-8948;12024;-698;1174;29
60;58,85;-15,79;11244;-8552;13768;-698;-263;-49
60;58,93;-15,54;9704;-8420;13896;-669;339;41
60;58,53;-14,41;7656;-8948;12092;-624;545;34
60;58,56;-14,45;13212;-8708;14396;-665;-539;13
60;58,41;-14,49;9308;-8620;13488;-617;-182;207
60;58,43;-15,38;8704;-8664;13172;-644;175;321
60;58,43;-14,9;7156;-8612;12860;-560;722;264
60;58,18;-14,67;9676;-9120;13320;-569;-710;110
60;58,11;-14,67;11204;-8908;13840;-528;-271;362
60;58,13;-15,99;10780;-8668;13300;-507;-48;226
60;58,12;-15,99;9344;-9832;11892;-513;-1525;280
60;58,04;-16,05;10888;-9220;12216;-460;-1045;206
60;58,19;-16,45;11464;-8888;13140;-430;-759;177
60;58,16;-17,25;3944;-9920;12212;-435;-2180;176
60;58,07;-16,92;6580;-9940;12104;-418;-2038;38
60;57,94;-15,55;9000;-9696;11916;-407;-1648;134
60;57,92;-16,74;10672;-9036;13436;-344;-1434;253
60;57,79;-16,08;-744;-9696;12292;-338;-2079;-8
60;57,61;-15,3;3340;-9748;12032;-338;-2409;202
60;57,55;-14,87;6492;-9492;12496;-323;-2060;-23
60;57,55;-13,87;-6520;-9820;12528;-307;-2261;3
60;57,52;-14,24;-1816;-9556;12472;-282;-2434;93
60;57,43;-13,47;2600;-9760;12348;-194;-2352;67
60;57,36;-12,33;-9552;-10080;11340;-149;-2152;-32
60;57,16;-12,24;-3944;-10056;11912;-114;-2514;-37
60;56,95;-11,43;-1444;-9892;10408;-59;-2649;47
60;56,92;-8,53;-8172;-9928;12264;-80;-1989;-93
60;56,88;-6,81;-7700;-9528;11208;-64;-2553;108
60;56,74;-7,35;-1360;-9720;10812;-80;-2627;31
60;56,8;-6,99;6040;-9188;11852;-72;-2310;22
60;56,71;-5,78;-5184;-9736;12500;-58;-2582;10
60;56,71;-3,81;-600;-9860;12420;-79;-2603;163
60;56,68;-3,47;5028;-9892;12824;-127;-2532;175
60;56,76;-2,98;-6656;-9136;11796;-142;-2420;50
60;56,86;-4,08;672;-9172;12324;-173;-2666;13
60;56,85;-4,14;7044;-9724;12292;-282;-2445;43
60;56,85;-2,09;-5132;-9464;12416;-258;-2489;9
60;56,75;-1,37;260;-9284;11552;-387;-2561;90
60;56,79;-0,45;9012;-9764;12552;-430;-2086;61
60;56,94;-0,85;13692;-9000;12684;-449;-1423;116
60;56,95;-1,16;4056;-9556;11964;-476;-2462;78
60;57,17;-3,14;11024;-9496;12040;-462;-1592;47
60;57,36;-3,28;12684;-9004;12828;-421;-685;224
60;57,25;-3,87;7504;-9680;11828;-489;-2079;-62
60;57,2;-5,38;12120;-9228;12688;-463;-1513;136
60;57,43;-5,77;13820;-8932;12908;-431;-502;153
60;57,33;-4,97;8456;-9880;11644;-425;-1456;72
60;57,45;-5,21;13808;-8772;13488;-429;-1103;114
60;57,9;-6,36;14744;-8408;14128;-352;-135;155
60;58,1;-7,63;12528;-8412;12984;-340;909;174
60;58,29;-7,74;15348;-8424;14076;-335;-648;173
60;58,39;-6,74;12772;-8632;13108;-339;256;224
60;58,43;-6,75;10248;-8868;12708;-293;1148;261
60;58,49;-8,83;16116;-8956;12788;-322;-74;121
60;58,69;-10,61;11648;-9308;10820;-271;826;206
60;58,78;-10,21;10168;-8632;13380;-286;1620;221
60;58,95;-10,97;14080;-8748;12676;-264;574;205
60;59,06;-12,29;9780;-8752;12400;-218;1525;264
60;59,23;-12,39;5228;-8444;13604;-244;2134;158
60;59,23;-11,0;-2036;-8168;13624;-249;2037;192
60;59,37;-12,11;6480;-8360;13364;-258;1808;170
60;59,53;-12,41;1012;-8032;13760;-220;1911;208
60;59,53;-10,9;-4840;-8404;14280;-202;1557;217
60;59,39;-10,8;1772;-8212;14240;-160;2057;281
60;59,32;-11,22;-1736;-8092;14828;-139;2157;121
60;59,4;-9,97;-3524;-8460;14424;-159;1533;121
60;59,32;-8,64;-832;-8144;13352;-153;1651;262
60;59,51;-8,35;-3028;-8020;14656;-140;1685;121
60;59,48;-7,98;-5436;-8684;14380;-180;1399;166
60;59,41;-6,38;-1904;-8232;12924;-134;1862;286
60;59,4;-4,84;-4348;-8164;14240;-221;1624;113
60;59,7;-5,06;-7028;-8256;14712;-239;1162;185
60;59,71;-4,07;-7300;-8952;13732;-265;650;51
60;59,72;-2,65;-5012;-8428;13760;-292;1699;84
60;59,58;-0,93;-5636;-8688;13976;-338;936;71
60;59,34;0,75;-7244;-9816;11516;-382;259;-71
60;59,14;0,92;-5344;-8476;14492;-390;1666;94
60;58,87;0,63;-7212;-8872;13140;-413;696;26
60;58,8;0,8;-8264;-9804;11544;-447;191;-152
60;58,85;1,41;-7568;-9712;12000;-460;-373;-30
60;58,87;2,89;-8352;-9652;11808;-431;430;42
60;58,53;4,59;-8460;-10024;11204;-420;-14;-172
60;58,43;5,6;-6568;-9908;12108;-392;-500;53
60;58,51;5,25;-7516;-9912;10748;-426;296;-43
60;58,57;4,89;-7052;-9936;10980;-397;-284;-47
60;58,5;5,49;-5164;-9112;13956;-389;-804;1
60;57,97;7,2;-8736;-10500;9860;-375;-101;-127
60;57,77;8,61;-6244;-9664;12644;-367;-615;7
60;57,42;9,57;-4916;-8868;15084;-393;-1254;-67
60;57,49;8,97;-7728;-10196;11048;-369;-438;-170
60;57,37;9,74;-6428;-9652;12680;-316;-1037;-73
60;57,7;10,58;-5692;-9160;15476;-354;-1727;-58
60;57,29;10,11;-3436;-9612;13580;-310;-2059;-106
60;57,36;10,56;-5916;-9456;14056;-298;-1468;-289
60;57,35;11,53;-5552;-9156;14392;-315;-1937;-131
60;57,17;11,71;-1832;-10016;11696;-237;-2388;-55
60;57,2;11,49;-7044;-9412;13700;-281;-1884;-271
60;57,2;11,23;-2740;-9232;13236;-222;-2235;6
60;57,13;11,14;1952;-9732;11804;-198;-2195;-51
60;57,0;11,0;-5928;-8912;13548;-222;-2153;26
60;56,84;9,83;-440;-9648;13076;-227;-2333;-57
60;56,62;8,75;2544;-10012;11244;-227;-2349;174
60;56,6;8,51;9164;-9476;10800;-241;-1718;67
60;56,26;8,96;-828;-10328;10584;-252;-2534;175
60;56,09;7,58;6968;-9912;11228;-271;-2144;131
60;56,17;5,46;14124;-8932;12872;-293;-1393;274
60;56,09;5,26;2444;-10356;10988;-325;-2260;69
60;56,32;5,03;10924;-9092;12308;-301;-1689;309
60;56,54;4,15;15220;-8192;13780;-338;-866;249
60;56,62;2,59;6524;-9560;11712;-414;-1965;176
60;56,72;0,72;12976;-8760;13156;-433;-1557;71
60;56,73;-1,44;15768;-8576;14092;-412;-264;251
60;57,03;-2,16;14344;-8664;12464;-365;817;307
60;57,26;-2,53;14228;-8496;13508;-379;-844;127
60;57,5;-3,7;16980;-8336;13476;-356;399;345
60;57,51;-5,3;10944;-8984;11628;-353;1368;298
60;58,03;-6,79;15544;-8816;13492;-282;167;174
60;58,15;-7,91;12364;-8784;12468;-264;1314;304
60;58,14;-7,43;4696;-8780;11964;-229;2136;233
60;58,44;-8,57;11100;-8884;12124;-173;1233;178
60;58,56;-9,76;4392;-8500;12628;-181;1762;210
60;58,74;-9,94;-2000;-8368;13688;-175;2148;208
60;58,9;-8,36;-6196;-7956;14584;-143;1703;128
60;58,85;-8,51;-2336;-8432;13388;-138;2224;137
60;58,89;-8,86;-6184;-8192;13716;-117;1590;125
60;59,03;-7,15;-7184;-8640;14060;-158;1329;51
60;59,29;-4,84;-6092;-8252;14748;-138;1970;158
60;59,34;-3,38;-8944;-9028;13292;-168;885;-84
60;59,49;-3,57;-8856;-9780;11576;-182;132;-96
60;59,72;-3,74;-7416;-9296;13100;-174;1177;79
60;59,67;-3,73;-7316;-9644;11512;-211;5;-71
60;59,76;-2,79;-7136;-9452;13596;-160;-583;-141
60;59,84;-1,33;-10392;-9312;13988;-178;-1716;-137
60;59,99;-1,73;-7496;-9328;13540;-143;-640;1
60;60,26;-1,15;-10228;-9440;13648;-192;-1944;-66
60;60,2;0,24;-7696;-9332;12148;-176;-2752;-105
60;60,36;0,91;-11328;-9680;12888;-184;-1785;-102
60;60,43;0,28;-6024;-9368;11908;-165;-2590;-151
60;60,27;0,7;2512;-9544;12636;-173;-2785;-50
60;60,13;0,98;10628;-9580;13160;-139;-2048;69
60;59,93;1,24;2416;-9784;11920;-150;-2664;-21
60;60,04;0,29;9092;-9196;13132;-164;-2139;130
60;60,2;-1,72;12244;-8916;12804;-147;-1210;141
60;60,22;-1,83;10064;-9272;13568;-176;-2142;175
60;60,25;-2,11;14084;-8900;12752;-132;-1258;163
60;60,24;-3,61;16036;-8864;11436;-172;-3;351
60;60,32;-5,9;11224;-8788;12492;-182;-1415;246
60;60,62;-7,85;15096;-8632;12752;-202;-153;437
60;60,75;-7,95;14884;-8720;12136;-172;1409;409
60;60,9;-8,68;7668;-7868;13440;-204;2394;428
60;61,01;-10,35;14644;-8528;11988;-244;1249;372
60;61,22;-11,15;10220;-8040;13620;-257;2339;426
60;61,15;-10,04;104;-7752;15056;-301;2635;327
60;61,02;-10,15;9560;-8216;13520;-335;2484;429
60;60,9;-10,51;-332;-7900;13544;-335;2860;217
60;60,96;-9,17;-6436;-8352;13852;-351;2580;285
60;60,92;-7,82;356;-7888;14268;-395;2857;220
60;61,08;-7,41;-6528;-8196;13820;-365;2338;190
60;61,1;-6,91;-7684;-8552;14000;-442;1529;67
60;61,13;-5,73;-6164;-8116;14284;-411;2443;86
60;61,16;-4,22;-6328;-8344;14224;-407;1455;63
60;61,12;-1,85;-7212;-8820;13700;-431;555;-96
60;61,04;-0,18;-9100;-9588;13040;-331;320;-205
60;61,21;-0,51;-7260;-8972;13408;-326;700;-123
60;61,33;-0,14;-9332;-9364;12708;-300;-162;-300
60;61,22;1,4;-9620;-9476;13028;-185;-708;-260
60;61,31;0,91;-6936;-9180;13240;-191;333;-249
60;61,36;0,79;-6980;-9496;13452;-159;-654;-256
60;61,29;2,13;-8564;-9256;13356;-199;-1473;-241
60;61,15;2,88;-9516;-9684;13044;-186;-525;-209
60;61,06;2,89;-9392;-9276;13136;-127;-1100;-244
60;60,99;4,13;-9060;-9228;12508;-187;-1780;-91
60;60,74;5,17;-3840;-9308;12872;-182;-2407;-20
60;60,59;6,01;-8236;-9436;13528;-197;-1579;-105
60;60,51;5,98;-5580;-9372;12388;-248;-2340;-100
60;60,37;7,12;508;-9424;12376;-190;-2411;79
60;60,34;8,46;-9668;-9660;12472;-209;-1990;-114
60;60,21;8,09;-3324;-9360;12948;-189;-2136;25
60;60,06;6,41;3696;-9856;11696;-181;-2320;166
60;59,99;6,69;-9432;-9776;10784;-215;-2612;-19
60;59,79;6,71;-1800;-9412;10768;-259;-2641;92
60;59,68;6,28;7288;-8960;13480;-279;-2164;141
60;59,48;5,86;12416;-9008;13576;-269;-1608;106
60;59,23;5,43;5620;-9816;12156;-296;-2629;31
60;59,35;3,55;10604;-9108;12408;-290;-1924;128
60;59,5;2,2;14968;-8236;13596;-333;-1228;141
60;59,47;2,0;7228;-9612;11816;-311;-2373;53
60;59,24;1,85;13792;-8368;13700;-328;-1427;19
60;59,25;0,67;15884;-8072;13080;-314;-443;133
60;59,4;-1,04;11240;-8832;12344;-340;-2086;-23
60;59,71;-3,15;14748;-8428;13756;-316;-830;110
60;59,81;-3,49;14356;-8404;12576;-305;234;222
60;59,69;-4,04;14340;-8752;12636;-318;-1190;112
60;59,59;-5,3;14452;-8496;12668;-281;114;301
60;59,57;-7,11;11904;-8756;12800;-291;970;324
60;59,78;-8,59;9852;-8516;12956;-293;2298;326
60;60,03;-9,64;13888;-8544;12256;-262;702;299
60;60,16;-10,16;9584;-8256;12608;-300;1735;328
60;60,19;-9,01;1788;-7964;13748;-264;2660;332
60;60,4;-10,03;13032;-8712;12856;-283;1717;418
60;60,57;-11,27;5552;-8308;13032;-290;2388;378
60;60,58;-10,55;-3116;-8068;13584;-299;2456;304
60;60,44;-10,03;5696;-8620;12508;-322;2457;348
60;60,22;-10,12;-1844;-7964;13424;-339;2383;284
60;60,58;-9,99;-4392;-7648;14784;-352;2048;126
60;60,52;-8,27;-5816;-8064;14464;-376;1618;15
60;60,43;-7,15;-4384;-7608;16152;-393;2476;209
60;60,36;-6,97;-7212;-8332;14088;-399;1806;115
60;60,23;-5,83;-7696;-9280;12040;-425;763;-144
60;60,2;-4,45;-5984;-8196;14920;-377;1873;-42
60;60,18;-3,03;-8476;-9248;12228;-355;818;-127
60;60,08;-2,88;-7360;-9564;12300;-375;188;-249
60;60,07;-0,94;-7804;-8932;12916;-340;954;-184
60;60,01;0,59;-9328;-9564;11628;-372;182;-163
60;59,96;0,43;-8624;-9276;13180;-305;-551;-249
60;60,16;0,57;-7472;-9808;11776;-306;239;-88
60;59,91;0,88;-5936;-9692;13116;-295;-529;-110
60;60,07;2,71;-7840;-8932;14696;-266;-1334;-73
60;59,77;3,41;-8788;-9384;12908;-264;-2445;-57
60;59,91;4,25;-9620;-8904;14328;-220;-1451;11
60;59,93;4,63;-7968;-9608;12304;-229;-2269;-27
60;59,73;5,3;-3252;-9648;12352;-227;-2677;-29
60;59,99;5,22;-8232;-8772;13308;-227;-2168;51
60;59,65;4,48;-2152;-9784;11660;-186;-2553;136
60;59,62;4,24;4376;-9600;12420;-193;-2508;143
60;59,5;5,5;-5040;-9372;12980;-156;-2527;38
60;59,2;5,67;1828;-10068;11084;-155;-2721;129
60;59,29;4,15;10080;-9236;12128;-170;-2067;174
60;59,68;1,84;14864;-8500;13268;-137;-1098;183
60;59,68;1,47;8668;-9060;13184;-174;-2331;204
60;59,83;1,95;12680;-8648;12884;-132;-1449;240
60;59,83;0,83;13932;-9012;11104;-159;-596;203
60;59,97;-0,98;11732;-9216;12508;-153;-1950;111
60;60,28;-3,23;14532;-8824;12608;-149;-1041;222
60;60,5;-3,72;16528;-8312;12960;-173;127;320
60;60,45;-4,02;14856;-8640;12452;-187;-1489;254
60;60,42;-5,25;15576;-8700;11804;-196;-185;257
60;60,63;-7,02;15460;-8192;13324;-223;1069;365
60;60,74;-6,82;9524;-8096;13664;-257;2010;312
60;60,91;-7,07;16348;-8460;13056;-217;898;235
60;60,77;-7,3;10144;-8352;12332;-226;1884;271
60;60,97;-8,54;4276;-7924;13328;-276;2436;163
60;61,19;-9,86;9776;-8412;11920;-239;1643;225
60;61,26;-10,86;6424;-8108;14040;-274;2311;138
60;61,27;-9,71;-420;-7376;14972;-288;2471;210
60;61,46;-10,24;9516;-7752;13336;-343;2125;171
60;61,56;-11,18;2728;-7920;13420;-331;2634;303
60;61,56;-10,3;-2828;-7676;14168;-368;2340;101
60;61,44;-8,69;-6800;-8788;12916;-393;2022;28
60;61,36;-9,13;468;-7796;13888;-421;2530;121
60;61,44;-8,86;-2104;-7824;14308;-355;2302;98
60;61,52;-9,02;-4900;-8480;14284;-429;1724;-6
60;61,6;-9,59;1264;-7324;13368;-432;2443;187
60;61,72;-9,89;-2020;-7632;14548;-407;2069;159
60;61,54;-8,68;-4520;-8224;15180;-433;1910;142
60;61,47;-7,96;1444;-7984;13740;-476;2130;128
60;61,26;-7,0;-2716;-8056;13692;-444;2010;39
60;61,27;-6,56;-4572;-8168;14300;-467;1706;95
60;61,46;-6,78;-5596;-8180;14540;-447;1360;92
60;61,22;-6,12;-2244;-7572;13648;-357;2174;111
60;61,16;-5,1;-4612;-7940;13612;-348;1720;46
60;61,08;-3,52;-5792;-8184;13104;-343;1420;103
60;61,06;-2,68;-1680;-8096;14888;-366;1862;243
60;61,2;-3,13;-4232;-8324;15404;-347;1651;105
60;61,23;-2,64;-6708;-8540;13908;-379;1341;33
60;61,29;-1,69;-1632;-7796;14292;-256;1656;150
60;61,27;-0,78;-2016;-8064;15564;-322;1463;121
60;61,17;-0,76;-6448;-8264;14404;-299;1336;151
60;61,15;-0,5;-1760;-7364;14292;-262;1932;276
60;61,11;-0,08;-2864;-7880;13912;-210;1423;219
60;61,03;0,95;-5792;-9064;13292;-194;1192;79
60;61,03;0,85;-7400;-8948;12888;-161;776;189
60;60,95;-0,22;-2512;-8568;15512;-165;1783;197
60;60,93;-0,32;-5124;-8576;13652;-163;1349;218
60;60,89;0,87;-6544;-8888;12504;-158;949;109
60;60,91;1,8;-4208;-7548;14008;-141;1766;285
60;60,86;2,97;-5200;-8280;14248;-162;1430;129
60;60,66;2,83;-6752;-8640;12316;-193;1094;229
60;60,76;1,93;-1176;-7888;13960;-215;1848;301
60;60,75;1,95;-3992;-8396;14280;-207;1645;222
60;60,84;1,82;-5904;-8356;13892;-238;1741;106
60;60,86;2,17;-7104;-8652;13588;-249;1109;132
60;60,88;3,07;-1864;-7788;14096;-274;2055;204
60;60,86;3,15;-4572;-8296;13180;-281;2194;119
60;60,85;4,39;-6600;-8280;13972;-329;1561;119
60;60,8;4,92;2596;-7628;15188;-379;2287;231
60;60,82;4,46;-1152;-7656;13768;-378;2231;252
60;60,87;3,68;-3696;-8440;12940;-365;1759;205
60;60,86;2,9;-5108;-8228;14032;-402;1691;176
60;60,97;1,99;3532;-7844;14484;-413;2322;265
60;60,9;1,36;-1860;-8212;13364;-376;2211;203
60;60,91;1,72;-3628;-8072;13828;-373;1912;209
60;60,84;1,14;6144;-8044;13624;-392;1940;251
60;60,78;1,41;2184;-8116;13576;-362;2160;285
60;60,69;2,29;-1376;-7996;14092;-380;2069;200
60;60,79;1,11;7788;-7904;13076;-369;1654;167
60;60,57;0,49;4640;-8232;14032;-395;2068;167
60;60,37;-0,54;568;-7888;14656;-327;2063;274
60;60,43;-1,21;-1160;-8292;14384;-315;2188;95
60;60,36;-1,88;6260;-8024;12916;-349;1829;210
60;60,26;-2,46;1904;-8032;12588;-347;2094;210
60;60,28;-2,33;-1564;-8208;14596;-364;1900;214
60;60,13;-2,41;6592;-8312;12820;-388;1537;243
60;60,08;-1,67;724;-8092;13064;-414;1974;149
60;60,17;-1,75;-1892;-7404;13684;-331;2058;194
60;60,22;-3,26;6996;-8772;12424;-380;1296;212
60;60,35;-4,56;3824;-7920;13548;-341;1971;258
60;60,4;-4,72;-248;-7228;14580;-255;1846;202
60;60,32;-4,08;-3088;-7960;15164;-194;1486;122
60;60,2;-3,75;3588;-8008;13608;-255;1591;165
60;60,13;-3,22;368;-7340;15268;-193;1922;123
60;60,2;-2,91;-3708;-8244;14492;-136;1464;167
60;60,16;-3,79;2724;-7948;13416;-182;1241;112
60;60,52;-4,83;2128;-7368;14852;-105;1534;203
60;60,62;-4,57;-1136;-7648;14916;-111;1705;324
60;60,55;-4,25;5172;-8340;11952;-190;1680;234
60;60,59;-4,41;-244;-7612;12928;-181;2045;355
60;60,6;-4,88;-1840;-7652;14300;-225;1965;373
60;60,76;-6,1;7260;-8472;11120;-241;1427;359
60;60,75;-7,06;4520;-8108;12800;-324;2102;445
60;60,8;-7,01;-1204;-8000;13564;-329;1971;299
60;60,79;-5,92;-3632;-7400;14884;-321;2193;433
60;60,89;-7,27;5484;-8060;12204;-419;2033;299
60;60,67;-7,68;364;-8156;13180;-407;2101;405
60;60,83;-8,24;-1156;-8136;15120;-439;2073;250
60;60,75;-9,0;5816;-8636;12548;-476;1946;172
60;60,78;-8,47;3180;-8152;13876;-530;2053;266
60;60,79;-7,34;-2172;-7976;15308;-510;2205;250
60;60,84;-7,93;5868;-7928;12008;-479;1988;265
60;60,6;-8,3;1784;-8072;13248;-436;2185;228
60;60,37;-8,68;-1652;-8004;14768;-482;2142;133
60;60,27;-8,7;4900;-8276;11568;-459;1963;206
60;60,28;-8,78;1620;-8096;13972;-501;2293;204
60;60,37;-7,72;-1556;-7488;14392;-446;2188;209
60;60,18;-6,9;-6832;-7964;14408;-498;1916;144
60;59,98;-6,47;176;-7716;14060;-521;2251;137
60;60,12;-6,97;-2156;-7716;15392;-481;2354;230
60;59,97;-5,77;-4576;-8140;15052;-500;1858;76
60;59,94;-4,72;-960;-7540;15132;-459;2520;197
60;60,04;-3,64;-3468;-7728;15636;-458;2138;173
60;59,93;-3,63;-5952;-8220;13808;-473;1490;65
60;60,12;-3,99;-4612;-7804;14916;-420;2119;178
60;60,27;-3,74;-6292;-8228;14440;-435;1595;187
60;60,14;-2,21;-7128;-8964;12664;-456;897;66
60;59,82;-1,34;-8756;-9428;11968;-435;293;-29
60;59,63;-0,37;-6808;-8900;13420;-413;1317;116
60;59,55;0,54;-6552;-9496;12224;-423;566;-8
60;59,44;2,16;-6480;-9772;13032;-399;235;-120
60;59,3;3,71;-8096;-9344;11564;-385;523;-64
60;59,36;5,67;-10004;-9348;12236;-360;65;-157
60;59,4;6,68;-7976;-9284;14236;-327;-768;-94
60;59,45;6,01;-6540;-9912;11648;-359;175;-59
60;59,63;5,54;-7520;-9416;13312;-328;-580;-146
60;59,6;6,66;-7772;-9084;14800;-323;-1737;-147
60;59,49;6,62;-6160;-9724;12184;-295;-2373;10
60;59,48;6,24;-9584;-9164;13956;-301;-1572;-53
60;59,39;6,29;-7928;-9172;12536;-314;-2570;-55
60;59,27;7,25;-472;-9712;11976;-256;-2690;69
60;59,26;8,34;-7752;-9080;12460;-294;-2424;-120
60;59,26;7,85;-2560;-9524;11280;-292;-2896;125
60;59,32;5,87;6168;-9404;12292;-295;-2526;139
60;59,13;6,41;-864;-9464;11672;-236;-2666;125
60;59,08;6,43;6732;-9176;12972;-279;-2581;171
60;59,17;5,86;12388;-8808;12756;-253;-1893;253
60;59,58;3,99;15896;-8480;12468;-249;-315;274
60;59,84;1,69;12204;-8664;13744;-252;-1781;217
60;60,02;0,96;14624;-8660;11692;-263;-684;261
60;59,87;0,79;14636;-8904;11444;-241;875;396
60;59,76;-0,13;14772;-8752;13220;-292;-471;206
60;59,68;-1,82;13092;-9100;10968;-230;604;248
60;59,71;-3,75;11084;-9012;11220;-231;1624;323
60;59,71;-4,21;12288;-9068;10888;-211;504;315
60;59,87;-5,53;10216;-8612;11636;-210;1531;264
60;60,13;-6,88;6232;-7684;13456;-288;2038;192
60;60,54;-7,53;176;-7300;15612;-293;2206;111
60;60,56;-7,86;7676;-8448;12452;-281;1784;137
60;60,63;-8,1;4136;-7576;14924;-278;2458;31
60;60,63;-6,69;-4580;-8172;14312;-245;1927;-15
60;60,54;-7,14;3992;-7728;14176;-286;2361;189
60;60,75;-6,97;-460;-7496;15652;-306;2568;126
60;60,85;-7,0;-6900;-8552;12904;-301;1948;122
60;60,92;-6,72;-1124;-7620;14272;-334;2363;152
60;60,86;-5,04;-6544;-8232;14136;-354;2152;79
60;60,83;-3,17;-8532;-8616;13260;-382;1366;-11
60;60,66;-3,87;-5720;-8812;13168;-391;940;-34
60;60,75;-4,08;-4712;-8392;14372;-398;1827;155
60;60,73;-3,5;-6272;-8792;13476;-394;1144;137
60;60,61;-2,27;-5900;-9064;13148;-387;662;55
60;60,48;-2,09;-7300;-8608;12916;-357;1320;96
60;60,36;-2,62;-6368;-8716;13404;-376;794;44
60;60,32;-2,62;-6432;-9356;12688;-368;231;-7
60;60,29;-2,11;-6312;-9112;13428;-359;1031;-41
60;60,2;-0,69;-6484;-9200;12684;-324;546;10
60;60,04;1,25;-5164;-9292;13792;-330;173;-101
60;59,97;2,57;-7280;-9252;13932;-263;-385;-206
60;60,04;2,14;-4828;-8808;13720;-294;178;-124
60;60,17;1,65;-6084;-8904;13648;-286;-134;-107
60;60,14;2,88;-8704;-9520;13512;-226;-987;-160
60;59,94;3,36;-5596;-9060;13284;-236;397;-170
60;59,85;4,46;-6356;-9664;13016;-256;-211;-263
60;59,92;4,13;-8372;-9660;13096;-184;-1036;-158
60;59,77;5,17;-6612;-8972;13080;-213;-60;-144
60;59,7;6,3;-7644;-9712;12460;-243;-354;-132
60;59,45;6,96;-5680;-9132;13556;-190;-1055;-69
60;59,47;6,34;-7232;-9032;13256;-277;-1707;8
60;59,37;6,67;-7240;-9648;12664;-288;-572;51
60;59,53;6,23;-6632;-9400;13624;-248;-1243;104
60;59,42;7,33;-7472;-9632;12472;-295;-1843;-35
60;59,43;7,23;-7268;-9292;13684;-296;-651;34
60;59,38;8,09;-8248;-9216;13744;-331;-1396;46
60;59,57;7,27;-7320;-8800;13504;-332;-2010;11
60;59,55;7,6;-7232;-9076;13916;-346;-842;-80
60;59,58;8,51;-8612;-9576;13252;-337;-1599;-43
60;59,43;9,81;-6500;-9096;12796;-337;-2203;-14
60;59,13;8,54;-224;-9752;11584;-359;-2468;9
60;59,07;8,49;-8376;-9384;13292;-354;-1966;-105
60;58,85;8,46;-4376;-9676;11384;-357;-2149;-161
60;58,62;8,27;2748;-9772;11032;-360;-2415;24
60;58,71;8,31;-7264;-9100;12908;-355;-2277;-196
60;58,52;7,02;-664;-9740;11728;-363;-2410;49
60;58,57;5,49;6880;-9268;13192;-361;-2042;-76
60;58,5;6,77;-5224;-9324;12092;-328;-2488;-2
60;58,38;6,93;1744;-9300;12396;-316;-2501;-127
60;58,36;5,42;9208;-9296;13556;-307;-1749;89
60;58,15;4,52;-1632;-9520;12024;-280;-2405;2
60;58,2;3,89;4408;-9104;12756;-277;-2395;-22
60;58,42;1,79;10240;-8840;13320;-236;-1675;105
60;58,59;1,23;12816;-8332;14116;-266;-1115;249
60;58,41;0,48;5436;-9484;12548;-265;-2370;110
60;58,47;0,13;10696;-9100;12852;-269;-1753;84
60;58,66;-1,02;11052;-8832;12484;-217;-1098;190
60;58,81;-2,75;7884;-9192;13380;-210;-2157;162
60;58,96;-3,06;12136;-8648;13668;-257;-1763;233
60;58,97;-4,05;12224;-8848;12708;-205;-890;243
60;59,16;-5,81;9216;-8892;13972;-268;-1912;92
60;59,26;-6,28;11624;-8960;13736;-249;-1685;117
60;59,45;-7,31;12908;-8232;13084;-280;-736;215
60;59,54;-7,49;13348;-9312;11204;-264;-3;265
60;59,76;-8,36;12384;-8800;13092;-281;-1492;135
60;59,96;-10,19;12304;-8732;13104;-294;-673;150
60;60,08;-10,28;14496;-8288;12556;-268;113;284
60;59,97;-10,37;12524;-8384;13172;-381;-1244;86
60;59,98;-11,19;15144;-8384;13180;-278;-644;217
60;60,12;-12,82;13188;-8540;13540;-353;295;244
