Consigne Gaz (‰);Time (ms);Position Angulaire X (°);Position Angulaire Y (°);Ax Raw;Ay Raw;Az Raw;Gx Raw;Gy Raw;Gz Raw
70;35920;24,22;-1,72;1860;-14416;6960;-1338;-159;88
70;35940;24,08;-2,38;2464;-14872;6224;-1491;845;-42
70;35960;23,84;-1,94;-552;-14788;5956;-1632;976;-132
70;35980;23,53;-1,5;-548;-15124;5632;-1763;967;-129
70;36000;23,28;-0,98;-836;-15140;5988;-1897;984;-124
70;36020;23,02;-0,82;-48;-14996;6040;-2012;491;-70
70;36040;22,73;-0,64;-320;-14624;5744;-2118;-279;28
70;36060;22,46;-0,29;-788;-14812;5772;-2234;-302;24
70;36080;22,3;-0,92;1840;-14872;6504;-2357;-741;146
70;36100;22,19;-1,6;2088;-14348;6572;-2445;-697;136
70;36120;21,97;-2,04;1380;-14384;5980;-2561;-365;193
70;36140;21,73;-2,39;1156;-14488;5924;-2645;-270;138
70;36160;21,48;-2,42;632;-15220;6184;-2654;654;116
70;36180;21,22;-2,12;-100;-15108;6072;-2667;1260;-23
70;36200;20,9;-0,98;-2132;-15400;5188;-2674;1548;-22
70;36220;20,6;-0,03;-1724;-15320;5256;-2663;1577;-41
70;36240;20,26;0,54;-928;-15592;5192;-2675;1153;-31
70;36260;20,01;0,75;-244;-15796;5900;-2606;854;-72
70;36280;19,8;0,4;1064;-15024;5952;-2615;67;96
70;36300;19,62;0,18;632;-15052;6116;-2553;-284;67
70;36320;19,4;-0,62;1896;-15220;5560;-2617;-998;119
70;36340;19,29;-1,03;1172;-15240;6324;-2504;-558;110
70;36360;19,17;-1,31;1008;-15456;6236;-2446;-4;-28
70;36380;19,02;-1,53;912;-15748;6152;-2321;227;-62
70;36400;18,76;-1,62;592;-15512;5072;-2276;797;-104
70;36420;18,54;-0,96;-1104;-16092;5260;-2164;1046;-194
70;36440;18,41;-0,3;-1300;-16268;5700;-1923;885;-236
70;36460;18,33;0,5;-1860;-16040;5784;-1829;561;-180
70;36480;18,17;0,48;160;-15900;5252;-1674;150;-222
70;36500;18,09;0,6;-424;-15288;5548;-1564;-699;-91
70;36520;18,09;-0,05;1512;-15384;5852;-1446;-1072;81
70;36540;18,12;-0,81;2000;-15712;5960;-1283;-783;-31
70;36560;18,19;-1,46;1788;-15544;6144;-1131;-763;35
70;36580;18,14;-1,71;796;-15656;5260;-979;4;-53
70;36600;18,17;-2,31;2000;-15756;5580;-826;723;-59
70;36620;18,06;-1,93;-276;-16192;4764;-611;1418;-121
70;36640;18,03;-1,34;-816;-16068;5044;-445;1369;-166
70;36660;18,05;-0,59;-1408;-16068;5260;-233;970;-139
70;36680;18,09;0,21;-1696;-16040;5100;-100;280;-10
70;36700;18,2;0,85;-1724;-15588;5388;85;-745;93
70;36720;18,31;1,26;-1200;-15420;5380;247;-834;178
70;36740;18,45;1,0;252;-15460;5648;344;-1456;290
70;36760;18,65;0,05;2216;-15388;5652;508;-1169;158
70;36780;18,8;-0,67;1796;-15736;5392;641;-358;219
70;36800;18,98;-1,17;1364;-15844;5712;777;-211;168
70;36820;19,1;-1,72;1568;-15532;4988;884;542;93
70;36840;19,21;-1,63;240;-15796;5204;1055;1024;10
70;36860;19,39;-0,77;-1680;-16044;5464;1229;1029;-153
70;36880;19,6;0,2;-2096;-16096;5588;1326;1061;-79
70;36900;19,79;0,9;-1680;-15748;5508;1430;89;107
70;36920;19,88;0,87;-88;-15364;4700;1430;-785;180
70;36940;20,13;0,71;20;-15192;5944;1525;-1469;225
70;36960;20,39;0,12;1140;-15188;5888;1558;-1573;322
70;36980;20,66;-0,7;2028;-15304;5956;1606;-1058;178
70;37000;20,91;-1,41;1936;-15280;5808;1627;-442;234
70;37020;21,01;-1,37;116;-15468;5168;1634;248;100
70;37040;21,19;-1,33;160;-15088;5468;1674;321;122
70;37060;21,3;-1,24;132;-15600;5168;1710;616;7
70;37080;21,54;-0,24;-2336;-15624;5784;1749;661;-18
70;37100;21,69;0,27;-1236;-15596;5592;1731;-228;160
70;37120;21,92;0,82;-1536;-15276;6084;1723;-215;174
70;37140;22,06;0,76;-80;-15356;5740;1653;-1036;105
70;37160;22,29;0,17;1204;-14560;5960;1627;-1400;235
70;37180;22,49;-0,82;2348;-14588;5656;1478;-1365;324
70;37200;22,68;-1,24;1188;-14932;6184;1479;-466;212
70;37220;22,89;-1,7;1324;-14712;6276;1366;-557;224
70;37240;23,07;-1,55;-104;-14932;6448;1317;285;113
70;37260;23,08;-1,23;-400;-15060;5280;1198;650;96
70;37280;23,15;-0,57;-1432;-15344;5652;1149;349;26
70;37300;23,19;-0,05;-1124;-15236;5676;1008;235;23
70;37320;23,29;0,31;-956;-15400;6256;988;-105;65
70;37340;23,37;-0,04;692;-14436;5936;794;-1010;163
70;37360;23,51;-0,77;1780;-14576;6340;642;-1376;252
70;37380;23,59;-1,3;1260;-14452;6200;522;-1301;200
70;37400;23,79;-1,9;1752;-14092;7060;371;-1222;339
70;37420;23,92;-2,98;3364;-14512;6180;223;-524;157
70;37440;23,96;-3,64;2240;-14452;5996;57;247;131
70;37460;23,98;-4,24;2112;-14072;5908;-58;444;99
70;37480;23,95;-4,43;1324;-14812;6108;-149;1268;105
70;37500;23,82;-4,11;56;-14840;5596;-266;1826;-73
70;37520;23,81;-2,32;-4192;-14912;5184;-399;1101;36
70;37540;23,83;-0,66;-4256;-15108;5656;-540;1159;-23
70;37560;23,76;0,44;-2920;-14808;5612;-685;-268;181
70;37580;23,66;0,46;-240;-14744;6180;-826;-832;146
70;37600;23,61;0,27;172;-13984;6400;-982;-1380;229
70;37620;23,56;0,1;152;-13968;6392;-1054;-1319;226
70;37640;23,59;-1,13;3664;-14400;6312;-1246;-774;193
70;37660;23,51;-1,6;1668;-14764;6528;-1349;263;82
70;37680;23,36;-1,6;492;-14964;6312;-1418;876;31
70;37700;23,14;-2,13;1944;-15176;5604;-1549;1268;-132
70;37720;22,89;-2,5;1476;-15268;5420;-1595;1376;-191
70;37740;22,78;-1,47;-2432;-14892;6128;-1643;853;-49
70;37760;22,59;-1,38;-72;-15308;6108;-1686;31;-78
70;37780;22,44;-2,23;2368;-14784;5848;-1842;-473;5
70;37800;22,32;-2,94;2136;-14668;6216;-1866;-496;9
70;37820;22,21;-2,96;104;-14548;6552;-1938;-781;102
70;37840;22,15;-3,6;2024;-14528;6508;-2010;-732;7
70;37860;21,98;-3,98;1504;-15132;6164;-2037;285;-49
70;37880;21,8;-4,21;1088;-15276;6112;-2042;339;-140
70;37900;21,68;-3,82;-448;-15120;6460;-1995;916;-89
70;37920;21,39;-3,91;812;-15408;5168;-2050;1224;-196
70;37940;21,17;-2,93;-1880;-15908;5572;-1975;1161;-226
70;37960;20,97;-1,82;-2276;-15632;5368;-1979;1104;-231
70;37980;20,91;-0,95;-2332;-15444;6420;-1890;248;11
70;38000;20,78;-1,9;2592;-15492;5628;-1938;-410;61
70;38020;20,62;-1,93;40;-14584;5604;-1914;-894;53
70;38040;20,46;-2,09;348;-14748;5640;-1838;-866;78
70;38060;20,44;-2,56;1376;-14900;6472;-1773;-792;129
70;38080;20,44;-3,13;2112;-15388;6588;-1662;243;202
70;38100;20,24;-2,84;-208;-15068;5112;-1627;917;-1
70;38120;20,08;-2,53;-224;-15356;5388;-1525;1003;35
70;38140;19,9;-2,0;-784;-15652;5136;-1434;1006;-104
70;38160;19,79;-1,61;-464;-16204;5788;-1270;1347;-71
70;38180;19,79;-0,63;-2308;-15748;5928;-1113;819;-82
70;38200;19,81;0,22;-2080;-15992;6060;-973;727;-103
70;38220;19,71;0,07;292;-15172;5284;-1045;-379;40
70;38240;19,75;-0,05;164;-15776;6388;-841;-748;83
70;38260;19,73;-0,35;492;-14872;5552;-759;-1154;144
70;38280;19,75;-0,62;468;-14768;5632;-642;-1209;131
70;38300;19,81;-1,45;2020;-15276;5816;-621;-1168;125
70;38320;19,86;-1,56;448;-15700;6136;-400;-170;59
70;38340;19,9;-2,16;1836;-15380;5484;-329;469;-16
70;38360;19,83;-2,45;1080;-15708;4904;-224;1039;-156
70;38380;19,77;-2,74;1100;-15740;4904;-144;1103;-105
70;38400;19,88;-1,9;-1696;-16004;5992;115;1272;-24
70;38420;19,91;-1,09;-1668;-15412;5140;187;404;20
70;38440;19,92;-0,84;-600;-15600;5144;269;-507;-6
70;38460;19,89;-0,7;-312;-15784;4836;349;-411;92
70;38480;20,12;-0,31;-1404;-15344;6584;468;-1116;321
70;38500;20,26;-1,14;1912;-14868;5492;523;-1119;274
70;38520;20,37;-1,8;1612;-15188;5532;475;-822;235
70;38540;20,46;-2,21;972;-15224;5524;554;-838;188
70;38560;20,67;-2,11;-12;-15684;6572;757;91;259
70;38580;20,67;-2,23;548;-15492;4828;766;493;93
70;38600;20,68;-1,75;-720;-15784;4956;777;670;44
70;38620;20,69;-0,81;-1712;-15676;4704;837;757;-26
70;38640;20,9;-0,18;-1544;-15856;6376;1003;508;63
70;38660;20,92;-0,47;684;-15312;4884;938;-120;-38
70;38680;21,0;-0,55;8;-15336;5404;952;-943;110
70;38700;21,15;-0,32;-748;-14832;5668;979;-980;99
70;38720;21,35;-1,08;1772;-14716;5936;953;-1298;185
70;38740;21,63;-1,85;2312;-15028;6636;989;-709;168
70;38760;21,72;-1,68;-320;-14416;5336;914;-390;192
70;38780;21,86;-1,63;-56;-14568;5860;891;-347;129
70;38800;21,88;-2,07;1280;-15460;5204;857;296;-35
70;38820;22,04;-1,39;-1368;-15524;6248;947;989;-46
70;38840;22,17;-0,56;-1868;-15428;5888;915;660;-29
70;38860;22,24;-0,1;-884;-15544;5796;900;683;-50
70;38880;22,24;0,2;-632;-15156;5248;775;13;-10
70;38900;22,34;0,55;-1096;-15132;5972;765;-743;92
70;38920;22,54;0,01;1196;-14452;6480;692;-1240;180
70;38940;22,73;-0,77;1952;-14444;6424;600;-1253;154
70;38960;22,89;-1,61;2328;-14552;6260;508;-796;165
70;38980;23,03;-1,69;300;-14600;6580;438;-420;200
70;39000;23,03;-2,11;1352;-15052;5684;337;297;37
70;39020;23,01;-2,47;1220;-15140;5644;267;311;54
70;39040;23,02;-2,09;-488;-15432;6100;287;1003;-65
70;39060;22,95;-1,57;-848;-15200;5456;180;820;18
70;39080;22,89;-1,16;-740;-15260;5648;94;424;-83
70;39100;22,8;-1,05;-24;-14960;5396;2;361;5
70;39120;22,85;-0,69;-1044;-14796;6368;-54;-554;58
70;39140;22,94;-1,47;2104;-14440;6352;-165;-892;167
70;39160;23,01;-2,16;1884;-14216;6264;-290;-864;184
70;39180;23,12;-2,68;1576;-14244;6772;-376;-838;196
70;39200;23,05;-2,93;760;-14516;5804;-462;-526;47
70;39220;23,06;-3,34;1576;-14952;6436;-538;244;2
70;39240;22,97;-3,15;148;-15164;6048;-599;1148;33
70;39260;22,86;-2,58;-928;-15172;5832;-649;986;-110
70;39280;22,77;-2,04;-892;-15208;5976;-739;1018;-71
70;39300;22,6;-1,46;-1020;-15204;5368;-807;803;-143
70;39320;22,56;-1,04;-1096;-14796;6268;-836;-313;79
70;39340;22,52;-1,26;548;-14732;6328;-936;-799;169
70;39360;22,49;-1,43;372;-14812;6536;-1020;-850;134
70;39380;22,53;-2,34;2632;-14440;6412;-1086;-938;198
70;39400;22,45;-2,51;588;-14420;6020;-1182;-459;128
70;39420;22,36;-2,69;796;-15104;6236;-1230;126;64
70;39440;22,24;-2,95;1016;-14800;5908;-1269;219;107
70;39460;22,11;-2,87;364;-15572;6136;-1270;1100;-49
70;39480;21,98;-2,16;-1252;-15124;5788;-1252;1252;-116
70;39500;21,79;-1,6;-1052;-15064;5380;-1341;525;-3
70;39520;21,62;-1,07;-1016;-15232;5540;-1348;557;-40
70;39540;21,48;-0,99;-72;-15568;5904;-1298;46;91
70;39560;21,45;-0,9;-372;-14748;6396;-1313;-817;105
70;39580;21,38;-1,86;2460;-14704;5640;-1394;-948;228
70;39600;21,36;-2,66;2208;-14548;6060;-1394;-898;213
70;39620;21,35;-2,83;564;-14724;6512;-1422;-680;188
70;39640;21,26;-3,06;924;-15284;6052;-1375;16;58
70;39660;21,2;-3,64;2176;-15144;6028;-1386;806;-5
70;39680;21,1;-4,06;1716;-15308;5716;-1313;993;28
70;39700;20,99;-3,05;-1980;-15480;5676;-1282;1224;-75
70;39720;20,81;-2,74;-316;-15728;5276;-1248;723;-109
70;39740;20,71;-2,28;-840;-15400;5732;-1181;357;-45
70;39760;20,61;-1,61;-1404;-15588;5596;-1141;388;-16
70;39780;20,54;-1,15;-1252;-15116;5716;-1143;-725;143
70;39800;20,54;-2,2;2676;-14852;5620;-1124;-1206;85
70;39820;20,53;-2,67;1260;-15032;6008;-1060;-891;196
70;39840;20,51;-2,86;532;-15056;6000;-1028;-799;231
70;39860;20,54;-2,85;132;-15060;6340;-945;-433;184
70;39880;20,56;-3,78;3020;-15352;5704;-911;433;83
70;39900;20,42;-3,38;-324;-15776;5224;-846;1220;27
70;39920;20,31;-2,91;-548;-15744;5332;-769;1238;1
70;39940;20,29;-1,9;-2084;-15536;5472;-654;895;-116
70;39960;20,24;-1,93;444;-15952;5720;-649;684;5
70;39980;20,13;-1,42;-980;-15924;5064;-534;100;6
70;40000;20,06;-1,16;-428;-15600;5280;-474;167;6
70;40020;20,09;-0,83;-1016;-14764;5664;-473;-1055;153
70;40040;20,24;-1,85;2844;-15364;6216;-385;-1101;248
80;40060;22,04;-0,96;-2104;-15900;6252;800;1006;-118
80;40080;22,08;-0,72;-292;-15600;5840;959;16;-111
80;40100;22,27;-0,84;216;-15316;6376;1086;-573;62
80;40120;22,73;-2,28;3020;-14428;6824;1215;-1151;157
80;40140;22,98;-1,93;-448;-15248;6836;1338;151;77
80;40160;23,08;-0,96;-1464;-15760;5876;1471;873;-107
80;40180;23,34;0,42;-2804;-15316;6288;1636;261;-87
80;40200;23,54;-0,12;888;-15252;6348;1741;-1178;112
80;40220;23,98;-1,57;3548;-14792;6936;1804;-704;252
80;40240;24,18;-1,43;-40;-15388;6612;1952;424;-76
80;40260;24,4;-0,53;-1732;-15408;6392;2036;611;-48
80;40280;24,6;-0,22;-844;-15384;6552;2134;-907;-12
80;40300;24,96;-1,4;2676;-14640;6888;2157;-1779;198
80;40320;25,28;-1,89;1388;-14900;7204;2167;-441;176
80;40340;25,48;-1,64;-340;-15204;6744;2229;264;67
80;40360;25,82;-0,22;-3440;-15044;6608;2323;528;70
80;40380;26,18;0,42;-2084;-14572;7236;2307;-1258;165
80;40400;26,67;-1,06;4312;-14036;7244;2269;-897;145
80;40420;26,81;-1,42;1268;-14884;6436;2241;867;214
80;40440;26,95;-0,9;-860;-15232;6512;2274;1024;-46
80;40460;27,29;0,33;-3792;-14584;7028;2248;-794;64
80;40480;27,66;-0,83;2908;-13680;7092;2133;-1787;342
80;40500;27,9;-1,72;2892;-14576;6992;2109;458;-12
80;40520;28,04;-2,21;1956;-14848;6568;2065;1349;-150
80;40540;28,33;-0,81;-4080;-14536;7040;1965;164;-42
80;40560;28,6;-0,74;-680;-13696;7684;1811;-1892;185
80;40580;28,96;-2,04;4568;-14056;7564;1722;-316;64
80;40600;29,1;-2,67;2388;-14176;6820;1613;858;-30
80;40620;29,25;-1,59;-2636;-14592;7180;1532;1252;-30
80;40640;29,47;-0,95;-2292;-13764;7652;1367;-1276;96
80;40660;29,86;-2,3;4824;-13272;8020;1162;-1082;108
80;40680;30,07;-3,37;4100;-13980;7496;1038;238;89
80;40700;30,04;-3,23;452;-14460;6912;958;1507;-115
80;40720;30,24;-2,0;-4108;-13908;7528;799;-522;-103
80;40740;30,41;-3,01;3080;-12948;7500;577;-1732;253
80;40760;30,7;-4,27;5168;-13456;8108;378;-487;148
80;40780;30,64;-4,53;1768;-14168;7052;276;1548;-136
80;40800;30,71;-2,95;-4732;-14136;7044;157;521;-97
80;40820;30,79;-2,79;-828;-12824;7864;-59;-1737;228
80;40840;31,05;-4,09;4952;-12560;8008;-259;-1229;217
80;40860;31,05;-4,62;2864;-14308;8032;-373;1101;-64
80;40880;30,99;-3,61;-2460;-13896;7568;-502;1280;2
80;40900;30,9;-2,99;-2128;-13688;7388;-691;-1316;149
80;40920;30,89;-3,63;2120;-13216;7948;-872;-1562;331
80;40940;30,93;-4,44;3812;-13872;8224;-996;512;54
80;40960;30,72;-4,02;-300;-14240;7440;-1146;1577;44
80;40980;30,62;-2,89;-3612;-13916;7268;-1242;-566;169
80;41000;30,58;-3,66;2732;-13308;7908;-1433;-1247;147
80;41020;30,57;-4,58;4016;-13620;8024;-1569;11;106
80;41040;30,37;-4,67;1492;-14060;7592;-1659;1788;4
80;41060;30,22;-3,4;-3744;-14252;7408;-1730;474;109
80;41080;30,03;-3,7;960;-13460;7428;-1891;-1285;166
80;41100;30,03;-4,75;4448;-13644;8052;-2008;-388;160
80;41120;29,81;-4,92;1700;-14140;7572;-2105;1580;183
80;41140;29,59;-3,72;-3148;-14284;7120;-2111;1093;2
80;41160;29,3;-3,68;-84;-14104;7172;-2237;-1135;191
80;41180;29,2;-4,4;2772;-13640;7908;-2324;-921;211
80;41200;29,02;-4,84;2540;-14064;7604;-2383;1217;237
80;41220;28,75;-4,21;-1156;-14920;7560;-2371;1309;15
80;41240;28,49;-4,19;140;-14456;7452;-2426;-766;157
80;41260;28,34;-4,99;3008;-13824;7432;-2517;-837;279
80;41280;28,12;-5,22;1632;-14316;7404;-2474;866;9
80;41300;27,79;-4,28;-2020;-15120;6920;-2485;1239;4
80;41320;27,46;-3,88;-940;-14724;6660;-2450;-503;70
80;41340;27,27;-4,37;1768;-14168;7368;-2474;-983;167
80;41360;27,12;-4,68;1748;-14584;7772;-2425;374;-32
80;41380;26,81;-3,92;-1412;-15004;6608;-2369;1306;-29
80;41400;26,51;-3,25;-1656;-15060;6488;-2296;-230;-125
80;41420;26,39;-4,17;3220;-14444;7132;-2312;-911;42
80;41440;26,33;-4,91;3244;-14364;7568;-2265;99;127
80;41460;26,09;-3,94;-2100;-14984;6564;-2100;1187;-220
80;41480;25,9;-2,86;-2956;-15400;6680;-2002;199;-168
80;41500;25,82;-3,81;3328;-14760;7084;-1986;-861;88
80;41520;25,82;-4,86;4068;-14408;7164;-1911;-439;197
80;41540;25,64;-4,12;-1476;-15412;6860;-1744;1126;-246
80;41560;25,59;-2,65;-4280;-15200;6652;-1586;594;-253
80;41580;25,44;-3,28;1992;-14948;6504;-1480;-697;77
80;41600;25,45;-4,06;2800;-14316;7104;-1410;-678;74
80;41620;25,33;-3,68;-444;-15248;6988;-1314;919;-10
80;41640;25,25;-2,4;-3224;-15364;6296;-1075;1076;-306
80;41660;25,12;-2,54;504;-15124;6492;-938;-656;-95
80;41680;25,17;-3,19;2232;-14736;7332;-833;-895;-52
80;41700;25,18;-3,44;1348;-15068;7252;-767;423;99
80;41720;25,07;-2,62;-1672;-15696;6352;-537;1109;-194
80;41740;25,02;-2,02;-1652;-15108;6336;-373;-636;-99
80;41760;25,11;-2,6;1928;-14920;7292;-245;-871;20
80;41780;25,26;-3,43;3208;-14572;7060;-153;80;-28
80;41800;25,19;-2,95;-648;-15476;6268;-8;1160;-73
80;41820;25,21;-1,91;-2796;-15424;6196;203;-110;-132
80;41840;25,21;-1,91;-20;-15168;6564;299;-882;76
80;41860;25,41;-2,88;3424;-14860;7096;382;-540;19
80;41880;25,45;-2,84;540;-15348;6636;544;989;-38
80;41900;25,55;-1,77;-2916;-15444;6520;705;239;-7
80;41920;25,58;-1,28;-1380;-15252;6236;816;-727;48
80;41940;25,8;-2,33;3404;-14552;6880;794;-852;283
80;41960;25,9;-2,53;1192;-15492;6908;972;769;-66
80;41980;26,01;-1,56;-2476;-15200;6508;1091;508;-6
80;42000;26,13;-0,66;-2600;-15004;6260;1199;-593;79
80;42020;26,36;-1,54;2684;-14180;7012;1194;-1114;245
80;42040;26,47;-2,01;1840;-15252;6796;1225;545;231
80;42060;26,61;-0,99;-2664;-15168;6616;1352;595;-24
80;42080;26,73;-0,71;-1084;-14880;6820;1434;-1287;167
80;42100;26,97;-1,77;3216;-14504;7028;1414;-1495;172
80;42120;27,14;-2,22;1752;-14464;7052;1381;79;411
80;42140;27,27;-1,17;-2796;-15372;6596;1489;561;37
80;42160;27,37;-0,93;-908;-14760;6672;1497;-1261;118
80;42180;27,58;-1,78;2416;-14504;7360;1437;-1887;240
80;42200;27,78;-2,36;2108;-14284;7256;1434;-376;278
80;42220;27,88;-1,44;-2424;-15032;6756;1437;497;186
80;42240;28,01;-0,64;-2552;-14644;6816;1440;-808;156
80;42260;28,15;-0,52;-744;-14272;7268;1368;-1579;273
80;42280;28,4;-1,6;3732;-14000;7272;1333;-736;149
80;42300;28,44;-1,55;556;-14456;6688;1279;1413;177
80;42320;28,58;-0,45;-3156;-14732;7076;1244;766;97
80;42340;28,81;0,54;-3748;-14172;7308;1160;-1073;294
80;42360;29,03;-0,48;3252;-13644;7532;970;-1408;341
80;42380;29,08;-1,06;2392;-14572;6984;948;1026;49
80;42400;29,07;-0,55;-972;-14544;6832;889;1142;87
80;42420;29,23;0,58;-3816;-14200;7256;810;-103;78
80;42440;29,39;-0,35;2708;-13412;7492;569;-1564;324
80;42460;29,5;-1,28;3636;-14332;7448;501;368;-32
80;42480;29,38;-0,87;-608;-14540;6540;405;1173;10
80;42500;29,38;0,14;-2968;-14456;6948;327;424;-113
80;42520;29,47;-0,27;932;-13192;7648;155;-1593;217
80;42540;29,63;-1,53;4984;-14284;7772;-41;-203;65
80;42560;29,56;-1,08;-620;-14028;7180;-61;1572;-175
80;42580;29,62;0,41;-5064;-14244;6740;-161;-131;-72
80;42600;29,53;0,77;-1516;-14004;7092;-297;-1395;9
80;42620;29,67;-0,44;4396;-13744;7992;-521;-884;145
80;42640;29,62;-0,41;512;-14140;7780;-507;1322;-140
80;42660;29,62;0,7;-3608;-14184;7508;-582;561;-99
80;42680;29,55;1,46;-2876;-14144;7176;-694;-985;-55
80;42700;29,57;0,76;2108;-13368;7976;-871;-1180;184
80;42720;29,44;0,3;1908;-14476;7396;-923;944;-216
80;42740;29,3;0,99;-1892;-14336;7248;-977;769;-60
80;42760;29,22;1,71;-2612;-14028;7424;-1028;-411;-157
80;42780;29,27;0,68;3492;-13500;7968;-1217;-852;207
80;42800;29,14;0,08;2312;-14108;7256;-1260;775;-94
80;42820;28,94;0,88;-2180;-14584;7056;-1318;857;-111
80;42840;28,8;1,73;-2808;-14472;7176;-1334;47;-52
80;42860;28,72;0,74;3004;-13724;7296;-1480;-904;205
80;42880;28,65;-0,18;3432;-14332;7632;-1512;242;193
80;42900;28,45;0,5;-1724;-14540;7044;-1527;1033;23
80;42920;28,27;1,26;-2256;-14556;7100;-1569;609;-59
80;42940;28,1;0,5;2128;-14400;7156;-1602;-1038;178
80;42960;28,03;-0,26;2600;-14076;7700;-1729;-462;254
80;42980;27,88;-0,07;-28;-14488;7652;-1674;1443;31
80;43000;27,76;0,98;-3204;-14576;7188;-1650;804;171
80;43020;27,51;1,44;-1596;-14656;6668;-1658;-499;214
80;43040;27,43;0,62;2540;-13952;7392;-1759;-721;389
80;43060;27,32;0,05;2488;-14728;7456;-1717;1366;19
80;43080;27,13;0,79;-1888;-14808;7032;-1650;1277;123
80;43100;27,06;1,91;-3812;-14436;6988;-1587;60;129
80;43120;26,97;1,45;1160;-13936;7436;-1653;-721;413
80;43140;26,82;0,71;2608;-14816;6920;-1596;804;32
80;43160;26,57;1,13;-872;-15308;6652;-1539;1139;-22
80;43180;26,5;2,3;-4008;-14984;6844;-1454;70;23
80;43200;26,4;1,6;1728;-14200;7024;-1457;-1090;242
80;43220;26,44;0,4;4268;-14656;7408;-1387;-82;57
80;43240;26,23;0,88;-1044;-15064;6556;-1282;1097;-139
80;43260;26,08;1,67;-2228;-15084;6500;-1196;685;-188
80;43280;25,95;1,02;1564;-14840;6732;-1112;-1114;-8
80;43300;25,95;0,1;2900;-14704;7264;-1122;-569;105
80;43320;25,88;0,7;-1628;-14916;7048;-994;870;-201
80;43340;25,72;1,2;-1220;-15240;6404;-856;861;-361
80;43360;25,57;0,82;716;-15100;6380;-789;-1085;-4
80;43380;25,64;-0,01;2548;-14196;7412;-810;-790;193
80;43400;25,64;0,53;-1416;-15044;7340;-652;993;-246
80;43420;25,49;1,06;-1268;-15696;6328;-553;941;-259
80;43440;25,44;1,53;-1700;-14988;6648;-447;-620;-106
80;43460;25,54;0,86;1952;-14324;7480;-415;-716;265
80;43480;25,54;0,67;856;-15028;7132;-315;725;-93
80;43500;25,52;1,58;-2564;-15576;6660;-225;909;-70
80;43520;25,57;2,48;-3020;-15052;6780;-77;55;-49
80;43540;25,68;1,54;2608;-14476;7068;-55;-907;121
80;43560;25,76;0,73;2664;-14784;7000;-11;309;110
80;43580;25,8;1,17;-1128;-15140;7164;83;919;-48
80;43600;25,85;2,24;-3228;-14996;6428;225;443;-153
80;43620;25,91;1,49;1820;-14624;6784;281;-974;155
80;43640;26,08;0,37;3624;-14688;7056;285;-212;226
80;43660;26,16;0,44;20;-14864;7336;320;761;124
80;43680;26,22;1,29;-2360;-15076;6688;506;814;-176
80;43700;26,26;0,75;1212;-14884;6816;554;-946;-18
80;43720;26,45;-0,07;2444;-14220;7340;501;-728;293
80;43740;26,6;-0,89;2908;-14532;7092;524;400;247
80;43760;26,6;-0,1;-2016;-15328;6480;673;766;-153
80;43780;26,66;0,54;-2168;-14688;6588;708;-747;9
80;43800;26,85;-0,12;1848;-13952;7436;696;-921;239
80;43820;27,05;-1,03;3000;-14212;7252;682;-266;360
80;43840;27,12;-0,46;-1444;-15144;7180;744;731;82
80;43860;27,24;0,2;-2296;-14548;7036;785;-629;10
80;43880;27,4;-0,57;2012;-13984;7308;762;-1400;276
80;43900;27,55;-1,32;2628;-14460;7396;693;-14;255
80;43920;27,57;-1,6;1324;-14992;6900;711;984;246
80;43940;27,67;-0,44;-3156;-14648;6696;809;1017;0
80;43960;27,8;-0,34;-740;-13996;7380;729;-1264;225
80;43980;28,01;-1,62;4380;-14076;7196;573;-625;288
80;44000;28,07;-2,26;2488;-14716;7036;594;776;258
80;44020;28,05;-1,96;-252;-14912;6824;662;1321;-52
80;44040;28,18;-1,28;-2472;-14300;7448;600;-927;56
80;44060;28,39;-2,15;2764;-13460;7724;454;-1156;341
80;44080;28,55;-3,19;4028;-14176;7300;401;297;190
80;44100;28,41;-3,09;396;-15204;6420;419;1375;-108
80;44120;28,52;-2,08;-3348;-14492;7388;373;-404;-107
80;44140;28,64;-2,82;2100;-13248;7344;246;-1596;135
80;44160;28,83;-4,13;5000;-13996;7256;188;-341;87
80;44180;28,76;-4,02;504;-14816;7104;136;1339;-38
80;44200;28,79;-2,75;-3724;-14436;6792;128;217;-180
80;44220;28,85;-3,01;560;-13452;7588;30;-1657;49
80;44240;28,98;-3,8;2680;-13436;7684;-40;-1147;20
80;44260;28,92;-3,82;868;-14496;7300;-150;1173;86
80;44280;28,87;-2,9;-2336;-14620;7132;-120;898;-165
80;44300;28,84;-3,14;584;-14092;7360;-206;-1486;29
80;44320;28,9;-3,58;1392;-13512;7776;-305;-1249;-49
80;44340;28,85;-3,78;1256;-14232;7380;-399;701;193
80;44360;28,72;-2,99;-1808;-14768;6896;-395;862;-107
80;44380;28,57;-3,25;748;-14380;6776;-475;-1020;-9
80;44400;28,63;-4,13;3020;-13580;7496;-560;-1077;88
80;44420;28,6;-4,51;1940;-13900;7416;-628;648;107
80;44440;28,45;-3,67;-1804;-14688;6780;-640;1098;-59
80;44460;28,33;-3,08;-1712;-14376;6992;-686;-645;70
80;44480;28,37;-3,97;3144;-13924;7608;-786;-1101;87
80;44500;28,41;-4,74;3172;-13700;7528;-833;-41;80
80;44520;28,29;-3,68;-2656;-14844;7092;-899;1038;58
80;44540;28,3;-2,27;-4508;-14348;6956;-856;19;-60
