Consigne Gaz (‰);Time (ms);Position Angulaire X (°);Position Angulaire Y (°);Ax Raw;Ay Raw;Az Raw;Gx Raw;Gy Raw;Gz Raw
60;17340;18,27;-3,92;4488;-15580;3980;-528;-855;77
60;17360;18,1;-4,97;1944;-15884;3508;-503;-116;85
60;17380;17,96;-5,27;996;-16172;4132;-408;931;-96
60;17400;17,83;-4,31;-1256;-15948;3948;-386;912;-179
60;17420;17,74;-2,42;-3056;-16188;3380;-418;684;-38
60;17440;17,78;-0,08;-4488;-16148;3312;-454;1128;-208
60;17460;17,77;1,51;-3116;-15840;4024;-499;528;12
60;17480;17,79;1,85;-756;-15740;5212;-488;348;41
60;17500;17,74;1,66;288;-15668;4752;-496;-152;55
60;17520;17,67;1,86;-652;-15728;4544;-485;-845;166
60;17540;17,75;0,22;3364;-15516;4552;-451;-1288;256
60;17560;17,81;-1,55;3588;-15696;4168;-437;-1412;160
60;17580;17,91;-3,41;4160;-15540;4060;-397;-829;109
60;17600;17,76;-4,73;2180;-15676;3284;-407;-758;45
60;17620;17,68;-3,46;-1896;-15792;3888;-281;752;-185
60;17640;17,56;-2,62;-1184;-15908;3932;-242;630;5
60;17660;17,55;-0,4;-3876;-16272;3204;-280;1060;-76
60;17680;17,67;2,08;-5116;-16180;3124;-310;1062;-145
60;17700;17,74;3,6;-3352;-15524;4344;-348;506;87
60;17720;17,85;4,15;-1448;-15504;5544;-313;364;196
60;17740;17,89;4,17;-388;-15652;5304;-339;-430;113
60;17760;17,88;3,59;800;-15528;4844;-342;-1000;153
60;17780;18,01;2,29;2708;-15644;5280;-337;-1196;246
60;17800;18,42;-0,08;6960;-15896;4740;-243;-900;84
60;17820;18,48;-2,14;4332;-16052;3708;-303;-910;3
60;17840;18,41;-3,8;3116;-16096;3432;-177;-395;118
60;17860;18,26;-4,64;1604;-16016;3592;-195;108;61
60;17880;18,13;-3,94;-844;-16048;4016;-162;766;-148
60;17900;17,91;-2,66;-1496;-16180;3196;-258;1469;-170
60;17920;17,98;-1,3;-2720;-16056;4876;-204;1004;33
60;17940;17,88;0,43;-2716;-15772;3296;-239;988;29
60;17960;17,9;0,77;-812;-15952;5076;-228;-202;93
60;17980;17,89;0,13;1136;-15524;4704;-279;-881;209
60;18000;18,01;-0,74;1952;-15280;5404;-221;-755;223
60;18020;18,09;-2,2;3148;-15536;4504;-191;-886;170
60;18040;18,15;-3,94;3692;-15880;4020;-156;-998;233
60;18060;18,1;-5,15;2436;-16124;4012;-118;-765;160
60;18080;17,97;-6,1;1772;-15904;3520;-69;-308;49
60;18100;17,85;-6,06;236;-16024;4088;-109;-96;-37
60;18120;17,61;-5,24;-772;-15844;2972;3;598;-97
60;18140;17,64;-3,03;-3908;-16284;3468;-85;1024;-140
60;18160;17,72;-1,06;-3776;-15896;3928;-79;1120;-28
60;18180;17,88;1,07;-4748;-16028;4036;-121;931;12
60;18200;17,99;3,15;-4472;-15968;3724;-138;727;32
60;18220;18,01;2,85;492;-15908;5100;-117;-62;131
60;18240;18,05;2,55;468;-15688;5220;-94;-346;113
60;18260;18,15;1,66;1808;-15208;5180;-126;-638;220
60;18280;18,18;1,12;896;-15508;5036;-91;-932;275
60;18300;18,25;-0,42;3084;-15724;4500;-78;-1388;218
60;18320;18,39;-2,4;4472;-15776;4028;-67;-814;52
60;18340;18,32;-3,77;2616;-16268;3852;-77;-780;66
60;18360;18,19;-3,94;484;-15980;4036;-53;-203;91
60;18380;17,93;-3,56;-364;-15868;3036;-41;-96;56
60;18400;17,8;-1,7;-2644;-16232;3108;-122;1137;-170
60;18420;17,78;-0,24;-2680;-16444;4248;-178;980;-97
60;18440;17,9;1,75;-4332;-16044;4240;-217;1334;-40
60;18460;17,98;3,51;-3840;-16048;4224;-207;909;83
60;18480;17,95;3,19;548;-15496;4780;-303;173;168
60;18500;17,97;2,45;1428;-15364;4940;-295;-152;113
60;18520;17,99;1,76;1376;-15704;5064;-330;-301;93
60;18540;18,07;0,54;2684;-15368;4992;-338;-537;146
60;18560;18,19;-1,51;4468;-15688;4024;-345;-1179;101
60;18580;18,27;-3,12;3568;-15372;4412;-323;-1019;88
60;18600;18,36;-4,62;3632;-15920;4732;-359;-861;-1
60;18620;18,19;-6,19;2640;-15904;3008;-329;-589;49
60;18640;17,93;-6,8;1068;-16232;3156;-308;-346;-36
60;18660;17,91;-4,83;-3408;-16132;3792;-350;806;-190
60;18680;17,76;-3,72;-1540;-16076;3836;-384;817;-192
60;18700;17,81;-1,8;-3820;-16216;4264;-437;1239;-71
60;18720;17,77;0,44;-3928;-16100;3204;-484;1309;-40
60;18740;17,69;0,94;-952;-15716;4544;-525;245;132
60;18760;17,66;0,72;464;-16008;5056;-538;-58;82
60;18780;17,72;0,11;1304;-15160;5372;-552;-548;72
60;18800;17,74;-1,14;2640;-15356;4624;-604;-714;170
60;18820;17,95;-3,05;4880;-15652;4744;-527;-1103;224
60;18840;18,13;-5,17;5328;-15800;4116;-561;-1193;222
60;18860;18,22;-7,13;4692;-15832;3916;-561;-997;155
60;18880;18,26;-8,78;3944;-15608;4000;-553;-687;112
60;18900;18,05;-8,59;168;-15956;3696;-476;298;-19
60;18920;17,81;-8,05;-328;-16252;3572;-491;775;-113
60;18940;17,68;-6,36;-2428;-16296;3756;-536;1226;-145
60;18960;17,74;-4,27;-4148;-16108;4072;-538;734;0
60;18980;17,61;-2,14;-3116;-15916;2924;-587;1128;-126
60;19000;17,56;-1,07;-1860;-15276;4380;-608;641;26
60;19020;17,59;-1,14;424;-15924;5524;-626;477;177
60;19040;17,57;-1,14;28;-15020;4872;-650;-315;193
60;19060;17,58;-1,68;1280;-15452;5128;-648;-357;117
60;19080;17,68;-3,62;4504;-15980;4100;-616;-923;276
60;19100;17,87;-5,38;4708;-15916;4876;-609;-1101;90
60;19120;17,89;-6,75;3156;-15592;4388;-594;-974;167
60;19140;17,76;-8,1;2672;-16068;3452;-552;-395;-8
60;19160;17,55;-6,73;-1620;-15868;3256;-507;622;56
60;19180;17,44;-4,89;-2760;-16308;3492;-491;907;-136
60;19200;17,34;-3,28;-2480;-16036;3732;-554;995;-32
60;19220;17,55;-1,27;-4840;-16152;4872;-545;970;-114
60;19240;17,5;-0,1;-2160;-15872;4344;-559;515;93
60;19260;17,47;0,79;-1660;-15184;4468;-566;383;-13
60;19280;17,35;0,9;-320;-15612;4260;-617;-609;159
60;19300;17,44;0,28;1384;-15708;5608;-569;-627;192
60;19320;17,69;-1,81;5532;-16152;4680;-545;-1078;157
60;19340;17,8;-3,76;4412;-15572;3996;-469;-1014;227
60;19360;17,89;-5,55;4172;-15860;4068;-454;-831;108
60;19380;17,84;-6,41;1916;-15572;4304;-452;-759;5
60;19400;17,73;-6,94;1292;-15816;3932;-314;-19;110
60;19420;17,61;-5,0;-2772;-16280;3288;-338;1151;-157
60;19440;17,69;-2,38;-4920;-16308;2980;-332;960;-175
60;19460;17,79;-0,03;-4752;-15968;3524;-396;1120;-47
60;19480;17,8;1,88;-3608;-16132;3740;-353;1120;-86
60;19500;17,72;2,1;-384;-15836;4504;-390;438;163
60;19520;17,74;2,26;-456;-15488;5060;-386;-207;94
60;19540;17,71;1,8;684;-15496;4644;-380;-819;143
60;19560;17,84;0,15;3732;-15812;4840;-370;-1113;316
60;19580;18,0;-1,9;4776;-16112;4148;-306;-1081;152
60;19600;17,93;-3,44;2788;-15908;3632;-288;-1030;116
60;19620;17,92;-4,66;2600;-15848;4092;-199;-404;81
60;19640;17,73;-5,19;1008;-15712;3336;-180;-155;-61
60;19660;17,6;-3,36;-2544;-16340;3160;-163;1021;-13
60;19680;17,69;-1,1;-4404;-16076;3616;-200;1083;-213
60;19700;17,78;0,95;-4112;-15888;3872;-214;1123;22
60;19720;17,9;3,1;-4656;-16216;3756;-222;985;19
60;19740;17,85;3,52;-948;-15968;4620;-261;97;161
60;19760;17,82;3,37;12;-15444;4656;-288;-637;159
60;19780;17,83;2,72;1072;-15492;4864;-256;-840;165
60;19800;17,96;1,31;3116;-15768;5056;-245;-891;360
60;19820;18,21;-0,78;5332;-15884;4648;-245;-1096;128
60;19840;18,13;-2,53;2948;-15576;3212;-206;-948;145
60;19860;18,02;-3,97;2472;-15780;3264;-126;-387;32
60;19880;17,78;-3,79;-88;-16196;3244;-167;-136;18
60;19900;17,68;-2,77;-1464;-15928;3864;-99;522;-84
60;19920;17,7;-0,81;-3576;-15888;3612;-164;704;-25
60;19940;17,77;1,35;-4260;-16016;3620;-200;1144;-108
60;19960;17,74;3,44;-3676;-16152;3152;-263;1196;31
60;19980;17,74;4,59;-2416;-15944;4464;-244;715;-26
60;20000;17,72;4,56;-188;-15552;4724;-263;-201;205
60;20020;17,83;4,29;300;-15368;5612;-180;-351;134
60;20040;17,89;3,2;1944;-15144;4836;-231;-1155;246
60;20060;17,97;1,54;3296;-15540;4488;-250;-1318;216
60;20080;17,95;-0,23;3148;-15704;3644;-223;-1101;56
60;20100;17,86;-1,35;1980;-16140;3908;-205;-630;114
60;20120;17,69;-2,19;1408;-15860;3432;-164;-105;-31
60;20140;17,45;-1,77;-412;-16184;3176;-136;423;-158
60;20160;17,42;0,24;-3424;-16268;3348;-170;1100;-84
60;20180;17,4;2,08;-3204;-15840;3584;-236;1374;-25
60;20200;17,46;3,78;-3500;-15920;4124;-240;1146;-124
60;20220;17,4;5,31;-2696;-15628;3552;-246;1141;68
60;20240;17,37;5,92;-1556;-15392;4392;-319;-332;65
60;20260;17,48;5,51;524;-15532;5628;-288;-457;251
60;20280;17,6;4,42;2148;-15300;5368;-324;-796;197
60;20300;17,72;2,72;3512;-15384;4580;-321;-880;179
60;20320;17,87;0,75;4412;-15744;4392;-306;-993;260
60;20340;17,81;-0,35;1964;-15708;4136;-304;-689;-54
60;20360;17,64;-0,66;524;-15688;3672;-269;-85;66
60;20380;17,4;-0,07;-744;-15908;3200;-283;264;-133
60;20400;17,2;0,12;-168;-16116;3492;-269;594;-52
60;20420;17,25;1,74;-3292;-15840;4304;-364;1062;-25
60;20440;17,3;3,48;-3624;-15956;4120;-390;1171;-105
60;20460;17,28;5,5;-3836;-16060;3172;-424;796;23
60;20480;17,24;5,87;-1012;-15668;4620;-459;199;114
60;20500;17,39;5,05;1588;-15564;5924;-449;-656;192
60;20520;17,6;3,46;3552;-15072;5308;-423;-1038;194
60;20540;17,61;1,77;3032;-15412;4072;-441;-1293;190
60;20560;17,71;-0,42;4444;-15748;3768;-415;-1410;166
60;20580;17,63;-1,88;2516;-15320;3640;-414;-942;143
60;20600;17,57;-3,1;2388;-16156;4036;-350;-455;-38
60;20620;17,32;-3,69;988;-16064;3004;-282;429;-59
60;20640;17,06;-2,45;-1380;-15652;2700;-307;418;12
60;20660;16,84;-2,71;592;-16216;3296;-336;659;-49
60;20680;16,82;-0,98;-2984;-16192;3936;-410;1557;-76
60;20700;16,73;0,6;-2584;-16668;3664;-396;1237;40
60;20720;16,68;1,94;-2408;-15920;3848;-404;677;63
60;20740;16,66;1,95;4;-15484;4656;-412;576;42
60;20760;16,77;1,65;364;-14892;5380;-413;-878;285
60;20780;16,9;0,25;2912;-15296;4928;-419;-1320;180
60;20800;17,02;-1,65;4164;-15828;4184;-399;-991;292
60;20820;17,19;-3,62;4540;-15692;4120;-336;-1003;250
60;20840;17,1;-4,49;1612;-15692;3964;-343;-797;30
60;20860;17,01;-4,57;376;-16020;4196;-271;-62;-122
60;20880;16,75;-3,95;-584;-15888;2844;-205;248;-114
60;20900;16,55;-3,41;-500;-15996;3240;-191;719;-4
60;20920;16,78;-1,1;-5296;-16056;4076;-292;999;-93
60;20940;17,17;1,34;-6744;-15740;4156;-288;676;26
60;20960;17,36;3,47;-4932;-15712;3924;-292;918;115
60;20980;17,4;5,07;-3420;-15692;4032;-342;699;133
60;21000;17,37;5,34;-708;-15856;4692;-304;486;133
60;21020;17,4;4,94;404;-15604;5104;-327;-739;127
60;21040;17,5;4,14;1240;-15072;5260;-275;-1335;272
60;21060;17,55;2,44;3096;-15388;4192;-307;-1242;227
60;21080;17,65;0,61;3728;-15764;4380;-311;-1467;272
60;21100;17,61;-0,43;1856;-15680;4184;-268;-717;91
60;21120;17,44;-0,46;-8;-15592;3596;-215;-470;-26
60;21140;17,14;-0,51;88;-15992;2768;-198;-24;32
60;21160;16,96;-1,02;912;-15936;3336;-150;791;-95
60;21180;17,0;0,77;-3344;-15920;3920;-299;1202;-96
60;21200;17,1;2,38;-3320;-15624;4472;-297;1507;-110
60;21220;17,07;4,08;-3092;-16244;3676;-318;1409;118
60;21240;17,2;4,95;-2252;-16000;5508;-284;870;-16
60;21260;17,18;4,57;412;-15400;4688;-366;-470;50
60;21280;17,36;3,14;3232;-15436;5312;-350;-535;293
60;21300;17,55;1,3;4192;-15660;4836;-343;-1058;276
60;21320;17,78;-1,05;5688;-15904;3856;-354;-819;98
60;21340;18,11;-3,46;6720;-16216;4192;-358;-1042;205
60;21360;17,97;-4,75;2208;-15908;3424;-321;-624;137
60;21380;17,77;-5,3;1004;-15820;3360;-258;-205;113
60;21400;17,45;-4,86;-300;-15916;2648;-262;343;-66
60;21420;17,28;-4,01;-1044;-15984;3548;-240;567;-164
60;21440;17,38;-2,0;-4124;-15924;4036;-347;779;-201
60;21460;17,43;-0,08;-3692;-15716;3872;-385;1026;-142
60;21480;17,41;1,93;-3660;-16140;3420;-382;1222;-147
60;21500;17,29;2,9;-1628;-16000;3796;-372;797;-51
60;21520;17,32;2,96;-432;-15468;5160;-419;-489;229
60;21540;17,43;2,07;1764;-15092;5300;-388;-658;291
60;21560;17,44;0,93;2096;-15548;4472;-332;-752;204
60;21580;17,6;-1,15;4732;-15796;4080;-389;-906;190
60;21600;17,59;-2,9;3380;-15884;3704;-351;-793;125
60;21620;17,41;-3,69;1236;-15864;3504;-359;-822;71
60;21640;17,22;-3,7;144;-15832;3516;-286;-190;-61
60;21660;16,94;-2,92;-808;-15664;2736;-311;177;-44
60;21680;16,78;-2,09;-1056;-16028;3492;-289;688;56
60;21700;17,04;0,0;-5116;-15908;4716;-365;1243;20
60;21720;17,28;2,35;-5792;-16080;3912;-354;990;-24
60;21740;17,41;4,68;-4944;-15680;3252;-405;1154;40
60;21760;17,43;6,1;-3016;-15608;4108;-401;840;69
60;21780;17,49;5,83;172;-15464;5432;-460;-315;160
60;21800;17,55;5,01;1364;-15124;5100;-434;-599;139
60;21820;17,64;3,77;2492;-15356;4936;-365;-365;113
60;21840;17,69;2,34;2716;-15396;4524;-366;-779;124
60;21860;17,91;0,29;5020;-16028;4644;-336;-907;186
60;21880;17,97;-1,55;3820;-15912;4064;-335;-1024;229
60;21900;17,87;-2,66;1896;-15656;3852;-282;-894;158
60;21920;17,62;-2,56;-124;-15876;3104;-257;-557;-62
60;21940;17,42;-2,6;160;-16032;3500;-248;-98;-82
60;21960;17,23;-1,7;-1096;-16300;3452;-263;1146;-40
60;21980;17,32;0,24;-3996;-16408;4164;-224;1241;-12
60;22000;17,34;2,19;-3744;-15992;3536;-287;879;-2
60;22020;17,48;4,3;-4792;-16144;3752;-305;862;-43
60;22040;17,52;4,73;-1096;-15676;5124;-329;561;54
60;22060;17,49;4,95;-688;-16032;4784;-296;153;103
60;22080;17,55;4,0;1728;-15488;5012;-330;-483;240
60;22100;17,61;3,04;1788;-15444;4992;-311;-585;247
60;22120;17,69;2,04;1956;-15292;5072;-274;-666;248
60;22140;17,84;0,21;4032;-15768;4532;-259;-997;232
60;22160;17,96;-1,6;3880;-15496;4312;-247;-1124;105
60;22180;18,02;-3,43;3816;-15868;3912;-202;-933;128
60;22200;17,88;-4,2;1340;-15896;3792;-215;-698;181
60;22220;17,75;-2,95;-1728;-15956;3596;-148;1026;52
60;22240;17,64;-1,62;-1948;-16328;3688;-163;1238;-96
60;22260;17,62;0,06;-3040;-16144;3860;-230;997;-187
60;22280;17,8;1,99;-4636;-16008;4496;-246;916;-202
60;22300;17,72;3,36;-2364;-15708;3672;-290;1094;116
60;22320;17,69;3,05;572;-15920;4816;-348;447;157
60;22340;17,68;2,46;1100;-16168;4984;-341;-26;89
60;22360;17,75;1,68;1528;-15300;5216;-379;-554;158
60;22380;17,76;0,42;2248;-15196;4436;-403;-1214;312
60;22400;18,01;-1,83;5616;-15672;4228;-331;-1041;169
60;22420;18,31;-3,87;5912;-16440;5016;-347;-951;63
60;22440;18,47;-5,91;5116;-16192;4204;-342;-1078;10
60;22460;18,39;-7,04;2292;-15628;3896;-338;-669;143
60;22480;18,15;-6,63;-200;-15704;3340;-266;810;-60
60;22500;18,02;-6,37;56;-16144;4224;-280;969;-214
60;22520;18,01;-5,15;-2040;-15992;4632;-321;975;-57
60;22540;18,18;-2,88;-5012;-15820;4144;-363;1059;-34
60;22560;18,17;-0,78;-3704;-15576;3308;-370;847;-59
60;22580;18,03;0,1;-1412;-15576;3916;-430;550;-8
60;22600;18,0;-0,27;740;-16084;5036;-479;-258;210
60;22620;18,06;-0,76;1072;-15748;5592;-493;-640;158
60;22640;18,11;-1,34;1132;-14640;5032;-429;-832;117
60;22660;18,27;-3,34;4924;-16000;4308;-442;-826;117
60;22680;18,51;-5,52;5888;-15952;4196;-422;-830;210
60;22700;18,52;-6,89;3228;-16216;4460;-470;-864;138
60;22720;18,46;-7,79;2056;-15752;4348;-387;-712;89
60;22740;18,16;-7,14;-480;-15868;2964;-338;612;-112
60;22760;17,91;-6,57;-416;-16352;3368;-360;794;-163
60;22780;17,87;-4,59;-3416;-16380;3684;-405;780;-116
60;22800;17,93;-2,76;-3544;-15904;4404;-449;1310;-37
60;22820;17,89;-1,13;-2964;-15852;3964;-482;697;91
60;22840;17,84;-0,6;-932;-15872;4712;-478;427;170
60;22860;17,78;-0,97;764;-15796;4696;-501;-226;185
60;22880;17,7;-1,1;200;-15588;4508;-504;-608;183
60;22900;17,74;-1,96;1848;-15472;5036;-464;-840;262
60;22920;17,76;-3,65;3432;-15660;4028;-485;-1240;164
60;22940;18,0;-5,6;5428;-16068;4676;-420;-860;140
60;22960;18,12;-7,16;3960;-15856;4592;-425;-897;79
60;22980;18,18;-8,29;2976;-15728;4780;-401;-519;99
60;23000;17,93;-7,71;-376;-15904;3300;-331;746;97
60;23020;17,83;-5,71;-2956;-16156;3264;-322;793;-5
60;23040;17,76;-3,89;-2960;-16280;3564;-344;621;-47
60;23060;17,79;-1,47;-4468;-16036;3148;-401;965;-95
60;23080;17,8;0,59;-3820;-15928;3516;-400;996;-26
60;23100;17,79;1,89;-2648;-15964;4364;-413;476;89
60;23120;17,75;2,48;-1292;-15436;4552;-452;-162;143
60;23140;17,76;2,19;432;-15688;5108;-414;-399;289
60;23160;17,89;0,86;3056;-15636;5220;-361;-674;302
60;23180;17,99;-0,82;3604;-15668;4568;-384;-1329;135
60;23200;18,13;-3,02;4968;-15792;3756;-378;-1165;92
60;23220;18,2;-4,59;3560;-15972;4500;-363;-1205;33
60;23240;18,19;-5,84;2624;-15252;4132;-340;-956;125
60;23260;18,03;-4,63;-1560;-15664;3480;-246;621;-62
60;23280;17,75;-3,59;-1044;-15968;2816;-261;808;-137
60;23300;17,66;-2,1;-2372;-16448;3808;-272;863;-81
60;23320;17,74;-0,07;-4168;-15980;3896;-340;688;-191
60;23340;17,84;2,14;-4668;-15936;3596;-338;851;79
60;23360;17,75;2,84;-1288;-15872;4196;-365;466;-27
60;23380;17,75;3,05;-604;-15472;4964;-418;-27;239
60;23400;17,77;2,72;400;-15492;5196;-443;-876;92
60;23420;17,81;0,87;3612;-15772;3964;-377;-957;280
60;23440;18,01;-1,05;4716;-15760;4640;-351;-951;84
60;23460;18,17;-3,04;4736;-15564;4188;-343;-891;74
60;23480;18,12;-4,36;2624;-15916;4040;-365;-910;127
60;23500;17,93;-3,26;-1416;-16096;3384;-242;537;0
60;23520;17,7;-2,0;-1516;-15884;2944;-221;566;-29
60;23540;17,51;-0,95;-1380;-16460;3432;-275;913;-29
60;23560;17,53;1,0;-3676;-15884;3624;-287;768;-108
60;23580;17,48;2,81;-3200;-16144;3480;-296;1073;-29
60;23600;17,31;3,95;-1756;-16132;3384;-339;925;82
60;23620;17,23;4,03;-208;-16460;4504;-287;555;15
60;23640;17,28;3,4;1276;-15856;5092;-242;267;-27
60;23660;17,17;2,77;908;-15292;3880;-308;-228;83
60;23680;17,24;1,18;2968;-15124;4252;-271;-1283;144
60;23700;17,39;-0,66;4052;-15788;4440;-267;-1165;150
60;23720;17,76;-3,03;6748;-16056;4308;-241;-923;191
60;23740;18,05;-5,26;6180;-16152;4252;-263;-996;219
60;23760;17,9;-5,96;1444;-16116;3648;-154;50;0
60;23780;17,8;-5,37;-696;-15732;4048;-128;285;-62
60;23800;17,64;-4,01;-1792;-16212;3380;-144;750;3
60;23820;17,44;-3,26;-796;-16596;3460;-121;1010;-3
60;23840;17,48;-1,06;-4028;-15908;3448;-247;1113;-111
60;23860;17,53;0,93;-3840;-16160;3768;-249;1107;-56
60;23880;17,51;2,55;-3040;-15720;3708;-289;519;78
60;23900;17,5;2,86;-712;-15852;4852;-241;343;189
60;23920;17,54;2,8;-144;-15524;5168;-231;-623;288
60;23940;17,64;1,84;1920;-15412;5164;-205;-682;306
60;23960;17,71;0,42;2792;-15476;4616;-259;-1276;284
60;23980;17,73;-1,39;3452;-15600;3804;-259;-1167;225
60;24000;18,02;-3,41;5592;-16152;4760;-202;-831;264
60;24020;17,91;-4,43;1916;-16028;3800;-159;-484;142
60;24040;17,71;-4,95;1024;-16132;3352;-119;190;14
60;24060;17,52;-4,26;-812;-16044;3480;-171;139;-146
60;24080;17,48;-3,05;-1968;-16156;4292;-197;920;-154
60;24100;17,48;-1,13;-3356;-15856;3680;-298;1179;-166
60;24120;17,44;0,41;-2656;-15820;3920;-285;1167;72
60;24140;17,51;2,14;-3700;-15980;4220;-362;764;-51
60;24160;17,51;2,87;-1600;-15804;4816;-419;345;-38
60;24180;17,55;2,31;984;-15340;5148;-390;-634;99
60;24200;17,69;0,91;3260;-15624;5188;-386;-594;272
60;24220;17,88;-0,73;4068;-15528;5036;-389;-627;215
60;24240;18,1;-3,06;5816;-15860;3804;-431;-900;258
60;24260;18,24;-4,57;3776;-15936;5032;-396;-1170;170
60;24280;18,18;-5,2;1444;-15836;4516;-362;-489;169
60;24300;17,94;-5,12;104;-15884;3336;-286;-107;93
60;24320;17,81;-4,65;-524;-15876;4184;-335;289;98
60;24340;17,71;-3,3;-2056;-15908;3784;-318;640;29
60;24360;17,71;-1,15;-3824;-15784;3436;-434;1153;-178
60;24380;17,84;0,57;-3868;-15832;4776;-440;1048;-33
60;24400;17,89;2,45;-3888;-15964;4008;-397;1048;0
60;24420;17,87;4,38;-3764;-16080;3556;-442;1090;-111
60;24440;17,9;3,9;848;-15284;5136;-479;-53;158
60;24460;17,91;3,34;956;-15612;5184;-465;-399;129
60;24480;17,96;1,95;2928;-15628;4692;-462;-319;66
60;24500;18,13;0,46;3600;-15372;5188;-437;-561;200
60;24520;18,33;-1,74;5352;-15828;4256;-416;-1251;132
60;24540;18,52;-3,57;4628;-15804;4840;-435;-1355;38
60;24560;18,51;-4,92;2760;-15436;4232;-379;-1177;144
60;24580;18,37;-6,2;2344;-16008;3552;-335;-798;80
60;24600;18,33;-7,27;2392;-15572;4152;-337;-564;-39
60;24620;18,19;-5,94;-1832;-16060;3712;-290;660;15
60;24640;18,25;-4,12;-3456;-15756;4308;-183;861;-82
60;24660;18,13;-2,25;-2776;-15860;3116;-259;738;-92
60;24680;18,19;-0,29;-4088;-16792;4264;-272;1211;-49
60;24700;18,25;1,37;-3632;-16824;4692;-293;1114;-98
60;24720;18,3;3,14;-3744;-16024;4112;-268;914;123
60;24740;18,22;4,5;-2560;-15604;3804;-339;629;-23
60;24760;18,17;5,16;-1472;-15772;4496;-336;420;155
60;24780;18,2;4,84;328;-15320;5236;-326;-507;137
60;24800;18,37;3,54;2872;-15384;5572;-285;-778;289
60;24820;18,42;2,3;2452;-15440;4848;-299;-815;297
60;24840;18,62;0,31;4716;-15408;4616;-322;-1071;183
60;24860;18,68;-1,56;3836;-15432;4100;-336;-1348;97
60;24880;18,69;-2,68;2408;-15812;4688;-295;-869;-80
60;24900;18,55;-2,82;292;-15508;4072;-243;-515;-58
60;24920;18,3;-3,08;500;-16176;3300;-229;-70;-31
60;24940;18,14;-1,96;-1604;-15560;3500;-199;381;-25
60;24960;18,29;0,31;-5056;-16016;3848;-277;865;-64
60;24980;18,52;2,78;-5836;-15488;3656;-367;1370;-31
60;25000;18,71;4,88;-5352;-16116;4308;-300;1017;13
60;25020;18,73;6,72;-3920;-15956;3812;-306;1162;129
60;25040;18,69;5,77;1708;-15832;4784;-451;89;151
60;25060;18,67;5,36;496;-15144;5016;-445;-402;114
60;25080;18,7;4,41;1640;-15204;5064;-431;-844;98
60;25100;18,81;2,91;3356;-15788;5212;-402;-734;231
60;25120;19,02;0,57;5720;-16064;4264;-400;-1267;73
60;25140;19,08;-1,51;4464;-15936;3856;-363;-1027;69
60;25160;19,09;-2,77;2720;-15600;4652;-367;-836;40
60;25180;18,93;-3,11;656;-15328;3944;-332;-409;93
60;25200;18,79;-2,87;-200;-15972;4276;-258;309;-5
60;25220;18,68;-1,56;-2112;-16400;4084;-303;1212;-108
60;25240;18,53;0,39;-3012;-16104;3116;-385;1313;-175
60;25260;18,66;2,82;-5396;-16096;3428;-397;1165;-132
60;25280;18,81;5,01;-5312;-16068;3940;-357;1197;-104
60;25300;18,7;4,7;436;-15768;4572;-478;339;18
60;25320;18,67;4,01;1284;-16072;5032;-440;-34;72
60;25340;18,66;3,1;1624;-15228;4840;-470;-535;241
60;25360;18,62;1,94;2088;-15472;4544;-471;-860;310
60;25380;18,82;-0,12;5080;-15564;4580;-435;-833;241
60;25400;19,04;-2,31;5704;-15944;4460;-440;-1132;113
60;25420;19,19;-4,45;5300;-16160;4056;-377;-954;61
60;25440;19,19;-6,0;3428;-15740;4252;-381;-1113;126
60;25460;19,01;-5,57;-416;-16076;3952;-228;301;105
60;25480;18,91;-4,04;-2424;-15632;3804;-300;632;67
60;25500;18,79;-2,28;-2852;-15992;3424;-261;555;-116
60;25520;18,58;-0,84;-1984;-16060;3200;-325;868;-73
60;25540;18,55;0,65;-2972;-15996;4220;-351;541;-83
60;25560;18,63;2,51;-4176;-16244;4288;-343;932;-2
60;25580;18,5;3,59;-1872;-15684;3896;-339;1016;-48
60;25600;18,4;3,03;1104;-15960;4440;-387;855;70
60;25620;18,4;2,61;904;-15940;5196;-377;422;175
60;25640;18,5;1,65;1972;-14928;5368;-374;-757;209
60;25660;18,63;0,11;3512;-15488;5068;-348;-1009;177
60;25680;18,9;-1,81;5260;-15452;5060;-303;-701;179
60;25700;19,06;-3,87;5012;-15828;4308;-352;-1282;210
60;25720;19,18;-5,72;4672;-16256;4420;-281;-837;99
60;25740;19,02;-6,74;1852;-15488;3616;-267;-806;-76
60;25760;18,8;-5,59;-1500;-15908;3296;-241;-187;-33
60;25780;18,56;-5,41;4;-16076;3528;-172;277;-46
60;25800;18,47;-4,41;-1520;-15784;4200;-216;485;-142
60;25820;18,34;-2,99;-2208;-16368;3828;-279;846;-12
60;25840;18,38;-0,81;-4180;-15988;3644;-330;1255;-125
60;25860;18,46;1,18;-4332;-16268;4172;-279;1006;-103
60;25880;18,43;3,05;-3612;-16152;3668;-315;1041;65
60;25900;18,39;2,4;1180;-15988;4824;-344;-239;238
60;25920;18,41;1,83;1132;-15832;5312;-292;-264;216
60;25940;18,46;0,57;2548;-14972;4680;-363;-647;235
60;25960;18,52;-0,6;2552;-15504;5064;-356;-858;307
60;25980;18,76;-2,69;5428;-15564;4580;-339;-1168;217
60;26000;18,84;-4,72;4580;-16116;3876;-331;-1102;204
60;26020;18,88;-6,36;3752;-15992;4276;-312;-1110;104
