Gas;PositionX;PositionY
20;6,54;-154,79
20;6,26;114,71
20;6,43;-106,11
20;6,29;160,03
20;6,26;157,23
20;6,58;-103,14
20;6,44;122,24
20;6,54;120,63
20;6,68;-116,11
20;6,68;-116,75
20;6,48;-114,67
20;6,91;-114,28
20;7,0;114,83
20;7,13;114,05
20;7,39;-114,2
20;7,31;122,58
20;6,96;121,09
20;7,08;-110,43
20;7,0;104,85
20;7,16;-107,62
20;7,22;-108,14
20;7,38;116,98
20;7,4;-106,07
20;7,26;-107,69
20;7,04;-110,76
20;6,85;-110,66
20;6,77;130,54
20;6,67;-140,21
20;6,86;-138,64
20;6,72;124,01
20;6,62;-118,44
20;6,5;-119,5
20;6,34;172,9
20;6,17;-117,99
20;6,19;-117,8
20;6,09;122,62
20;5,98;122,33
20;5,9;-102,96
20;5,74;167,87
20;5,69;164,22
20;5,62;-115,14
20;5,7;-116,01
20;5,51;-115,86
20;5,84;-115,1
20;5,76;173,96
20;5,87;170,53
20;6,29;-100,22
20;6,21;146,09
20;6,39;143,3
20;6,54;-104,7
20;6,49;133,75
20;6,39;131,81
20;6,63;-106,03
20;6,59;-108,37
20;6,38;-110,38
20;6,79;-109,99
20;6,7;167,95
20;6,94;164,46
20;7,03;-110,01
20;7,03;140,38
20;6,79;-130,85
20;6,97;-130,0
20;7,25;102,18
20;7,16;-125,86
20;7,57;-125,34
20;7,61;111,2
20;7,78;-99,44
20;7,81;-100,63
20;7,89;103,77
20;7,71;-139,04
20;7,78;-138,4
20;8,07;94,13
20;7,99;-111,93
20;8,52;-111,82
20;8,77;93,96
20;8,71;-107,47
20;8,92;-108,02
20;9,08;101,02
20;9,48;-98,67
20;9,66;-99,56
20;9,93;98,25
20;9,61;99,23
20;9,85;-107,63
20;10,01;95,85
20;9,84;96,17
20;10,26;-103,26
20;10,52;96,02
20;10,27;-110,37
20;10,61;-110,44
20;10,42;137,35
20;10,15;-103,47
20;10,61;-103,79
20;10,58;114,02
20;10,86;112,92
20;11,15;-108,55
20;11,24;100,58
20;10,96;100,75
20;11,15;-103,42
20;11,33;98,35
20;11,04;100,03
20;11,34;-100,92
20;11,03;-104,68
20;10,7;144,98
20;10,88;-105,68
20;10,61;-109,3
20;10,51;101,71
20;10,65;-105,87
20;10,5;116,02
20;10,39;115,05
20;10,51;-102,21
20;10,36;96,3
20;10,44;96,27
20;10,58;-105,79
20;10,58;-106,33
20;10,36;95,71
20;10,51;-102,88
20;10,31;-105,51
20;10,22;101,39
20;10,49;-101,88
20;10,18;146,92
20;10,21;144,43
20;10,17;-110,37
20;9,84;-113,78
20;9,64;108,58
20;9,71;-104,85
20;9,68;-105,8
20;9,41;-109,32
20;9,6;-109,26
20;9,54;-110,3
20;9,65;103,34
20;9,61;-107,7
20;9,94;-107,99
20;9,87;109,67
20;9,79;108,95
20;9,69;-115,74
20;9,42;-117,88
20;9,09;-120,77
20;8,87;-121,82
20;8,8;120,05
20;8,51;-178,57
20;8,5;-176,04
20;8,24;132,81
20;8,13;-129,3
20;7,98;-129,87
20;7,76;115,48
20;7,58;-178,83
20;7,37;-177,11
20;7,27;112,53
20;7,07;113,69
20;6,97;-142,59
20;6,74;146,11
20;6,6;145,1
20;6,48;145,6
20;6,38;-103,85
20;6,3;-105,45
20;6,39;103,32
20;6,16;-150,51
20;6,55;-148,82
20;6,63;98,74
20;6,5;98,37
20;6,88;-104,22
20;6,86;-106,41
20;6,56;-107,5
20;6,87;-107,9
20;6,77;-111,08
20;6,95;100,07
20;7,32;-104,22
20;7,2;148,36
20;7,4;145,68
